horizon_min,model_id,algo,automl_rank,tau,base_side,n,coverage,wins,win_rate,base_wins,selected_baseline_win_rate,directional_edge,n_long,long_win_rate,n_short,short_win_rate,tie_rate,mean_confidence
3,DeepLearning_grid_2_AutoML_3_20260923_181403_model_2,DeepLearning,9,0.075,1,535,0.132886239443617,248,0.463551401869159,252,0.471028037383178,-0.00747663551401867,380,0.463157894736842,155,0.464516129032258,0.0542056074766355,0.172337427247826
3,XRT_1_AutoML_3_20260923_181403,DRF,10,0,1,4026,1,1811,0.449826130153999,1809,0.449329359165425,0.000496770988574313,2207,0.446760308110557,1819,0.453545904343046,0.0914058618976652,0.0715649062910842
3,XRT_1_AutoML_3_20260923_181403,DRF,10,0.025,1,3131,0.777694982613015,1413,0.451293516448419,1420,0.453529223890131,-0.00223570744171192,1734,0.449826989619377,1397,0.45311381531854,0.0897476844458639,0.0886046712222818
3,XRT_1_AutoML_3_20260923_181403,DRF,10,0.05,1,2323,0.576999503229011,1058,0.455445544554456,1036,0.445975032285837,0.00947051226861817,1335,0.445692883895131,988,0.468623481781377,0.0869565217391304,0.106484886083009
3,XRT_1_AutoML_3_20260923_181403,DRF,10,0.075,1,1603,0.398161947342275,751,0.46849656893325,724,0.451653150343107,0.0168434185901435,959,0.45881126173097,644,0.482919254658385,0.0810979413599501,0.126464273608612
3,DeepLearning_grid_3_AutoML_3_20260923_181403_model_1,DeepLearning,11,0,1,4026,1,1840,0.457029309488326,1809,0.449329359165425,0.00769995032290116,3726,0.451959205582394,300,0.52,0.0914058618976652,0.0350600661099798
3,DeepLearning_grid_3_AutoML_3_20260923_181403_model_1,DeepLearning,11,0.025,1,828,0.205663189269747,440,0.531400966183575,415,0.501207729468599,0.0301932367149759,665,0.526315789473684,163,0.552147239263804,0.0458937198067633,0.0815275945342613
3,DeepLearning_grid_3_AutoML_3_20260923_181403_model_1,DeepLearning,11,0.05,1,352,0.0874316939890711,179,0.508522727272727,172,0.488636363636364,0.0198863636363636,269,0.509293680297398,83,0.506024096385542,0.0397727272727273,0.144548557086331
3,DeepLearning_grid_3_AutoML_3_20260923_181403_model_1,DeepLearning,11,0.075,1,238,0.0591157476403378,126,0.529411764705882,115,0.483193277310924,0.046218487394958,180,0.516666666666667,58,0.568965517241379,0.0336134453781513,0.18518262320138
3,DeepLearning_grid_2_AutoML_3_20260923_181403_model_3,DeepLearning,12,0,1,4026,1,1867,0.463735717834079,1809,0.449329359165425,0.0144063586686538,1526,0.463958060288336,2500,0.4636,0.0914058618976652,0.0470802490826435
3,DeepLearning_grid_2_AutoML_3_20260923_181403_model_3,DeepLearning,12,0.025,1,1620,0.402384500745156,771,0.475925925925926,741,0.457407407407407,0.0185185185185185,1137,0.462620932277924,483,0.507246376811594,0.0666666666666667,0.0992520341152846
3,DeepLearning_grid_2_AutoML_3_20260923_181403_model_3,DeepLearning,12,0.05,1,1168,0.290114257327372,549,0.470034246575343,540,0.462328767123288,0.0077054794520548,797,0.461731493099122,371,0.487870619946092,0.0727739726027397,0.123148330043382
3,DeepLearning_grid_2_AutoML_3_20260923_181403_model_3,DeepLearning,12,0.075,1,831,0.206408345752608,393,0.472924187725632,388,0.46690734055355,0.00601684717208184,545,0.46605504587156,286,0.486013986013986,0.0613718411552347,0.148197114731767
3,GBM_4_AutoML_3_20260923_181403,GBM,13,0,1,4026,1,1816,0.451068057625435,1809,0.449329359165425,0.00173869846000996,2283,0.444152431011827,1743,0.460126219162364,0.0914058618976652,0.0814322824779335
3,GBM_4_AutoML_3_20260923_181403,GBM,13,0.025,1,3195,0.793591654247392,1448,0.45320813771518,1443,0.451643192488263,0.00156494522691708,1826,0.447973713033954,1369,0.460189919649379,0.0926447574334898,0.0993829256117185
3,GBM_4_AutoML_3_20260923_181403,GBM,13,0.05,1,2456,0.6100347739692,1114,0.453583061889251,1112,0.452768729641694,0.000814332247557004,1449,0.449965493443754,1007,0.458788480635551,0.0936482084690554,0.117996934256311
3,GBM_4_AutoML_3_20260923_181403,GBM,13,0.075,1,1825,0.453303527074019,823,0.450958904109589,827,0.453150684931507,-0.00219178082191779,1100,0.448181818181818,725,0.455172413793104,0.090958904109589,0.137275036930396
3,DeepLearning_grid_3_AutoML_3_20260923_181403_model_2,DeepLearning,14,0,1,4026,1,1836,0.456035767511177,1809,0.449329359165425,0.00670640834575265,1390,0.458273381294964,2636,0.454855842185129,0.0914058618976652,0.0620649420433053
3,DeepLearning_grid_3_AutoML_3_20260923_181403_model_2,DeepLearning,14,0.025,1,3157,0.784153005464481,1433,0.45391194171682,1424,0.451061133987963,0.00285080772885649,711,0.462728551336146,2446,0.451349141455438,0.0937598986379474,0.0747517850582897
3,DeepLearning_grid_3_AutoML_3_20260923_181403_model_2,DeepLearning,14,0.05,1,2772,0.688524590163934,1248,0.45021645021645,1237,0.446248196248196,0.00396825396825401,553,0.444846292947559,2219,0.451554754393871,0.0966810966810967,0.0799299655956416
3,DeepLearning_grid_3_AutoML_3_20260923_181403_model_2,DeepLearning,14,0.075,1,681,0.169150521609538,314,0.461086637298091,308,0.452276064610866,0.00881057268722463,404,0.445544554455446,277,0.483754512635379,0.066079295154185,0.149534712669508
3,DRF_1_AutoML_3_20260923_181403,DRF,15,0,1,4026,1,1827,0.453800298062593,1809,0.449329359165425,0.00447093889716843,2248,0.447508896797153,1778,0.461754780652418,0.0914058618976652,0.0749617944700552
3,DRF_1_AutoML_3_20260923_181403,DRF,15,0.025,1,3211,0.797565822155986,1456,0.453441295546559,1436,0.447212706322018,0.00622858922454067,1827,0.445539135194308,1384,0.463872832369942,0.0881345375272501,0.0908523466213273
3,DRF_1_AutoML_3_20260923_181403,DRF,15,0.05,1,2378,0.590660705414804,1083,0.45542472666106,1073,0.451219512195122,0.00420521446593775,1374,0.453420669577875,1004,0.458167330677291,0.0887300252312868,0.109602842668794
3,DRF_1_AutoML_3_20260923_181403,DRF,15,0.075,1,1683,0.418032786885246,774,0.459893048128342,766,0.45513963161022,0.00475341651812239,1010,0.461386138613861,673,0.457652303120357,0.0879382055852644,0.129072456160285
3,DeepLearning_grid_2_AutoML_3_20260923_181403_model_1,DeepLearning,16,0,1,4026,1,1844,0.458022851465474,1809,0.449329359165425,0.00869349230004968,1801,0.459744586340922,2225,0.456629213483146,0.0914058618976652,0.0693625797424216
3,DeepLearning_grid_2_AutoML_3_20260923_181403_model_1,DeepLearning,16,0.025,1,2972,0.738201689021361,1359,0.457267833109018,1328,0.446837146702557,0.0104306864064603,1284,0.458722741433022,1688,0.456161137440758,0.0938761776581427,0.0895880925021385
3,DeepLearning_grid_2_AutoML_3_20260923_181403_model_1,DeepLearning,16,0.05,1,2091,0.519374068554396,972,0.464849354375897,931,0.445241511238642,0.0196078431372549,905,0.465193370165746,1186,0.464586846543002,0.0894308943089431,0.11178661381371
3,DeepLearning_grid_2_AutoML_3_20260923_181403_model_1,DeepLearning,16,0.075,1,1390,0.345255837059116,635,0.456834532374101,627,0.451079136690647,0.00575539568345324,686,0.466472303206997,704,0.447443181818182,0.0913669064748201,0.136783860802533
3,GBM_grid_1_AutoML_3_20260923_181403_model_2,GBM,17,0,1,4026,1,1783,0.442871336313959,1809,0.449329359165425,-0.00645802285146546,2198,0.438580527752502,1828,0.448030634573304,0.0914058618976652,0.0723196067598927
3,GBM_grid_1_AutoML_3_20260923_181403_model_2,GBM,17,0.025,1,3080,0.765027322404372,1358,0.440909090909091,1384,0.449350649350649,-0.00844155844155842,1736,0.438364055299539,1344,0.444196428571429,0.0925324675324675,0.0907323074198142
3,GBM_grid_1_AutoML_3_20260923_181403_model_2,GBM,17,0.05,1,2221,0.551664182811724,982,0.442143178748312,1006,0.452949122017109,-0.0108059432687979,1296,0.442901234567901,925,0.441081081081081,0.0927510130571815,0.11140109045279
3,GBM_grid_1_AutoML_3_20260923_181403_model_2,GBM,17,0.075,1,1593,0.395678092399404,714,0.448210922787194,725,0.455116133082235,-0.00690521029504077,926,0.447084233261339,667,0.449775112443778,0.0860012554927809,0.130829540955331
3,GBM_grid_1_AutoML_3_20260923_181403_model_4,GBM,18,0,1,4026,1,1794,0.445603576751118,1809,0.449329359165425,-0.00372578241430699,2316,0.442141623488774,1710,0.450292397660819,0.0914058618976652,0.0755220598047656
3,GBM_grid_1_AutoML_3_20260923_181403_model_4,GBM,18,0.025,1,3172,0.787878787878788,1410,0.444514501891551,1417,0.44672131147541,-0.00220680958385877,1877,0.440063931806074,1295,0.450965250965251,0.0930012610340479,0.0925204258212671
3,GBM_grid_1_AutoML_3_20260923_181403_model_4,GBM,18,0.05,1,2386,0.592647789369101,1064,0.44593461860855,1071,0.448868398994132,-0.00293378038558256,1431,0.442348008385744,955,0.45130890052356,0.0896898575020956,0.110727096862813
3,GBM_grid_1_AutoML_3_20260923_181403_model_4,GBM,18,0.075,1,1706,0.42374565325385,781,0.457796014067995,771,0.451934349355217,0.00586166471277844,1058,0.45179584120983,648,0.467592592592593,0.0861664712778429,0.130153096782973
3,GBM_grid_1_AutoML_3_20260923_181403_model_6,GBM,19,0,1,4026,1,1849,0.45926477893691,1809,0.449329359165425,0.00993541977148538,2185,0.451716247139588,1841,0.468223791417708,0.0914058618976652,0.0918940027231796
3,GBM_grid_1_AutoML_3_20260923_181403_model_6,GBM,19,0.025,1,3340,0.829607550919026,1553,0.46497005988024,1502,0.449700598802395,0.0152694610778443,1846,0.456121343445287,1494,0.475903614457831,0.0901197604790419,0.108161844296397
3,GBM_grid_1_AutoML_3_20260923_181403_model_6,GBM,19,0.05,1,2690,0.66815697963239,1272,0.472862453531599,1218,0.452788104089219,0.0200743494423792,1530,0.465359477124183,1160,0.482758620689655,0.087732342007435,0.125147043777136
3,GBM_grid_1_AutoML_3_20260923_181403_model_6,GBM,19,0.075,1,2119,0.526328862394436,996,0.470033034450212,964,0.454931571495989,0.0151014629542237,1245,0.465060240963855,874,0.477116704805492,0.0868334119867862,0.142127512890712
3,DeepLearning_1_AutoML_3_20260923_181403,DeepLearning,20,0,1,4026,1,1838,0.456532538499752,1809,0.449329359165425,0.0072031793343269,1263,0.439429928741093,2763,0.464350343829171,0.0914058618976652,0.0814051174516919
3,DeepLearning_1_AutoML_3_20260923_181403,DeepLearning,20,0.025,1,3287,0.816443119721808,1504,0.457560085184058,1467,0.446303620322483,0.0112564648615759,951,0.430073606729758,2336,0.46875,0.0879221174323091,0.0969046741244273
3,DeepLearning_1_AutoML_3_20260923_181403,DeepLearning,20,0.05,1,2567,0.637605563835072,1202,0.468250876509544,1151,0.44838332684067,0.0198675496688742,712,0.442415730337079,1855,0.478167115902965,0.0806388780677834,0.113529222657332
3,DeepLearning_1_AutoML_3_20260923_181403,DeepLearning,20,0.075,1,1855,0.460755091902633,855,0.460916442048518,821,0.442587601078167,0.0183288409703504,510,0.425490196078431,1345,0.474349442379182,0.0835579514824798,0.13311962752964
3,GBM_grid_1_AutoML_3_20260923_181403_model_1,GBM,21,0,1,4026,1,1809,0.449329359165425,1809,0.449329359165425,0,2217,0.442489851150203,1809,0.45771144278607,0.0914058618976652,0.0950329251672544
3,GBM_grid_1_AutoML_3_20260923_181403_model_1,GBM,21,0.025,1,3374,0.838052657724789,1518,0.449911084765857,1513,0.448429164196799,0.00148192056905749,1877,0.441662226957912,1497,0.460253841015364,0.0892116182572614,0.11091920557297
3,GBM_grid_1_AutoML_3_20260923_181403_model_1,GBM,21,0.05,1,2729,0.677844013909588,1240,0.454378893367534,1226,0.449248809087578,0.00513008427995604,1539,0.444444444444444,1190,0.467226890756303,0.0883107365335288,0.128318740675834
3,GBM_grid_1_AutoML_3_20260923_181403_model_1,GBM,21,0.075,1,2127,0.528315946348733,979,0.460272684532205,942,0.442877291960508,0.0173953925716973,1219,0.442165709598031,908,0.484581497797357,0.0846262341325811,0.147075616980483
3,DeepLearning_grid_1_AutoML_3_20260923_181403_model_2,DeepLearning,22,0,1,4026,1,1820,0.452061599602583,1809,0.449329359165425,0.00273224043715847,2768,0.451950867052023,1258,0.452305246422894,0.0914058618976652,0.0983494010274342
3,DeepLearning_grid_1_AutoML_3_20260923_181403_model_2,DeepLearning,22,0.025,1,3222,0.800298062593144,1449,0.449720670391061,1447,0.449099937926754,0.000620732464307883,2352,0.450680272108844,870,0.447126436781609,0.0931098696461825,0.11956822267556
3,DeepLearning_grid_1_AutoML_3_20260923_181403_model_2,DeepLearning,22,0.05,1,2480,0.615996025832092,1108,0.446774193548387,1098,0.442741935483871,0.00403225806451613,1900,0.443684210526316,580,0.456896551724138,0.0899193548387097,0.144235191314815
3,DeepLearning_grid_1_AutoML_3_20260923_181403_model_2,DeepLearning,22,0.075,1,1931,0.479632389468455,851,0.440704298291041,845,0.437597099948213,0.00310719834282752,1573,0.434837889383344,358,0.466480446927374,0.0838943552563439,0.167688159836852
3,DeepLearning_grid_1_AutoML_3_20260923_181403_model_3,DeepLearning,23,0,1,4026,1,1870,0.46448087431694,1809,0.449329359165425,0.0151515151515152,2495,0.457314629258517,1531,0.47615937295885,0.0914058618976652,0.0948382778447664
3,DeepLearning_grid_1_AutoML_3_20260923_181403_model_3,DeepLearning,23,0.025,1,3251,0.807501241927471,1529,0.470316825592126,1482,0.455859735466011,0.0144570901261151,2095,0.464439140811456,1156,0.480968858131488,0.085819747769917,0.114406634682955
3,DeepLearning_grid_1_AutoML_3_20260923_181403_model_3,DeepLearning,23,0.05,1,2554,0.634376552409339,1221,0.478073610023493,1172,0.458888018794049,0.019185591229444,1733,0.470282746682054,821,0.494518879415347,0.0787000783085356,0.135448612032411
3,DeepLearning_grid_1_AutoML_3_20260923_181403_model_3,DeepLearning,23,0.075,1,1967,0.488574267262792,949,0.482460599898322,913,0.464158617183528,0.0183019827147941,1401,0.474660956459672,566,0.501766784452297,0.0767666497203864,0.157295217921127
3,DeepLearning_grid_1_AutoML_3_20260923_181403_model_1,DeepLearning,24,0,1,4026,1,1847,0.458768007948336,1809,0.449329359165425,0.00943864878291112,2124,0.451035781544256,1902,0.467402733964248,0.0914058618976652,0.130506043054397
3,DeepLearning_grid_1_AutoML_3_20260923_181403_model_1,DeepLearning,24,0.025,1,3520,0.87431693989071,1630,0.463068181818182,1591,0.451988636363636,0.0110795454545455,1867,0.457953936797001,1653,0.468844525105868,0.090625,0.147470469188005
3,DeepLearning_grid_1_AutoML_3_20260923_181403_model_1,DeepLearning,24,0.05,1,3054,0.758569299552906,1412,0.462344466273739,1373,0.449574328749181,0.012770137524558,1607,0.454884878655881,1447,0.470628887353144,0.0913555992141454,0.164286267847881
3,DeepLearning_grid_1_AutoML_3_20260923_181403_model_1,DeepLearning,24,0.075,1,2615,0.649528067560854,1201,0.459273422562142,1181,0.451625239005736,0.00764818355640534,1375,0.452363636363636,1240,0.466935483870968,0.0887189292543021,0.181431577284797
3,GBM_grid_1_AutoML_3_20260923_181403_model_5,GBM,25,0,1,4026,1,1816,0.451068057625435,1809,0.449329359165425,0.00173869846000996,2161,0.445164275798242,1865,0.457908847184987,0.0914058618976652,0.144870802065082
3,GBM_grid_1_AutoML_3_20260923_181403_model_5,GBM,25,0.025,1,3644,0.905116741182315,1647,0.451975850713502,1645,0.451427003293085,0.000548847420417109,1952,0.448258196721311,1692,0.456264775413712,0.0889132821075741,0.158744987856581
3,GBM_grid_1_AutoML_3_20260923_181403_model_5,GBM,25,0.05,1,3224,0.800794833581719,1448,0.449131513647643,1451,0.450062034739454,-0.000930521091811409,1736,0.445276497695853,1488,0.453629032258065,0.0896401985111663,0.174507322375134
3,GBM_grid_1_AutoML_3_20260923_181403_model_5,GBM,25,0.075,1,2840,0.70541480377546,1276,0.449295774647887,1279,0.450352112676056,-0.00105633802816901,1537,0.445673389720234,1303,0.453568687643899,0.0897887323943662,0.189853003836539
5,DeepLearning_grid_2_AutoML_4_20260923_182429_model_2,DeepLearning,1,0,1,4022,1,1874,0.465937344604674,1873,0.465688712083541,0.000248632521133774,3758,0.464874933475253,264,0.481060606060606,0.078070611636002,0.0461820382638881
5,DeepLearning_grid_2_AutoML_4_20260923_182429_model_2,DeepLearning,1,0.025,1,3917,0.973893585280955,1821,0.464896604544294,1824,0.465662496808782,-0.000765892264488144,3703,0.464218201458277,214,0.476635514018692,0.0788869032422773,0.0470806639488827
5,DeepLearning_grid_2_AutoML_4_20260923_182429_model_2,DeepLearning,1,0.05,1,647,0.160865241173546,302,0.46676970633694,307,0.474497681607419,-0.00772797527047914,476,0.466386554621849,171,0.467836257309942,0.0695517774343122,0.103655667311908
5,DeepLearning_grid_2_AutoML_4_20260923_182429_model_2,DeepLearning,1,0.075,1,379,0.0942317255096967,161,0.424802110817942,177,0.467018469656992,-0.0422163588390501,240,0.420833333333333,139,0.431654676258993,0.0527704485488127,0.133941847198843
5,GLM_1_AutoML_4_20260923_182429,GLM,2,0,1,4022,1,1859,0.462207856787668,1873,0.465688712083541,-0.00348085529587266,3975,0.463647798742138,47,0.340425531914894,0.078070611636002,0.0170264466321335
5,GLM_1_AutoML_4_20260923_182429,GLM,2,0.025,1,381,0.0947289905519642,185,0.485564304461942,187,0.490813648293963,-0.00524934383202097,379,0.488126649076517,2,0,0.0551181102362205,0.0285558588634708
5,GLM_1_AutoML_4_20260923_182429,GLM,2,0.05,1,4,0.000994530084535057,3,0.75,3,0.75,0,4,0.75,0,,0,0.0591921769651727
5,DeepLearning_grid_3_AutoML_4_20260923_182429_model_3,DeepLearning,3,0,1,4022,1,1871,0.465191447041273,1873,0.465688712083541,-0.000497265042267492,4006,0.465302046929606,16,0.4375,0.078070611636002,0.0158220483755036
5,DeepLearning_grid_3_AutoML_4_20260923_182429_model_1,DeepLearning,4,0,1,4022,1,1864,0.463451019393337,1873,0.465688712083541,-0.00223769269020385,3932,0.463886063072228,90,0.444444444444444,0.078070611636002,0.0484660437829181
5,DeepLearning_grid_3_AutoML_4_20260923_182429_model_1,DeepLearning,4,0.025,1,3886,0.966185977125808,1803,0.463973237261966,1805,0.464487905301081,-0.000514668039114763,3836,0.463764337851929,50,0.48,0.0784868759650026,0.0496186674099124
5,DeepLearning_grid_3_AutoML_4_20260923_182429_model_1,DeepLearning,4,0.05,1,1633,0.406016907011437,759,0.464788732394366,759,0.464788732394366,0,1605,0.464174454828661,28,0.5,0.065523576240049,0.0593074686801686
5,DeepLearning_grid_3_AutoML_4_20260923_182429_model_1,DeepLearning,4,0.075,1,140,0.034808552958727,66,0.471428571428571,70,0.5,-0.0285714285714286,128,0.484375,12,0.333333333333333,0.0285714285714286,0.0878745722712539
5,GBM_grid_1_AutoML_4_20260923_182429_model_3,GBM,5,0,1,4022,1,1881,0.467677772252611,1873,0.465688712083541,0.00198906016907013,2967,0.468486686889114,1055,0.465402843601896,0.078070611636002,0.0318675729310919
5,GBM_grid_1_AutoML_4_20260923_182429_model_3,GBM,5,0.025,1,1973,0.490551964196917,922,0.467308667004562,941,0.476938672072985,-0.00963000506842371,1562,0.473751600512164,411,0.442822384428224,0.0709579320831222,0.0527033539508297
5,GBM_grid_1_AutoML_4_20260923_182429_model_3,GBM,5,0.05,1,797,0.19816011934361,376,0.47176913425345,372,0.466750313676286,0.00501882057716441,609,0.469622331691297,188,0.478723404255319,0.0614805520702635,0.0775976446138728
5,GBM_grid_1_AutoML_4_20260923_182429_model_3,GBM,5,0.075,1,320,0.0795624067628046,151,0.471875,146,0.45625,0.015625,217,0.460829493087558,103,0.495145631067961,0.05,0.102701003748875
5,DeepLearning_grid_2_AutoML_4_20260923_182429_model_3,DeepLearning,6,0,1,4022,1,1873,0.465688712083541,1873,0.465688712083541,0,3896,0.464835728952772,126,0.492063492063492,0.078070611636002,0.0154901436664404
5,DeepLearning_grid_2_AutoML_4_20260923_182429_model_3,DeepLearning,6,0.025,1,712,0.17702635504724,355,0.498595505617978,351,0.492977528089888,0.0056179775280899,687,0.496360989810771,25,0.56,0.0421348314606742,0.0504043556608103
5,DeepLearning_grid_2_AutoML_4_20260923_182429_model_3,DeepLearning,6,0.05,1,255,0.0634012928891099,128,0.501960784313726,127,0.498039215686275,0.00392156862745097,254,0.5,1,1,0.0352941176470588,0.0771647716508821
5,DeepLearning_grid_2_AutoML_4_20260923_182429_model_3,DeepLearning,6,0.075,1,117,0.0290900049726504,66,0.564102564102564,66,0.564102564102564,0,117,0.564102564102564,0,,0.0256410256410256,0.0970006111305195
5,GBM_2_AutoML_4_20260923_182429,GBM,7,0,1,4022,1,1892,0.470412729985082,1873,0.465688712083541,0.00472401790154153,2493,0.474127557160048,1529,0.464355788096795,0.078070611636002,0.0494132151801686
5,GBM_2_AutoML_4_20260923_182429,GBM,7,0.025,1,2561,0.63674788662357,1195,0.466614603670441,1193,0.46583365872706,0.00078094494338149,1711,0.468731735827002,850,0.462352941176471,0.0761421319796954,0.070675011364826
5,GBM_2_AutoML_4_20260923_182429,GBM,7,0.05,1,1526,0.379413227250124,713,0.467234600262123,706,0.46264744429882,0.00458715596330278,1061,0.464655984919887,465,0.473118279569893,0.0773263433813893,0.0939532726402905
5,GBM_2_AutoML_4_20260923_182429,GBM,7,0.075,1,935,0.23247140726007,443,0.47379679144385,441,0.471657754010695,0.00213903743315508,650,0.472307692307692,285,0.47719298245614,0.06524064171123,0.114670008539619
5,GBM_grid_1_AutoML_4_20260923_182429_model_7,GBM,8,0,1,4022,1,1878,0.466931874689209,1873,0.465688712083541,0.00124316260566881,2515,0.468389662027833,1507,0.46449900464499,0.078070611636002,0.0472939867017693
5,GBM_grid_1_AutoML_4_20260923_182429_model_7,GBM,8,0.025,1,2585,0.642715067130781,1203,0.465377176015474,1195,0.462282398452611,0.00309477756286269,1735,0.462824207492795,850,0.470588235294118,0.0723404255319149,0.0667362529638925
5,GBM_grid_1_AutoML_4_20260923_182429_model_7,GBM,8,0.05,1,1495,0.371705619094978,691,0.462207357859532,695,0.464882943143813,-0.00267558528428097,1037,0.462873674059788,458,0.460698689956332,0.0722408026755853,0.0886059715486892
5,GBM_grid_1_AutoML_4_20260923_182429_model_7,GBM,8,0.075,1,822,0.204375932371954,384,0.467153284671533,389,0.47323600973236,-0.00608272506082724,561,0.470588235294118,261,0.459770114942529,0.0778588807785888,0.110825977194489
5,XRT_1_AutoML_4_20260923_182429,DRF,9,0,1,4022,1,1882,0.467926404773744,1873,0.465688712083541,0.00223769269020391,2270,0.47136563876652,1752,0.463470319634703,0.078070611636002,0.0672758945485986
5,XRT_1_AutoML_4_20260923_182429,DRF,9,0.025,1,3063,0.76156141223272,1450,0.473392099249102,1431,0.46718903036239,0.0062030688867124,1782,0.478675645342312,1281,0.466042154566745,0.0777015997388182,0.084478137671669
5,XRT_1_AutoML_4_20260923_182429,DRF,9,0.05,1,2199,0.546742913973148,1041,0.473396998635744,1042,0.473851750795816,-0.000454752160072736,1312,0.485518292682927,887,0.455467869222097,0.0809458844929513,0.102998424151327
5,XRT_1_AutoML_4_20260923_182429,DRF,9,0.075,1,1480,0.367976131277971,705,0.476351351351351,718,0.485135135135135,-0.00878378378378375,922,0.493492407809111,558,0.448028673835125,0.0763513513513514,0.122688962588137
5,GBM_5_AutoML_4_20260923_182429,GBM,10,0,1,4022,1,1911,0.475136747886624,1873,0.465688712083541,0.00944803580308307,2526,0.477434679334917,1496,0.471256684491979,0.078070611636002,0.0473315916188624
5,GBM_5_AutoML_4_20260923_182429,GBM,10,0.025,1,2535,0.630283441074093,1215,0.479289940828402,1172,0.46232741617357,0.0169625246548323,1710,0.476023391812866,825,0.486060606060606,0.0765285996055227,0.0679706033361704
5,GBM_5_AutoML_4_20260923_182429,GBM,10,0.05,1,1456,0.362008950770761,704,0.483516483516484,688,0.472527472527473,0.010989010989011,1029,0.484936831875607,427,0.480093676814988,0.0776098901098901,0.0912765897327707
5,GBM_5_AutoML_4_20260923_182429,GBM,10,0.075,1,810,0.201392342118349,386,0.476543209876543,392,0.483950617283951,-0.00740740740740742,563,0.490230905861457,247,0.445344129554656,0.0777777777777778,0.115064639782271
5,GBM_1_AutoML_4_20260923_182429,GBM,11,0,1,4022,1,1888,0.469418199900547,1873,0.465688712083541,0.00372948781700649,2357,0.473907509546033,1665,0.463063063063063,0.078070611636002,0.0549636748529473
5,GBM_1_AutoML_4_20260923_182429,GBM,11,0.025,1,2918,0.725509696668324,1368,0.468814256339959,1356,0.464701850582591,0.00411240575736804,1780,0.473033707865169,1138,0.462214411247803,0.0757368060315285,0.071253064187401
5,GBM_1_AutoML_4_20260923_182429,GBM,11,0.05,1,1895,0.471158627548483,907,0.478627968337731,892,0.470712401055409,0.0079155672823219,1195,0.482008368200837,700,0.472857142857143,0.0691292875989446,0.0897950342035035
5,GBM_1_AutoML_4_20260923_182429,GBM,11,0.075,1,1111,0.276230730979612,529,0.476147614761476,528,0.475247524752475,0.000900090009000931,736,0.487771739130435,375,0.453333333333333,0.0792079207920792,0.109620656500683
5,DRF_1_AutoML_4_20260923_182429,DRF,12,0,1,4022,1,1848,0.459472899055196,1873,0.465688712083541,-0.00621581302834412,2309,0.463404071026418,1713,0.454173963806188,0.078070611636002,0.0671606584334307
5,DRF_1_AutoML_4_20260923_182429,DRF,12,0.025,1,3066,0.762307309796121,1415,0.461513372472277,1440,0.469667318982387,-0.00815394651011087,1795,0.466295264623955,1271,0.454760031471283,0.071102413568167,0.0842905612180337
5,DRF_1_AutoML_4_20260923_182429,DRF,12,0.05,1,2220,0.551964196916957,1015,0.457207207207207,1027,0.462612612612613,-0.00540540540540541,1335,0.456179775280899,885,0.458757062146893,0.0738738738738739,0.102248208550503
5,DRF_1_AutoML_4_20260923_182429,DRF,12,0.075,1,1498,0.372451516658379,678,0.45260347129506,707,0.47196261682243,-0.0193591455273698,920,0.460869565217391,578,0.439446366782007,0.0720961281708945,0.121717570896016
5,GBM_3_AutoML_4_20260923_182429,GBM,13,0,1,4022,1,1884,0.468423669816012,1873,0.465688712083541,0.0027349577324714,2402,0.472939217318901,1620,0.461728395061728,0.078070611636002,0.0541200337368806
5,GBM_3_AutoML_4_20260923_182429,GBM,13,0.025,1,2761,0.686474390850323,1277,0.462513582035494,1298,0.470119521912351,-0.00760593987685626,1744,0.469610091743119,1017,0.450344149459194,0.0727997102499095,0.0732800029014139
5,GBM_3_AutoML_4_20260923_182429,GBM,13,0.05,1,1703,0.423421183490801,790,0.463887257780388,819,0.480916030534351,-0.0170287727539636,1100,0.476363636363636,603,0.441127694859038,0.0675278919553729,0.0957970603470826
5,GBM_3_AutoML_4_20260923_182429,GBM,13,0.075,1,1015,0.252362008950771,469,0.462068965517241,479,0.47192118226601,-0.00985221674876852,680,0.467647058823529,335,0.450746268656716,0.0630541871921182,0.119297468457304
5,GBM_grid_1_AutoML_4_20260923_182429_model_2,GBM,14,0,1,4022,1,1868,0.464445549477872,1873,0.465688712083541,-0.00124316260566881,2481,0.466747279322854,1541,0.460739779364049,0.078070611636002,0.060565084529323
5,GBM_grid_1_AutoML_4_20260923_182429_model_2,GBM,14,0.025,1,2874,0.714569865738439,1362,0.473903966597077,1358,0.472512178148921,0.00139178844815585,1872,0.478632478632479,1002,0.465069860279441,0.0751565762004175,0.0798806438584575
5,GBM_grid_1_AutoML_4_20260923_182429_model_2,GBM,14,0.05,1,1906,0.473893585280955,919,0.482161594963274,895,0.469569779643232,0.012591815320042,1269,0.483057525610717,637,0.480376766091052,0.0750262329485834,0.101674736621892
5,GBM_grid_1_AutoML_4_20260923_182429_model_2,GBM,14,0.075,1,1229,0.305569368473396,581,0.472742066720911,560,0.455655004068348,0.017087062652563,819,0.466422466422467,410,0.485365853658537,0.0756712774613507,0.123563537656868
5,GBM_grid_1_AutoML_4_20260923_182429_model_4,GBM,15,0,1,4022,1,1806,0.449030333167578,1873,0.465688712083541,-0.0166583789159622,2341,0.455360956856045,1681,0.440214158239143,0.078070611636002,0.0644209320067052
