year,horizon_min,model,tau,n,wins,base_wins_selected,coverage,win_rate,selected_baseline_win_rate,full_n,full_model_wins,full_base_wins,full_model_win_rate,full_baseline_win_rate,selection_gain_vs_full_baseline,selected_directional_edge,n_long,long_wins,long_win_rate,n_short,short_wins,short_win_rate,mean_p_up,mean_confidence
2018,360,Full,0.15,142,86,86,0.0103077816492451,0.605633802816901,0.605633802816901,13776,7486,7392,0.543408826945412,0.536585365853659,0.0690484369632428,0,142,86,0.605633802816901,0,0,,0.661326609127928,0.161326609127928
2019,360,Calendar-only,0,15367,8301,8452,1,0.540183510119086,0.550009761176547,15367,8301,8452,0.540183510119086,0.550009761176547,-0.00982625105746071,-0.00982625105746071,14434,7910,0.548011639185257,933,391,0.419078242229368,0.53485693676456,0.0363546323314126
2019,360,Calendar-only,0.025,10532,5718,5757,0.685364742630312,0.542916824914546,0.546619825294341,15367,8301,8452,0.540183510119086,0.550009761176547,-0.00709293626200092,-0.00370300037979487,10357,5650,0.545524765858839,175,68,0.388571428571429,0.54513570061873,0.0463680438904515
2019,360,Calendar-only,0.05,3943,2127,2127,0.256588794169324,0.539436976921126,0.539436976921126,15367,8301,8452,0.540183510119086,0.550009761176547,-0.0105727842554211,0,3943,2127,0.539436976921126,0,0,,0.562179562569431,0.062179562569431
2019,360,Calendar-only,0.075,606,317,317,0.0394351532504718,0.523102310231023,0.523102310231023,15367,8301,8452,0.540183510119086,0.550009761176547,-0.026907450945524,0,606,317,0.523102310231023,0,0,,0.580406845154029,0.0804068451540289
2019,360,Market-state,0,15367,8447,8452,1,0.549684388624976,0.550009761176547,15367,8447,8452,0.549684388624976,0.550009761176547,-0.000325372551571501,-0.000325372551571501,15342,8437,0.549928301394864,25,10,0.4,0.529888877721654,0.0299597463664363
2019,360,Market-state,0.025,11002,6029,6029,0.715949762478037,0.547991274313761,0.547991274313761,15367,8447,8452,0.549684388624976,0.550009761176547,-0.00201848686278594,0,10994,6025,0.548026196106967,8,4,0.5,0.533537492791563,0.0336106840622489
2019,360,Market-state,0.05,441,234,235,0.0286978590486107,0.530612244897959,0.532879818594104,15367,8447,8452,0.549684388624976,0.550009761176547,-0.0193975162785879,-0.00226757369614505,438,233,0.531963470319635,3,1,0.333333333333333,0.56053944230345,0.0614895778970844
2019,360,Market-state,0.075,52,27,28,0.00338387453634411,0.519230769230769,0.538461538461538,15367,8447,8452,0.549684388624976,0.550009761176547,-0.0307789919457778,-0.0192307692307692,51,27,0.529411764705882,1,0,0,0.587941783974774,0.0912003969724753
2019,360,Market-state,0.1,14,7,7,0.000911043144400338,0.5,0.5,15367,8447,8452,0.549684388624976,0.550009761176547,-0.0500097611765471,0,14,7,0.5,0,0,,0.607158068850175,0.107158068850174
2019,360,Full,0,15367,8226,8452,1,0.535302921845513,0.550009761176547,15367,8226,8452,0.535302921845513,0.550009761176547,-0.014706839331034,-0.014706839331034,13647,7479,0.548032534622994,1720,747,0.434302325581395,0.532975922841753,0.0436360191604533
2019,360,Full,0.025,10371,5521,5706,0.674887746469708,0.532349821617973,0.550188024298525,15367,8226,8452,0.535302921845513,0.550009761176547,-0.0176599395585739,-0.0178382026805516,9566,5211,0.54474179385323,805,310,0.385093167701863,0.543707793456806,0.0580713274351125
2019,360,Full,0.05,5258,2745,2916,0.342161775232641,0.52206162038798,0.554583491821986,15367,8226,8452,0.535302921845513,0.550009761176547,-0.0279481407885669,-0.0325218714340053,4587,2495,0.543928493568781,671,250,0.3725782414307,0.552211317510855,0.0786961651220431
2019,360,Full,0.075,2388,1169,1307,0.155397930630572,0.489530988274707,0.547319932998325,15367,8226,8452,0.535302921845513,0.550009761176547,-0.0604787729018402,-0.0577889447236181,1828,958,0.524070021881838,560,211,0.376785714285714,0.547586541387037,0.100124207717915
2019,360,Full,0.1,826,351,474,0.05375154551962,0.424939467312349,0.573849878934625,15367,8226,8452,0.535302921845513,0.550009761176547,-0.125070293864198,-0.148910411622276,395,197,0.49873417721519,431,154,0.357308584686775,0.504333587297037,0.128308233150695
2019,360,Full,0.15,127,55,55,0.00826446280991736,0.433070866141732,0.433070866141732,15367,8226,8452,0.535302921845513,0.550009761176547,-0.116938895034815,0,127,55,0.433070866141732,0,0,,0.658043993906103,0.158043993906103
2020,360,Calendar-only,0,15932,8934,8928,1,0.560758222445393,0.560381621893045,15932,8934,8928,0.560758222445393,0.560381621893045,0.000376600552347561,0.000376600552347561,15634,8782,0.56172444671869,298,152,0.51006711409396,0.539009106515066,0.0393031436461576
2020,360,Calendar-only,0.025,12629,7129,7129,0.792681395932714,0.564494417610262,0.564494417610262,15932,8934,8928,0.560758222445393,0.560381621893045,0.00411279571721668,0,12629,7129,0.564494417610262,0,0,,0.545887776173551,0.0458877761735508
2020,360,Calendar-only,0.05,4117,2277,2277,0.258410745669094,0.553072625698324,0.553072625698324,15932,8934,8928,0.560758222445393,0.560381621893045,-0.00730899619472136,0,4117,2277,0.553072625698324,0,0,,0.56242717280163,0.0624271728016299
2020,360,Calendar-only,0.075,446,252,252,0.0279939743911624,0.565022421524664,0.565022421524664,15932,8934,8928,0.560758222445393,0.560381621893045,0.00464079963161823,0,446,252,0.565022421524664,0,0,,0.585296238508099,0.0852962385080988
2020,360,Market-state,0,15932,8913,8928,1,0.559440120512177,0.560381621893045,15932,8913,8928,0.559440120512177,0.560381621893045,-0.000941501380868681,-0.000941501380868681,15885,8897,0.560088133459238,47,16,0.340425531914894,0.538701643077828,0.0388410554415779
2020,360,Market-state,0.025,15334,8599,8599,0.962465478282702,0.560779966088431,0.560779966088431,15932,8913,8928,0.559440120512177,0.560381621893045,0.000398344195385536,0,15322,8593,0.560827568202585,12,6,0.5,0.539515907577008,0.0396106293899457
2020,360,Market-state,0.05,1395,801,798,0.0875596284207884,0.574193548387097,0.572043010752688,15932,8913,8928,0.559440120512177,0.560381621893045,0.0138119264940514,0.00215053763440864,1388,796,0.573487031700288,7,5,0.714285714285714,0.561198690881927,0.0619783405173117
2020,360,Market-state,0.075,168,83,81,0.0105448154657293,0.494047619047619,0.482142857142857,15932,8913,8928,0.559440120512177,0.560381621893045,-0.0663340028454264,0.0119047619047619,166,81,0.487951807228916,2,2,1,0.594771636410526,0.0978686430524886
2020,360,Market-state,0.1,53,23,22,0.00332663821240271,0.433962264150943,0.415094339622642,15932,8913,8928,0.559440120512177,0.560381621893045,-0.126419357742102,0.0188679245283019,52,22,0.423076923076923,1,1,1,0.620215115157152,0.126413656791752
2020,360,Market-state,0.15,8,3,2,0.000502134069796636,0.375,0.25,15932,8913,8928,0.559440120512177,0.560381621893045,-0.185381621893045,0.125,7,2,0.285714285714286,1,1,1,0.625245572197426,0.166310910526651
2020,360,Full,0,15932,8961,8928,1,0.562452924930957,0.560381621893045,15932,8961,8928,0.562452924930957,0.560381621893045,0.00207130303791114,0.00207130303791114,15605,8781,0.562704261454662,327,180,0.55045871559633,0.543683744774812,0.0441050613627217
2020,360,Full,0.025,12212,6943,6942,0.766507657544564,0.568539141827711,0.56845725515886,15932,8961,8928,0.562452924930957,0.560381621893045,0.00815751993466507,8.18866688503395e-05,12185,6929,0.568649979482971,27,14,0.518518518518519,0.552679966545503,0.0529263522896294
2020,360,Full,0.05,6423,3613,3613,0.403150891287974,0.562509730655457,0.562509730655457,15932,8961,8928,0.562452924930957,0.560381621893045,0.00212810876241154,0,6411,3607,0.562626735298705,12,6,0.5,0.566237615960334,0.0665413720554819
2020,360,Full,0.075,1409,750,750,0.0884383630429325,0.532292405961675,0.532292405961675,15932,8961,8928,0.562452924930957,0.560381621893045,-0.0280892159313705,0,1403,747,0.532430506058446,6,3,0.5,0.586284823284815,0.0871832332701473
2020,360,Full,0.1,164,90,89,0.010293748430831,0.548780487804878,0.542682926829268,15932,8961,8928,0.562452924930957,0.560381621893045,-0.0116011340881673,0.00609756097560976,161,88,0.546583850931677,3,2,0.666666666666667,0.618557571196872,0.123248474058962
2020,360,Full,0.15,19,6,5,0.00119256841576701,0.315789473684211,0.263157894736842,15932,8961,8928,0.562452924930957,0.560381621893045,-0.244592148208835,0.0526315789473684,18,5,0.277777777777778,1,1,1,0.65417173335981,0.171195901198269
2021,360,Calendar-only,0,16503,9121,9192,1,0.552687390171484,0.556989638247591,16503,9121,9192,0.552687390171484,0.556989638247591,-0.00430224807610746,-0.00430224807610746,16092,8951,0.556239125031071,411,170,0.413625304136253,0.543346931823819,0.0437843898496574
2021,360,Calendar-only,0.025,13388,7379,7379,0.811246440041205,0.551165222587392,0.551165222587392,16503,9121,9192,0.552687390171484,0.556989638247591,-0.00582441566019976,0,13388,7379,0.551165222587392,0,0,,0.550645812214854,0.0506458122148538
2021,360,Calendar-only,0.05,6308,3446,3446,0.382233533296976,0.546290424857324,0.546290424857324,16503,9121,9192,0.552687390171484,0.556989638247591,-0.0106992133902674,0,6308,3446,0.546290424857324,0,0,,0.563849465337713,0.0638494653377128
2021,360,Calendar-only,0.075,839,431,431,0.0508392413500576,0.513706793802145,0.513706793802145,16503,9121,9192,0.552687390171484,0.556989638247591,-0.043282844445446,0,839,431,0.513706793802145,0,0,,0.584393313747953,0.0843933137479532
2021,360,Calendar-only,0.1,98,42,42,0.00593831424589469,0.428571428571429,0.428571428571429,16503,9121,9192,0.552687390171484,0.556989638247591,-0.128418209676163,0,98,42,0.428571428571429,0,0,,0.605527815063454,0.105527815063454
2021,360,Market-state,0,16503,9193,9192,1,0.557050233290917,0.556989638247591,16503,9193,9192,0.557050233290917,0.556989638247591,6.0595043325451e-05,6.0595043325451e-05,16494,9188,0.557051048866255,9,5,0.555555555555556,0.541410799178585,0.041432429069231
2021,360,Market-state,0.025,16410,9139,9137,0.994364660970733,0.556916514320536,0.55679463741621,16503,9193,9192,0.557050233290917,0.556989638247591,-7.31239270551631e-05,0.000121876904326634,16408,9137,0.556862506094588,2,2,1,0.541547880750013,0.041562082067047
2021,360,Market-state,0.05,993,526,525,0.0601708780221778,0.529707955689829,0.528700906344411,16503,9193,9192,0.557050233290917,0.556989638247591,-0.0272816825577626,0.00100704934541784,992,525,0.529233870967742,1,1,1,0.554064662822226,0.0542157867857342
2021,360,Market-state,0.075,13,4,3,0.000787735563230928,0.307692307692308,0.230769230769231,16503,9193,9192,0.557050233290917,0.556989638247591,-0.249297330555284,0.0769230769230769,12,3,0.25,1,1,1,0.567367285077784,0.0789108309057236
2021,360,Full,0,16503,8996,9192,1,0.545113009755802,0.556989638247591,16503,8996,9192,0.545113009755802,0.556989638247591,-0.0118766284917894,-0.0118766284917894,15605,8645,0.553989106055751,898,351,0.39086859688196,0.543662228074882,0.0444226180908096
2021,360,Full,0.025,13096,7145,7159,0.793552687390172,0.545586438607208,0.546655467318265,16503,8996,9192,0.545113009755802,0.556989638247591,-0.0114031996403831,-0.00106902871105674,13064,7136,0.546233925290876,32,9,0.28125,0.552668850440361,0.0528346834317909
2021,360,Full,0.05,7418,4037,4036,0.449494031388232,0.544216770018873,0.544081962793206,16503,8996,9192,0.545113009755802,0.556989638247591,-0.0127728682287184,0.000134807225667277,7415,4035,0.544167228590695,3,2,0.666666666666667,0.564467842777257,0.0645249828444
2021,360,Full,0.075,1516,815,814,0.0918620856813913,0.537598944591029,0.536939313984169,16503,8996,9192,0.545113009755802,0.556989638247591,-0.0193906936565624,0.00065963060686014,1515,814,0.537293729372937,1,1,1,0.58219879289221,0.0823111771222743
2021,360,Full,0.1,15,9,9,0.00090892564988184,0.6,0.6,16503,8996,9192,0.545113009755802,0.556989638247591,0.0430103617524086,0,15,9,0.6,0,0,,0.604417251377579,0.104417251377579
2022,360,Calendar-only,0,17062,8538,8520,1,0.500410268432775,0.499355292462783,17062,8538,8520,0.500410268432775,0.499355292462783,0.00105497596999177,0.00105497596999177,16854,8425,0.499881333807998,208,113,0.543269230769231,0.545419923584027,0.0454882750718419
2022,360,Calendar-only,0.025,14717,7407,7407,0.862560075020513,0.503295508595502,0.503295508595502,17062,8538,8520,0.500410268432775,0.499355292462783,0.00394021613271894,0,14717,7407,0.503295508595502,0,0,,0.550321819225302,0.0503218192253018
2022,360,Calendar-only,0.05,7127,3626,3626,0.41771187434064,0.508769468219447,0.508769468219447,17062,8538,8520,0.500410268432775,0.499355292462783,0.00941417575666431,0,7127,3626,0.508769468219447,0,0,,0.562524340383834,0.0625243403838336
2022,360,Calendar-only,0.075,1083,569,569,0.0634743875278396,0.52539242843952,0.52539242843952,17062,8538,8520,0.500410268432775,0.499355292462783,0.026037135976737,0,1083,569,0.52539242843952,0,0,,0.581900721891038,0.0819007218910379
2022,360,Calendar-only,0.1,50,28,28,0.00293048880553276,0.56,0.56,17062,8538,8520,0.500410268432775,0.499355292462783,0.0606447075372172,0,50,28,0.56,0,0,,0.605843118376493,0.105843118376493
2022,360,Market-state,0,17062,8529,8520,1,0.499882780447779,0.499355292462783,17062,8529,8520,0.499882780447779,0.499355292462783,0.000527487984995856,0.000527487984995856,17005,8496,0.499617759482505,57,33,0.578947368421053,0.544535515312515,0.0448095619967146
2022,360,Market-state,0.025,16752,8350,8353,0.981830969405697,0.498447946513849,0.498627029608405,17062,8529,8520,0.499882780447779,0.499355292462783,-0.000907345948933713,-0.000179083094555887,16729,8340,0.498535477314842,23,10,0.434782608695652,0.545096799503405,0.0453362642580459
2022,360,Market-state,0.05,3019,1600,1600,0.176942914078068,0.529976813514409,0.529976813514409,17062,8529,8520,0.499882780447779,0.499355292462783,0.0306215210516259,0,3003,1592,0.53013653013653,16,8,0.5,0.55612874635529,0.0573198820096087
2022,360,Market-state,0.075,132,76,77,0.0077364904466065,0.575757575757576,0.583333333333333,17062,8529,8520,0.499882780447779,0.499355292462783,0.076402283294793,-0.00757575757575757,121,71,0.586776859504132,11,5,0.454545454545455,0.577552530433072,0.100505512099459
2022,360,Market-state,0.1,49,35,37,0.00287187902942211,0.714285714285714,0.755102040816326,17062,8529,8520,0.499882780447779,0.499355292462783,0.214930421822932,-0.0408163265306122,41,32,0.780487804878049,8,3,0.375,0.576130949067023,0.127030861223666
2022,360,Market-state,0.15,7,5,6,0.000410268432774587,0.714285714285714,0.857142857142857,17062,8529,8520,0.499882780447779,0.499355292462783,0.214930421822932,-0.142857142857143,4,4,1,3,1,0.333333333333333,0.502784705610433,0.19179936205132
2022,360,Full,0,17062,8544,8520,1,0.500761927089439,0.499355292462783,17062,8544,8520,0.500761927089439,0.499355292462783,0.00140663462665575,0.00140663462665575,16822,8412,0.500059445963619,240,132,0.55,0.546479485277512,0.0470633487532766
2022,360,Full,0.025,14832,7536,7533,0.869300199273239,0.508090614886731,0.507888349514563,17062,8544,8520,0.500761927089439,0.499355292462783,0.00873532242394853,0.000202265372168275,14779,7508,0.508018133838555,53,28,0.528301886792453,0.551136671696584,0.0516055017843685
2022,360,Full,0.05,7439,3906,3906,0.435998124487164,0.525070574001882,0.525070574001882,17062,8544,8520,0.500761927089439,0.499355292462783,0.0257152815390991,0,7419,3896,0.525138158781507,20,10,0.5,0.563540574893314,0.0641417144159725
2022,360,Full,0.075,1225,676,676,0.0717969757355527,0.551836734693878,0.551836734693878,17062,8544,8520,0.500761927089439,0.499355292462783,0.0524814422310947,0,1213,670,0.55234954657873,12,6,0.5,0.583005844331127,0.0858349594019204
2022,360,Full,0.1,110,68,70,0.00644707537217208,0.618181818181818,0.636363636363636,17062,8544,8520,0.500761927089439,0.499355292462783,0.118826525719035,-0.0181818181818182,100,64,0.64,10,4,0.4,0.587067839763109,0.115265765892171
2022,360,Full,0.15,8,5,7,0.000468878208885242,0.625,0.875,17062,8544,8520,0.500761927089439,0.499355292462783,0.125644707537217,-0.25,4,4,1,4,1,0.25,0.476823742140705,0.190459678331108
2023,360,Calendar-only,0,16744,8997,9058,1,0.537326803631152,0.540969899665552,16744,8997,9058,0.537326803631152,0.540969899665552,-0.00364309603440038,-0.00364309603440038,16027,8669,0.540899731702752,717,328,0.457461645746165,0.537806916154749,0.0381865995445973
2023,360,Calendar-only,0.025,12346,6697,6697,0.737338748208313,0.542442896484691,0.542442896484691,16744,8997,9058,0.537326803631152,0.540969899665552,0.00147299681913948,0,12346,6697,0.542442896484691,0,0,,0.547063193997495,0.0470631939974947
2023,360,Calendar-only,0.05,4560,2474,2474,0.272336359292881,0.542543859649123,0.542543859649123,16744,8997,9058,0.537326803631152,0.540969899665552,0.00157395998357091,0,4560,2474,0.542543859649123,0,0,,0.561437638554052,0.0614376385540523
2023,360,Calendar-only,0.075,468,267,267,0.0279503105590062,0.57051282051282,0.57051282051282,16744,8997,9058,0.537326803631152,0.540969899665552,0.0295429208472686,0,468,267,0.57051282051282,0,0,,0.5809902112982,0.0809902112982
2023,360,Market-state,0,16744,9055,9058,1,0.540790731008122,0.540969899665552,16744,9055,9058,0.540790731008122,0.540969899665552,-0.000179168657429507,-0.000179168657429507,16737,9053,0.540897412917488,7,2,0.285714285714286,0.537598290038133,0.0376143328116382
2023,360,Market-state,0.025,16473,8915,8917,0.983815097945533,0.541188611667577,0.541310022460997,16744,9055,9058,0.540790731008122,0.540969899665552,0.00021871200202539,-0.000121410793419541,16471,8915,0.541254325784713,2,0,0,0.537885174480507,0.0378929631873673
2023,360,Market-state,0.05,350,198,198,0.0209030100334448,0.565714285714286,0.565714285714286,16744,9055,9058,0.540790731008122,0.540969899665552,0.0247443860487339,0,350,198,0.565714285714286,0,0,,0.55517120963563,0.0551712096356296
2023,360,Market-state,0.075,1,1,1,5.97228858098423e-05,1,1,16744,9055,9058,0.540790731008122,0.540969899665552,0.459030100334448,0,1,1,1,0,0,,0.575190662918419,0.0751906629184191
2023,360,Full,0,16744,8996,9058,1,0.537267080745342,0.540969899665552,16744,8996,9058,0.537267080745342,0.540969899665552,-0.00370281892021029,-0.00370281892021029,15514,8412,0.542219930385458,1230,584,0.47479674796748,0.537476471035632,0.0387663033234628
2023,360,Full,0.025,12826,6892,6895,0.766005733397038,0.537346015905193,0.537579915796039,16744,8996,9058,0.537267080745342,0.540969899665552,-0.00362388376035927,-0.000233899890846656,12797,6879,0.537547862780339,29,13,0.448275862068966,0.546534725272826,0.0466722070486143
2023,360,Full,0.05,4955,2750,2750,0.295926899187769,0.554994954591322,0.554994954591322,16744,8996,9058,0.537267080745342,0.540969899665552,0.01402505492577,0,4955,2750,0.554994954591322,0,0,,0.562667450402339,0.0626674504023394
2023,360,Full,0.075,720,388,388,0.0430004777830865,0.538888888888889,0.538888888888889,16744,8996,9058,0.537267080745342,0.540969899665552,-0.00208101077666301,0,720,388,0.538888888888889,0,0,,0.58055203211787,0.0805520321178702
2023,360,Full,0.1,15,2,2,0.000895843287147635,0.133333333333333,0.133333333333333,16744,8996,9058,0.537267080745342,0.540969899665552,-0.407636566332219,0,15,2,0.133333333333333,0,0,,0.6061620548595,0.1061620548595
2024,360,Calendar-only,0,16664,8861,8905,1,0.531745079212674,0.534385501680269,16664,8861,8905,0.531745079212674,0.534385501680269,-0.00264042246759488,-0.00264042246759488,16176,8639,0.534062809099901,488,222,0.454918032786885,0.538401773341642,0.0386741817752624
2024,360,Calendar-only,0.025,12398,6610,6610,0.743999039846375,0.533150508146475,0.533150508146475,16664,8861,8905,0.531745079212674,0.534385501680269,-0.00123499353379364,0,12398,6610,0.533150508146475,0,0,,0.54715321121366,0.0471532112136595
2024,360,Calendar-only,0.05,4138,2118,2118,0.248319731156985,0.511841469308845,0.511841469308845,16664,8861,8905,0.531745079212674,0.534385501680269,-0.022544032371424,0,4138,2118,0.511841469308845,0,0,,0.563051062992497,0.0630510629924971
2024,360,Calendar-only,0.075,682,353,353,0.0409265482477196,0.517595307917889,0.517595307917889,16664,8861,8905,0.531745079212674,0.534385501680269,-0.0167901937623803,0,682,353,0.517595307917889,0,0,,0.58309088415752,0.0830908841575196
2024,360,Calendar-only,0.1,47,26,26,0.00282045127220355,0.553191489361702,0.553191489361702,16664,8861,8905,0.531745079212674,0.534385501680269,0.0188059876814333,0,47,26,0.553191489361702,0,0,,0.601039742596675,0.101039742596675
2024,360,Market-state,0,16664,8905,8905,1,0.534385501680269,0.534385501680269,16664,8905,8905,0.534385501680269,0.534385501680269,0,0,16660,8903,0.534393757503001,4,2,0.5,0.537616862817556,0.0376199992806928
2024,360,Market-state,0.025,16459,8792,8792,0.98769803168507,0.534175830852421,0.534175830852421,16664,8905,8905,0.534385501680269,0.534385501680269,-0.00020967082784773,0,16459,8792,0.534175830852421,0,0,,0.537842966122037,0.0378429661220372
2024,360,Market-state,0.05,335,207,207,0.0201032165146423,0.617910447761194,0.617910447761194,16664,8905,8905,0.534385501680269,0.534385501680269,0.0835249460809252,0,335,207,0.617910447761194,0,0,,0.555873903926433,0.0558739039264327
2024,360,Market-state,0.075,9,8,8,0.000540086413826212,0.888888888888889,0.888888888888889,16664,8905,8905,0.534385501680269,0.534385501680269,0.35450338720862,0,9,8,0.888888888888889,0,0,,0.587707698941879,0.0877076989418788
2024,360,Market-state,0.1,1,1,1,6.00096015362458e-05,1,1,16664,8905,8905,0.534385501680269,0.534385501680269,0.465614498319731,0,1,1,1,0,0,,0.601752582458831,0.101752582458831
2024,360,Full,0,16664,8825,8905,1,0.529584733557369,0.534385501680269,16664,8825,8905,0.529584733557369,0.534385501680269,-0.00480076812289976,-0.00480076812289976,16018,8542,0.533275065551255,646,283,0.438080495356037,0.537686250691526,0.0381255908779447
2024,360,Full,0.025,12800,6819,6821,0.768122899663946,0.532734375,0.532890625,16664,8825,8905,0.529584733557369,0.534385501680269,-0.0016511266802689,-0.000156249999999969,12784,6812,0.532853566958698,16,7,0.4375,0.545917633477162,0.0459988375159535
2024,360,Full,0.05,4249,2185,2185,0.254980796927508,0.514238644386915,0.514238644386915,16664,8825,8905,0.529584733557369,0.534385501680269,-0.0201468572933543,0,4249,2185,0.514238644386915,0,0,,0.562625556113936,0.0626255561139361
2024,360,Full,0.075,692,378,378,0.0415266442630821,0.546242774566474,0.546242774566474,16664,8825,8905,0.529584733557369,0.534385501680269,0.0118572728862051,0,692,378,0.546242774566474,0,0,,0.584665400548865,0.0846654005488646
2024,360,Full,0.1,13,12,12,0.000780124819971195,0.923076923076923,0.923076923076923,16664,8825,8905,0.529584733557369,0.534385501680269,0.388691421396654,0,13,12,0.923076923076923,0,0,,0.619995693770047,0.119995693770047
2025,360,Calendar-only,0,16680,9025,9054,1,0.541067146282974,0.542805755395683,16680,9025,9054,0.541067146282974,0.542805755395683,-0.00173860911270984,-0.00173860911270984,16287,8843,0.542948363725671,393,182,0.463104325699746,0.538003772361387,0.0382025342393767
2025,360,Calendar-only,0.025,12496,6887,6887,0.74916067146283,0.551136363636364,0.551136363636364,16680,9025,9054,0.541067146282974,0.542805755395683,0.00833060824068022,0,12496,6887,0.551136363636364,0,0,,0.546020342498777,0.0460203424987772
2025,360,Calendar-only,0.05,4377,2495,2495,0.262410071942446,0.570025131368517,0.570025131368517,16680,9025,9054,0.541067146282974,0.542805755395683,0.0272193759728339,0,4377,2495,0.570025131368517,0,0,,0.560532251410748,0.0605322514107478
2025,360,Calendar-only,0.075,388,223,223,0.0232613908872902,0.574742268041237,0.574742268041237,16680,9025,9054,0.541067146282974,0.542805755395683,0.0319365126455536,0,388,223,0.574742268041237,0,0,,0.582382596581024,0.0823825965810243
2025,360,Market-state,0,16680,9060,9054,1,0.543165467625899,0.542805755395683,16680,9060,9054,0.543165467625899,0.542805755395683,0.000359712230215803,0.000359712230215803,16668,9051,0.543016558675306,12,9,0.75,0.537352181803049,0.0373862038047153
2025,360,Market-state,0.025,16438,8929,8927,0.985491606714628,0.543192602506388,0.543070933203553,16680,9060,9054,0.543165467625899,0.542805755395683,0.000386847110704247,0.00012166930283497,16434,8926,0.543142266033832,4,3,0.75,0.537613725475792,0.0376419113125281
2025,360,Market-state,0.05,764,417,417,0.0458033573141487,0.545811518324607,0.545811518324607,16680,9060,9054,0.543165467625899,0.542805755395683,0.00300576292892385,0,762,416,0.545931758530184,2,1,0.5,0.562421387929991,0.0628446811852845
2025,360,Market-state,0.075,86,61,61,0.00515587529976019,0.709302325581395,0.709302325581395,16680,9060,9054,0.543165467625899,0.542805755395683,0.166496570185712,0,84,60,0.714285714285714,2,1,0.5,0.608890854632444,0.112651273784121
2025,360,Market-state,0.1,39,29,29,0.00233812949640288,0.743589743589744,0.743589743589744,16680,9060,9054,0.543165467625899,0.542805755395683,0.20078398819406,0,39,29,0.743589743589744,0,0,,0.648064762515351,0.148064762515351
2025,360,Market-state,0.15,16,10,10,0.000959232613908873,0.625,0.625,16680,9060,9054,0.543165467625899,0.542805755395683,0.0821942446043166,0,16,10,0.625,0,0,,0.695510027774406,0.195510027774406
2025,360,Full,0,16680,9046,9054,1,0.542326139088729,0.542805755395683,16680,9046,9054,0.542326139088729,0.542805755395683,-0.000479616306954367,-0.000479616306954367,16530,8975,0.542952208106473,150,71,0.473333333333333,0.537726365499212,0.0378349016305595
2025,360,Full,0.025,12758,7011,7009,0.764868105515587,0.54953754506976,0.549380780686628,16680,9046,9054,0.542326139088729,0.542805755395683,0.00673178967407673,0.000156764383132169,12752,7007,0.54948243412798,6,4,0.666666666666667,0.545075759019608,0.0451318880087186
2025,360,Full,0.05,3695,2170,2169,0.22152278177458,0.587280108254398,0.587009472259811,16680,9046,9054,0.542326139088729,0.542805755395683,0.0444743528587144,0.000270635994587209,3692,2168,0.587215601300108,3,2,0.666666666666667,0.563591874021654,0.0637356898381139
2025,360,Full,0.075,670,408,408,0.0401678657074341,0.608955223880597,0.608955223880597,16680,9046,9054,0.542326139088729,0.542805755395683,0.0661494684849135,0,668,407,0.609281437125748,2,1,0.5,0.58772456954148,0.0883280758909537
2025,360,Full,0.1,58,43,42,0.00347721822541966,0.741379310344828,0.724137931034483,16680,9046,9054,0.542326139088729,0.542805755395683,0.198573554949144,0.0172413793103449,57,42,0.736842105263158,1,1,1,0.630392033312138,0.134284776878056
2025,360,Full,0.15,16,10,10,0.000959232613908873,0.625,0.625,16680,9046,9054,0.542326139088729,0.542805755395683,0.0821942446043166,0,16,10,0.625,0,0,,0.689481764272843,0.189481764272843
2026,360,Calendar-only,0,3341,1794,1790,1,0.536964980544747,0.535767734211314,3341,1794,1790,0.536964980544747,0.535767734211314,0.0011972463334331,0.0011972463334331,3263,1753,0.53723567269384,78,41,0.525641025641026,0.537843351114198,0.0381139091759356
2026,360,Calendar-only,0.025,2440,1335,1335,0.730320263394193,0.547131147540984,0.547131147540984,3341,1794,1790,0.536964980544747,0.535767734211314,0.0113634133296696,0,2440,1335,0.547131147540984,0,0,,0.546766370980753,0.0467663709807528
2026,360,Calendar-only,0.05,913,523,523,0.273271475606106,0.572836801752465,0.572836801752465,3341,1794,1790,0.536964980544747,0.535767734211314,0.0370690675411505,0,913,523,0.572836801752465,0,0,,0.561601079262189,0.0616010792621887
2026,360,Calendar-only,0.075,94,53,53,0.0281352888356779,0.563829787234043,0.563829787234043,3341,1794,1790,0.536964980544747,0.535767734211314,0.0280620530227286,0,94,53,0.563829787234043,0,0,,0.580733180342892,0.0807331803428916
2026,360,Market-state,0,3341,1789,1790,1,0.535468422627956,0.535767734211314,3341,1789,1790,0.535468422627956,0.535767734211314,-0.000299311583358275,-0.000299311583358275,3340,1789,0.53562874251497,1,0,0,0.537866681273145,0.0378676988137732
2026,360,Market-state,0.025,3289,1752,1752,0.98443579766537,0.53268470659775,0.53268470659775,3341,1789,1790,0.535468422627956,0.535767734211314,-0.00308302761356394,0,3289,1752,0.53268470659775,0,0,,0.538126041082518,0.0381260410825181
2026,360,Market-state,0.05,222,110,110,0.0664471715055373,0.495495495495496,0.495495495495496,3341,1789,1790,0.535468422627956,0.535767734211314,-0.0402722387158185,0,222,110,0.495495495495496,0,0,,0.554985530063018,0.0549855300630181
