signal_et,nq_ret1,es_ret1,max_abs_1m
2024-12-18T00:01:00Z,0,0.0120760524460634,0.0120760524460634
2020-03-09T13:51:00Z,0.00878575833895724,0.0120560415403817,0.0120560415403817
2025-04-07T17:01:00Z,0.0119979258459413,0.0108747999237274,0.0119979258459413
2020-03-18T19:58:00Z,-0.0119867467295259,-0.011726931706266,0.0119867467295259
2020-03-12T17:08:00Z,-0.0119147582710664,-0.0103667293904334,0.0119147582710664
2020-03-23T12:12:00Z,0.0112248976253541,0.0118563416399571,0.0118563416399571
2022-10-07T12:31:00Z,-0.0117416473511807,-0.00979452811238214,0.0117416473511807
2025-04-07T14:21:00Z,-0.0116625105291716,-0.00976277629949107,0.0116625105291716
2023-01-12T13:30:00Z,-0.0115628401736165,-0.00500188613182208,0.0115628401736165
2020-03-17T13:34:00Z,-0.00853697577863934,-0.0112349256507828,0.0112349256507828
2025-04-07T14:35:00Z,-0.0112260304463474,-0.00938046868543608,0.0112260304463474
2020-03-13T19:34:00Z,-0.0111680543681972,-0.0102977421545558,0.0111680543681972
2020-03-26T12:31:00Z,0.0105292732838326,0.0108365785152005,0.0108365785152005
2020-03-12T17:04:00Z,0.010807758187872,0.00886606694356847,0.010807758187872
2025-04-07T14:12:00Z,0.00927153326366587,0.010778078077778,0.010778078077778
2025-02-12T13:31:00Z,-0.0107675896806931,-0.00927554831160965,0.0107675896806931
2020-03-12T20:03:00Z,-0.0101600901637259,-0.0107386301936938,0.0107386301936938
2020-03-23T12:21:00Z,0.0102927560441107,0.0107293747193335,0.0107293747193335
2020-04-07T19:51:00Z,-0.0105022600988805,-0.0107182162200241,0.0107182162200241
2025-06-18T00:01:00Z,0.0106665842895878,0.00929347606909565,0.0106665842895878
2022-10-13T15:21:00Z,0.0106109070302078,0.00895878088894753,0.0106109070302078
2021-05-12T12:31:00Z,-0.0105514385946163,-0.00649609181167558,0.0105514385946163
2020-03-25T19:51:00Z,-0.00910547298620208,-0.0105396207758849,0.0105396207758849
2023-03-15T00:01:00Z,0.0104399129398201,0.00825820980886449,0.0104399129398201
2023-10-06T12:31:00Z,-0.0104189596587572,-0.0078317174117888,0.0104189596587572
2020-03-22T23:41:00Z,-0.00670343639357916,-0.0103404137083199,0.0103404137083199
