signal_et,signal_date,source_period,p_up,confidence,signal,outcome,correct_direction
2025-04-04T03:00:00Z,2025-04-03,2025 calibration,0.584578573703766,0.0845785737037659,BUY,-1,0
2025-04-04T05:30:00Z,2025-04-04,2025 calibration,0.425244718790054,0.0747552812099457,SELL,1,0
2025-04-04T05:45:00Z,2025-04-04,2025 calibration,0.430517345666885,0.0694826543331146,SELL,-1,1
2025-04-04T06:00:00Z,2025-04-04,2025 calibration,0.433450698852539,0.0665493011474609,SELL,1,0
2025-04-04T07:00:00Z,2025-04-04,2025 calibration,0.56292074918747,0.0629207491874695,BUY,1,1
2025-04-04T09:30:00Z,2025-04-04,2025 calibration,0.570776045322418,0.0707760453224182,BUY,1,1
2025-04-07T03:15:00Z,2025-04-06,2025 calibration,0.574668049812317,0.0746680498123169,BUY,-1,0
2025-04-07T04:30:00Z,2025-04-07,2025 calibration,0.562476634979248,0.0624766349792481,BUY,-1,0
2025-04-08T03:45:00Z,2025-04-07,2025 calibration,0.577505826950073,0.0775058269500732,BUY,-1,0
2025-04-08T12:00:00Z,2025-04-08,2025 calibration,0.436065047979355,0.0639349520206451,SELL,-1,1
2025-04-09T03:30:00Z,2025-04-08,2025 calibration,0.561069011688232,0.0610690116882324,BUY,-1,0
2025-04-09T03:45:00Z,2025-04-08,2025 calibration,0.56416243314743,0.0641624331474304,BUY,1,1
2025-04-10T03:00:00Z,2025-04-09,2025 calibration,0.56494265794754,0.0649426579475403,BUY,-1,0
2025-04-10T06:00:00Z,2025-04-10,2025 calibration,0.437482059001923,0.0625179409980774,SELL,-1,1
2025-04-11T07:30:00Z,2025-04-11,2025 calibration,0.565694570541382,0.0656945705413818,BUY,1,1
2025-04-11T10:00:00Z,2025-04-11,2025 calibration,0.417720407247543,0.0822795927524567,SELL,-1,1
2025-04-14T02:15:00Z,2025-04-13,2025 calibration,0.434616684913635,0.0653833150863648,SELL,-1,1
2025-04-14T04:30:00Z,2025-04-14,2025 calibration,0.433228820562363,0.0667711794376373,SELL,-1,1
2025-04-14T23:45:00Z,2025-04-14,2025 calibration,0.561038434505463,0.0610384345054627,BUY,1,1
2025-04-15T02:30:00Z,2025-04-14,2025 calibration,0.576700329780579,0.0767003297805786,BUY,1,1
2025-04-15T02:45:00Z,2025-04-14,2025 calibration,0.572059571743012,0.0720595717430115,BUY,1,1
2025-04-15T05:30:00Z,2025-04-15,2025 calibration,0.581804573535919,0.0818045735359192,BUY,-1,0
2025-04-15T09:45:00Z,2025-04-15,2025 calibration,0.567124485969544,0.0671244859695435,BUY,1,1
2025-04-15T10:45:00Z,2025-04-15,2025 calibration,0.576868176460266,0.0768681764602661,BUY,1,1
2025-04-15T11:15:00Z,2025-04-15,2025 calibration,0.562070608139038,0.0620706081390381,BUY,1,1
2025-04-15T11:45:00Z,2025-04-15,2025 calibration,0.565999329090118,0.0659993290901184,BUY,-1,0
2025-04-15T20:30:00Z,2025-04-15,2025 calibration,0.563407361507416,0.0634073615074158,BUY,-1,0
2025-04-16T00:45:00Z,2025-04-15,2025 calibration,0.568462252616882,0.0684622526168823,BUY,1,1
2025-04-16T03:30:00Z,2025-04-15,2025 calibration,0.581587374210358,0.0815873742103577,BUY,1,1
2025-04-16T03:45:00Z,2025-04-15,2025 calibration,0.573589026927948,0.073589026927948,BUY,1,1
2025-04-16T04:00:00Z,2025-04-16,2025 calibration,0.568391919136047,0.0683919191360474,BUY,-1,0
2025-04-16T05:15:00Z,2025-04-16,2025 calibration,0.561689674854279,0.0616896748542786,BUY,-1,0
2025-04-16T08:00:00Z,2025-04-16,2025 calibration,0.57204931974411,0.0720493197441101,BUY,1,1
2025-04-16T10:00:00Z,2025-04-16,2025 calibration,0.583316683769226,0.0833166837692261,BUY,1,1
2025-04-16T20:15:00Z,2025-04-16,2025 calibration,0.429709434509277,0.0702905654907227,SELL,-1,1
2025-04-17T04:45:00Z,2025-04-17,2025 calibration,0.438855230808258,0.0611447691917419,SELL,-1,1
2025-04-17T08:45:00Z,2025-04-17,2025 calibration,0.578304350376129,0.0783043503761292,BUY,-1,0
2025-04-17T09:00:00Z,2025-04-17,2025 calibration,0.573395133018494,0.0733951330184937,BUY,1,1
2025-04-17T10:45:00Z,2025-04-17,2025 calibration,0.561218917369843,0.0612189173698425,BUY,-1,0
2025-04-17T11:15:00Z,2025-04-17,2025 calibration,0.561456799507141,0.0614567995071411,BUY,1,1
2025-04-21T01:00:00Z,2025-04-20,2025 calibration,0.568074643611908,0.068074643611908,BUY,-1,0
2025-04-21T02:45:00Z,2025-04-20,2025 calibration,0.565003633499146,0.0650036334991455,BUY,1,1
2025-04-21T06:45:00Z,2025-04-21,2025 calibration,0.569028913974762,0.069028913974762,BUY,1,1
2025-04-21T07:15:00Z,2025-04-21,2025 calibration,0.56300288438797,0.06300288438797,BUY,-1,0
2025-04-21T08:00:00Z,2025-04-21,2025 calibration,0.57301127910614,0.0730112791061401,BUY,1,1
2025-04-22T08:15:00Z,2025-04-22,2025 calibration,0.560507297515869,0.0605072975158691,BUY,1,1
2025-04-22T15:45:00Z,2025-04-22,2025 calibration,0.566794514656067,0.0667945146560669,BUY,1,1
2025-04-23T00:30:00Z,2025-04-22,2025 calibration,0.56354683637619,0.0635468363761902,BUY,-1,0
2025-04-23T00:45:00Z,2025-04-22,2025 calibration,0.564124286174774,0.0641242861747742,BUY,1,1
2025-04-23T05:15:00Z,2025-04-23,2025 calibration,0.567856907844544,0.0678569078445435,BUY,1,1
2025-04-23T08:15:00Z,2025-04-23,2025 calibration,0.439230918884277,0.0607690811157227,SELL,1,0
2025-04-24T02:00:00Z,2025-04-23,2025 calibration,0.582465946674347,0.0824659466743469,BUY,1,1
2025-04-24T03:00:00Z,2025-04-23,2025 calibration,0.582960307598114,0.082960307598114,BUY,1,1
2025-04-24T04:15:00Z,2025-04-24,2025 calibration,0.58383584022522,0.0838358402252197,BUY,-1,0
2025-04-24T08:30:00Z,2025-04-24,2025 calibration,0.56202507019043,0.0620250701904297,BUY,-1,0
2025-04-24T10:45:00Z,2025-04-24,2025 calibration,0.432644844055176,0.0673551559448242,SELL,-1,1
2025-04-24T19:30:00Z,2025-04-24,2025 calibration,0.561467409133911,0.0614674091339111,BUY,1,1
2025-04-25T02:15:00Z,2025-04-24,2025 calibration,0.568547070026398,0.0685470700263977,BUY,-1,0
2025-04-25T02:30:00Z,2025-04-24,2025 calibration,0.561665296554565,0.0616652965545654,BUY,-1,0
2025-04-25T02:45:00Z,2025-04-24,2025 calibration,0.564531266689301,0.0645312666893005,BUY,-1,0
2025-04-28T03:00:00Z,2025-04-27,2025 calibration,0.562191843986511,0.0621918439865112,BUY,-1,0
2025-04-28T03:15:00Z,2025-04-27,2025 calibration,0.569106459617615,0.0691064596176148,BUY,1,1
2025-04-28T07:00:00Z,2025-04-28,2025 calibration,0.436865627765656,0.0631343722343445,SELL,1,0
2025-04-28T09:30:00Z,2025-04-28,2025 calibration,0.437107384204865,0.0628926157951355,SELL,-1,1
2025-04-29T02:45:00Z,2025-04-28,2025 calibration,0.562024414539337,0.0620244145393372,BUY,-1,0
2025-04-29T05:00:00Z,2025-04-29,2025 calibration,0.560787200927734,0.0607872009277344,BUY,1,1
2025-04-29T06:00:00Z,2025-04-29,2025 calibration,0.566488325595856,0.0664883255958557,BUY,1,1
2025-04-29T20:30:00Z,2025-04-29,2025 calibration,0.571039140224457,0.0710391402244568,BUY,-1,0
2025-04-30T03:00:00Z,2025-04-29,2025 calibration,0.570253312587738,0.070253312587738,BUY,-1,0
2025-04-30T06:00:00Z,2025-04-30,2025 calibration,0.434850543737412,0.0651494562625885,SELL,1,0
2025-04-30T23:30:00Z,2025-04-30,2025 calibration,0.439411848783493,0.060588151216507,SELL,-1,1
2025-05-01T03:30:00Z,2025-04-30,2025 calibration,0.439012914896011,0.0609870851039887,SELL,1,0
2025-05-01T05:15:00Z,2025-05-01,2025 calibration,0.438335746526718,0.0616642534732819,SELL,-1,1
2025-05-01T20:45:00Z,2025-05-01,2025 calibration,0.562940657138825,0.0629406571388245,BUY,1,1
2025-05-02T08:00:00Z,2025-05-02,2025 calibration,0.568437337875366,0.0684373378753662,BUY,-1,0
2025-05-02T09:00:00Z,2025-05-02,2025 calibration,0.560724556446075,0.0607245564460754,BUY,1,1
2025-05-04T23:45:00Z,2025-05-04,2025 calibration,0.578886926174164,0.0788869261741638,BUY,1,1
2025-05-05T01:30:00Z,2025-05-04,2025 calibration,0.5826376080513,0.0826376080513001,BUY,-1,0
2025-05-05T07:00:00Z,2025-05-05,2025 calibration,0.560980677604675,0.0609806776046753,BUY,-1,0
2025-05-05T08:30:00Z,2025-05-05,2025 calibration,0.562509894371033,0.0625098943710327,BUY,-1,0
2025-05-06T01:30:00Z,2025-05-05,2025 calibration,0.565845429897308,0.0658454298973084,BUY,-1,0
2025-05-06T01:45:00Z,2025-05-05,2025 calibration,0.567789733409882,0.0677897334098816,BUY,1,1
2025-05-06T04:30:00Z,2025-05-06,2025 calibration,0.569404244422913,0.0694042444229126,BUY,-1,0
2025-05-06T05:30:00Z,2025-05-06,2025 calibration,0.565295159816742,0.0652951598167419,BUY,-1,0
2025-05-06T07:30:00Z,2025-05-06,2025 calibration,0.577535212039948,0.0775352120399475,BUY,-1,0
2025-05-06T12:45:00Z,2025-05-06,2025 calibration,0.562888145446777,0.0628881454467773,BUY,1,1
2025-05-06T20:00:00Z,2025-05-06,2025 calibration,0.561051547527313,0.0610515475273132,BUY,1,1
2025-05-06T20:30:00Z,2025-05-06,2025 calibration,0.562702059745789,0.0627020597457886,BUY,1,1
2025-05-07T02:30:00Z,2025-05-06,2025 calibration,0.565100848674774,0.0651008486747742,BUY,1,1
2025-05-07T05:45:00Z,2025-05-07,2025 calibration,0.569814145565033,0.069814145565033,BUY,1,1
2025-05-08T00:45:00Z,2025-05-07,2025 calibration,0.569850325584412,0.0698503255844116,BUY,1,1
2025-05-08T09:30:00Z,2025-05-08,2025 calibration,0.439137011766434,0.0608629882335663,SELL,1,0
2025-05-08T11:45:00Z,2025-05-08,2025 calibration,0.563640475273132,0.0636404752731323,BUY,1,1
2025-05-08T18:00:00Z,2025-05-08,2025 calibration,0.569388031959534,0.0693880319595337,BUY,-1,0
2025-05-08T19:45:00Z,2025-05-08,2025 calibration,0.566538155078888,0.0665381550788879,BUY,-1,0
2025-05-09T00:15:00Z,2025-05-08,2025 calibration,0.565086543560028,0.0650865435600281,BUY,1,1
2025-05-09T03:00:00Z,2025-05-08,2025 calibration,0.565830945968628,0.0658309459686279,BUY,1,1
2025-05-09T03:30:00Z,2025-05-08,2025 calibration,0.563157260417938,0.0631572604179382,BUY,1,1
2025-05-09T07:15:00Z,2025-05-09,2025 calibration,0.56136953830719,0.0613695383071899,BUY,1,1
2025-05-09T10:00:00Z,2025-05-09,2025 calibration,0.433247536420822,0.0667524635791779,SELL,1,0
2025-05-12T19:00:00Z,2025-05-12,2025 calibration,0.561096370220184,0.0610963702201843,BUY,1,1
2025-05-13T00:00:00Z,2025-05-12,2025 calibration,0.578152894973755,0.0781528949737549,BUY,-1,0
2025-05-13T04:00:00Z,2025-05-13,2025 calibration,0.573369264602661,0.0733692646026611,BUY,-1,0
2025-05-13T10:00:00Z,2025-05-13,2025 calibration,0.418687909841538,0.0813120901584625,SELL,-1,1
2025-05-13T18:00:00Z,2025-05-13,2025 calibration,0.576935589313507,0.0769355893135071,BUY,1,1
2025-05-13T20:00:00Z,2025-05-13,2025 calibration,0.564832925796509,0.0648329257965088,BUY,-1,0
2025-05-14T00:15:00Z,2025-05-13,2025 calibration,0.561265051364899,0.0612650513648987,BUY,-1,0
2025-05-14T07:30:00Z,2025-05-14,2025 calibration,0.563243567943573,0.063243567943573,BUY,1,1
2025-05-14T11:15:00Z,2025-05-14,2025 calibration,0.439213216304779,0.060786783695221,SELL,1,0
2025-05-14T11:30:00Z,2025-05-14,2025 calibration,0.431670516729355,0.0683294832706451,SELL,-1,1
2025-05-15T01:30:00Z,2025-05-14,2025 calibration,0.568019330501556,0.0680193305015564,BUY,1,1
2025-05-15T02:15:00Z,2025-05-14,2025 calibration,0.573112785816193,0.0731127858161926,BUY,1,1
2025-05-15T04:00:00Z,2025-05-15,2025 calibration,0.560670495033264,0.0606704950332642,BUY,1,1
2025-05-15T05:15:00Z,2025-05-15,2025 calibration,0.564749538898468,0.064749538898468,BUY,0,0
2025-05-15T05:30:00Z,2025-05-15,2025 calibration,0.569519579410553,0.069519579410553,BUY,-1,0
2025-05-15T05:45:00Z,2025-05-15,2025 calibration,0.567737221717835,0.0677372217178345,BUY,-1,0
2025-05-15T07:15:00Z,2025-05-15,2025 calibration,0.577417314052582,0.0774173140525818,BUY,1,1
2025-05-15T18:15:00Z,2025-05-15,2025 calibration,0.563267827033997,0.0632678270339966,BUY,-1,0
2025-05-16T01:00:00Z,2025-05-15,2025 calibration,0.563268065452576,0.0632680654525757,BUY,-1,0
2025-05-16T05:15:00Z,2025-05-16,2025 calibration,0.569347739219666,0.0693477392196655,BUY,1,1
2025-05-16T06:30:00Z,2025-05-16,2025 calibration,0.573374390602112,0.0733743906021118,BUY,1,1
2025-05-16T06:45:00Z,2025-05-16,2025 calibration,0.562468111515045,0.0624681115150452,BUY,-1,0
2025-05-18T23:45:00Z,2025-05-18,2025 calibration,0.437744081020355,0.0622559189796448,SELL,-1,1
2025-05-19T00:30:00Z,2025-05-18,2025 calibration,0.569217622280121,0.0692176222801209,BUY,-1,0
2025-05-19T03:00:00Z,2025-05-18,2025 calibration,0.565497815608978,0.0654978156089783,BUY,-1,0
2025-05-19T03:15:00Z,2025-05-18,2025 calibration,0.576851963996887,0.0768519639968872,BUY,-1,0
2025-05-19T03:45:00Z,2025-05-18,2025 calibration,0.570653378963471,0.0706533789634705,BUY,-1,0
2025-05-19T07:00:00Z,2025-05-19,2025 calibration,0.569556415081024,0.0695564150810242,BUY,1,1
2025-05-19T07:15:00Z,2025-05-19,2025 calibration,0.575121760368347,0.0751217603683472,BUY,1,1
2025-05-19T08:30:00Z,2025-05-19,2025 calibration,0.565878033638001,0.0658780336380005,BUY,-1,0
2025-05-19T09:30:00Z,2025-05-19,2025 calibration,0.436939358711243,0.0630606412887573,SELL,1,0
2025-05-20T01:00:00Z,2025-05-19,2025 calibration,0.560676217079163,0.0606762170791626,BUY,-1,0
2025-05-20T05:15:00Z,2025-05-20,2025 calibration,0.43868213891983,0.0613178610801697,SELL,1,0
2025-05-20T07:30:00Z,2025-05-20,2025 calibration,0.437295496463776,0.0627045035362244,SELL,-1,1
2025-05-21T00:00:00Z,2025-05-20,2025 calibration,0.4346062541008,0.0653937458992004,SELL,-1,1
2025-05-21T01:30:00Z,2025-05-20,2025 calibration,0.564965546131134,0.064965546131134,BUY,-1,0
2025-05-21T02:30:00Z,2025-05-20,2025 calibration,0.566015303134918,0.0660153031349182,BUY,1,1
2025-05-21T05:45:00Z,2025-05-21,2025 calibration,0.571342349052429,0.0713423490524292,BUY,-1,0
2025-05-21T06:15:00Z,2025-05-21,2025 calibration,0.57076895236969,0.0707689523696899,BUY,1,1
2025-05-21T09:45:00Z,2025-05-21,2025 calibration,0.562384247779846,0.0623842477798462,BUY,1,1
2025-05-21T10:00:00Z,2025-05-21,2025 calibration,0.57445502281189,0.0744550228118897,BUY,-1,0
2025-05-21T11:45:00Z,2025-05-21,2025 calibration,0.435140728950501,0.0648592710494995,SELL,-1,1
2025-05-21T20:15:00Z,2025-05-21,2025 calibration,0.56085866689682,0.0608586668968201,BUY,1,1
2025-05-22T02:00:00Z,2025-05-21,2025 calibration,0.578203499317169,0.0782034993171692,BUY,1,1
2025-05-22T07:45:00Z,2025-05-22,2025 calibration,0.564722120761871,0.0647221207618713,BUY,1,1
2025-05-22T19:45:00Z,2025-05-22,2025 calibration,0.572345852851868,0.0723458528518677,BUY,-1,0
2025-05-22T20:15:00Z,2025-05-22,2025 calibration,0.567034125328064,0.067034125328064,BUY,1,1
2025-05-23T03:45:00Z,2025-05-22,2025 calibration,0.562900841236115,0.0629008412361145,BUY,1,1
2025-05-23T04:30:00Z,2025-05-23,2025 calibration,0.573941767215729,0.0739417672157288,BUY,-1,0
2025-05-23T07:30:00Z,2025-05-23,2025 calibration,0.43818798661232,0.0618120133876801,SELL,1,0
2025-05-23T09:30:00Z,2025-05-23,2025 calibration,0.573491513729096,0.0734915137290955,BUY,1,1
2025-05-26T04:15:00Z,2025-05-26,2025 calibration,0.575065910816193,0.0750659108161926,BUY,1,1
2025-05-26T05:15:00Z,2025-05-26,2025 calibration,0.568096041679382,0.0680960416793823,BUY,1,1
2025-05-26T05:30:00Z,2025-05-26,2025 calibration,0.564926862716675,0.0649268627166748,BUY,1,1
2025-05-26T06:30:00Z,2025-05-26,2025 calibration,0.430051982402802,0.0699480175971985,SELL,-1,1
2025-05-26T13:00:00Z,2025-05-26,2025 calibration,0.562988996505737,0.0629889965057373,BUY,1,1
2025-05-27T01:15:00Z,2025-05-26,2025 calibration,0.584366917610169,0.0843669176101685,BUY,-1,0
2025-05-27T02:00:00Z,2025-05-26,2025 calibration,0.569128632545471,0.0691286325454712,BUY,-1,0
2025-05-27T02:15:00Z,2025-05-26,2025 calibration,0.57703047990799,0.0770304799079895,BUY,-1,0
2025-05-27T03:15:00Z,2025-05-26,2025 calibration,0.565707981586456,0.0657079815864563,BUY,1,1
2025-05-27T03:45:00Z,2025-05-26,2025 calibration,0.601052403450012,0.101052403450012,BUY,1,1
2025-05-27T11:00:00Z,2025-05-27,2025 calibration,0.564377069473267,0.0643770694732666,BUY,-1,0
2025-05-27T12:15:00Z,2025-05-27,2025 calibration,0.564298450946808,0.0642984509468079,BUY,1,1
2025-05-27T12:45:00Z,2025-05-27,2025 calibration,0.56585693359375,0.06585693359375,BUY,1,1
2025-05-27T19:00:00Z,2025-05-27,2025 calibration,0.564498126506805,0.0644981265068054,BUY,-1,0
2025-05-28T03:15:00Z,2025-05-27,2025 calibration,0.427619516849518,0.0723804831504822,SELL,-1,1
2025-05-28T03:45:00Z,2025-05-27,2025 calibration,0.581223845481873,0.0812238454818726,BUY,-1,0
2025-05-28T07:00:00Z,2025-05-28,2025 calibration,0.577150583267212,0.0771505832672119,BUY,1,1
2025-05-28T07:30:00Z,2025-05-28,2025 calibration,0.564382910728455,0.0643829107284546,BUY,1,1
2025-05-28T10:00:00Z,2025-05-28,2025 calibration,0.435093462467194,0.0649065375328064,SELL,1,0
2025-05-28T12:45:00Z,2025-05-28,2025 calibration,0.438676625490189,0.0613233745098114,SELL,-1,1
2025-05-29T03:45:00Z,2025-05-28,2025 calibration,0.568615257740021,0.0686152577400208,BUY,-1,0
2025-05-29T04:00:00Z,2025-05-29,2025 calibration,0.560948133468628,0.0609481334686279,BUY,1,1
2025-05-29T06:15:00Z,2025-05-29,2025 calibration,0.573846578598023,0.0738465785980225,BUY,1,1
2025-05-29T06:45:00Z,2025-05-29,2025 calibration,0.562715291976929,0.0627152919769287,BUY,1,1
2025-05-29T08:30:00Z,2025-05-29,2025 calibration,0.569060862064362,0.0690608620643616,BUY,-1,0
2025-05-29T11:30:00Z,2025-05-29,2025 calibration,0.563721299171448,0.0637212991714478,BUY,1,1
2025-05-30T00:00:00Z,2025-05-29,2025 calibration,0.570649385452271,0.0706493854522705,BUY,1,1
2025-05-30T04:45:00Z,2025-05-30,2025 calibration,0.574604332447052,0.074604332447052,BUY,1,1
2025-05-30T05:45:00Z,2025-05-30,2025 calibration,0.435394138097763,0.0646058619022369,SELL,-1,1
2025-05-30T06:30:00Z,2025-05-30,2025 calibration,0.560905814170837,0.0609058141708374,BUY,1,1
2025-05-30T06:45:00Z,2025-05-30,2025 calibration,0.564448356628418,0.064448356628418,BUY,1,1
2025-05-30T10:15:00Z,2025-05-30,2025 calibration,0.569223165512085,0.069223165512085,BUY,1,1
2025-06-01T23:30:00Z,2025-06-01,2025 calibration,0.565372347831726,0.0653723478317261,BUY,1,1
2025-06-02T02:15:00Z,2025-06-01,2025 calibration,0.564413964748383,0.0644139647483826,BUY,1,1
2025-06-02T06:15:00Z,2025-06-02,2025 calibration,0.574870824813843,0.0748708248138428,BUY,1,1
2025-06-02T09:45:00Z,2025-06-02,2025 calibration,0.56695282459259,0.0669528245925903,BUY,1,1
2025-06-03T00:30:00Z,2025-06-02,2025 calibration,0.578023910522461,0.0780239105224609,BUY,1,1
2025-06-03T02:15:00Z,2025-06-02,2025 calibration,0.578140497207642,0.0781404972076416,BUY,-1,0
2025-06-03T03:15:00Z,2025-06-02,2025 calibration,0.562399029731751,0.0623990297317505,BUY,0,0
2025-06-03T03:30:00Z,2025-06-02,2025 calibration,0.564886152744293,0.0648861527442932,BUY,1,1
2025-06-03T07:30:00Z,2025-06-03,2025 calibration,0.56306791305542,0.0630679130554199,BUY,1,1
2025-06-03T11:00:00Z,2025-06-03,2025 calibration,0.433332800865173,0.0666671991348267,SELL,1,0
2025-06-03T11:30:00Z,2025-06-03,2025 calibration,0.431602358818054,0.0683976411819458,SELL,1,0
2025-06-03T18:00:00Z,2025-06-03,2025 calibration,0.565565645694733,0.0655656456947327,BUY,-1,0
2025-06-03T18:15:00Z,2025-06-03,2025 calibration,0.561320722103119,0.0613207221031189,BUY,1,1
2025-06-04T01:00:00Z,2025-06-03,2025 calibration,0.569137454032898,0.069137454032898,BUY,1,1
2025-06-04T08:15:00Z,2025-06-04,2025 calibration,0.438541978597641,0.061458021402359,SELL,-1,1
2025-06-05T09:15:00Z,2025-06-05,2025 calibration,0.582743227481842,0.082743227481842,BUY,1,1
2025-06-05T10:45:00Z,2025-06-05,2025 calibration,0.564972758293152,0.0649727582931519,BUY,1,1
2025-06-05T11:15:00Z,2025-06-05,2025 calibration,0.578686416149139,0.0786864161491394,BUY,1,1
2025-06-05T16:15:00Z,2025-06-05,2025 calibration,0.566965222358704,0.0669652223587036,BUY,-1,0
2025-06-05T16:45:00Z,2025-06-05,2025 calibration,0.565738141536713,0.0657381415367127,BUY,-1,0
2025-06-06T05:00:00Z,2025-06-06,2025 calibration,0.424343705177307,0.0756562948226929,SELL,1,0
2025-06-06T05:45:00Z,2025-06-06,2025 calibration,0.429569363594055,0.0704306364059448,SELL,-1,1
2025-06-06T11:00:00Z,2025-06-06,2025 calibration,0.565768480300903,0.0657684803009033,BUY,1,1
2025-06-09T08:45:00Z,2025-06-09,2025 calibration,0.561710000038147,0.061710000038147,BUY,1,1
2025-06-10T01:15:00Z,2025-06-09,2025 calibration,0.432325333356857,0.0676746666431427,SELL,1,0
2025-06-10T04:30:00Z,2025-06-10,2025 calibration,0.581907391548157,0.0819073915481567,BUY,1,1
2025-06-10T07:45:00Z,2025-06-10,2025 calibration,0.568604528903961,0.0686045289039612,BUY,1,1
2025-06-10T08:15:00Z,2025-06-10,2025 calibration,0.562174201011658,0.0621742010116577,BUY,1,1
2025-06-11T04:30:00Z,2025-06-11,2025 calibration,0.570459544658661,0.0704595446586609,BUY,-1,0
2025-06-11T11:15:00Z,2025-06-11,2025 calibration,0.574316442012787,0.0743164420127869,BUY,-1,0
2025-06-11T15:45:00Z,2025-06-11,2025 calibration,0.561411559581757,0.0614115595817566,BUY,1,1
2025-06-12T01:30:00Z,2025-06-11,2025 calibration,0.568896651268005,0.0688966512680054,BUY,1,1
2025-06-12T05:45:00Z,2025-06-12,2025 calibration,0.580866396427155,0.0808663964271545,BUY,1,1
2025-06-12T07:45:00Z,2025-06-12,2025 calibration,0.570070683956146,0.0700706839561462,BUY,-1,0
2025-06-12T12:00:00Z,2025-06-12,2025 calibration,0.562215149402618,0.0622151494026184,BUY,1,1
2025-06-13T00:00:00Z,2025-06-12,2025 calibration,0.577291965484619,0.0772919654846191,BUY,-1,0
2025-06-13T06:00:00Z,2025-06-13,2025 calibration,0.431315660476685,0.0686843395233154,SELL,1,0
2025-06-16T04:45:00Z,2025-06-16,2025 calibration,0.573861598968506,0.0738615989685059,BUY,1,1
2025-06-16T09:15:00Z,2025-06-16,2025 calibration,0.578656315803528,0.0786563158035278,BUY,1,1
2025-06-16T13:30:00Z,2025-06-16,2025 calibration,0.566410958766937,0.0664109587669373,BUY,1,1
2025-06-16T16:00:00Z,2025-06-16,2025 calibration,0.562050819396973,0.0620508193969727,BUY,-1,0
2025-06-16T16:45:00Z,2025-06-16,2025 calibration,0.5661940574646,0.0661940574645996,BUY,1,1
2025-06-17T00:00:00Z,2025-06-16,2025 calibration,0.579382121562958,0.0793821215629578,BUY,-1,0
2025-06-17T02:15:00Z,2025-06-16,2025 calibration,0.571441054344177,0.0714410543441773,BUY,-1,0
2025-06-18T03:00:00Z,2025-06-17,2025 calibration,0.572584092617035,0.0725840926170349,BUY,-1,0
2025-06-18T11:00:00Z,2025-06-18,2025 calibration,0.567938327789307,0.0679383277893066,BUY,1,1
2025-06-19T01:45:00Z,2025-06-18,2025 calibration,0.586086690425873,0.0860866904258728,BUY,-1,0
2025-06-19T05:30:00Z,2025-06-19,2025 calibration,0.565443515777588,0.0654435157775879,BUY,1,1
2025-06-19T06:00:00Z,2025-06-19,2025 calibration,0.57536792755127,0.0753679275512695,BUY,1,1
2025-06-19T06:15:00Z,2025-06-19,2025 calibration,0.568034708499908,0.0680347084999085,BUY,1,1
2025-06-19T10:15:00Z,2025-06-19,2025 calibration,0.584829568862915,0.084829568862915,BUY,1,1
2025-06-19T11:15:00Z,2025-06-19,2025 calibration,0.563318490982056,0.0633184909820557,BUY,1,1
2025-06-19T12:45:00Z,2025-06-19,2025 calibration,0.572201728820801,0.0722017288208008,BUY,-1,0
2025-06-20T05:15:00Z,2025-06-20,2025 calibration,0.562905073165894,0.0629050731658936,BUY,1,1
2025-06-20T08:45:00Z,2025-06-20,2025 calibration,0.573718905448914,0.0737189054489136,BUY,-1,0
2025-06-23T10:00:00Z,2025-06-23,2025 calibration,0.576042473316193,0.0760424733161926,BUY,1,1
2025-06-23T15:30:00Z,2025-06-23,2025 calibration,0.573358535766602,0.0733585357666016,BUY,1,1
2025-06-23T18:30:00Z,2025-06-23,2025 calibration,0.570380687713623,0.0703806877136231,BUY,1,1
2025-06-24T04:15:00Z,2025-06-24,2025 calibration,0.575625419616699,0.0756254196166992,BUY,1,1
2025-06-24T05:15:00Z,2025-06-24,2025 calibration,0.436608046293259,0.0633919537067413,SELL,-1,1
2025-06-24T06:30:00Z,2025-06-24,2025 calibration,0.428558796644211,0.0714412033557892,SELL,-1,1
2025-06-24T07:30:00Z,2025-06-24,2025 calibration,0.573670327663422,0.0736703276634216,BUY,-1,0
2025-06-24T20:00:00Z,2025-06-24,2025 calibration,0.574130654335022,0.074130654335022,BUY,-1,0
2025-06-25T01:30:00Z,2025-06-24,2025 calibration,0.589956998825073,0.0899569988250732,BUY,1,1
2025-06-25T14:15:00Z,2025-06-25,2025 calibration,0.574428200721741,0.0744282007217407,BUY,1,1
2025-06-26T15:30:00Z,2025-06-26,2025 calibration,0.567421853542328,0.0674218535423279,BUY,1,1
2025-06-26T16:45:00Z,2025-06-26,2025 calibration,0.561280071735382,0.0612800717353821,BUY,1,1
2025-06-26T23:15:00Z,2025-06-26,2025 calibration,0.567706346511841,0.0677063465118408,BUY,1,1
2025-06-27T00:15:00Z,2025-06-26,2025 calibration,0.573201835155487,0.0732018351554871,BUY,1,1
2025-06-27T01:00:00Z,2025-06-26,2025 calibration,0.585515737533569,0.0855157375335693,BUY,1,1
2025-06-27T05:00:00Z,2025-06-27,2025 calibration,0.585008144378662,0.0850081443786621,BUY,1,1
2025-06-27T09:15:00Z,2025-06-27,2025 calibration,0.563100576400757,0.0631005764007568,BUY,1,1
2025-06-27T17:45:00Z,2025-06-27,2025 calibration,0.562397241592407,0.0623972415924072,BUY,-1,0
2025-06-27T18:30:00Z,2025-06-27,2025 calibration,0.566813290119171,0.0668132901191711,BUY,-1,0
