candidate_id,fold,full_year,horizon,feature_set,model_id,xgb_depth,target_coverage,confidence_cutoff,base_side,selected_n,coverage,wins,win_rate,base_wins,baseline_wr,edge,flat_rate,active_weeks,unique_days,top_day_share,top5_day_share,nonoverlap_n,nonoverlap_fraction,long_n,long_wins,long_wr,short_n,short_wins,short_wr,up_only_wr,down_only_wr
30__NQ_ONLY__xgb_d2__0.0200,2024,TRUE,30,NQ_ONLY,xgb_d2,2,0.02,0.0576639592647553,1,423,0.0203855421686747,244,0.576832151300236,244,0.576832151300236,0,0.00472813238770686,52,167,0.0401891252955083,0.1725768321513,361,0.853427895981088,403,234,0.580645161290323,20,10,0.5,0.576832151300236,0.418439716312057
30__NQ_ONLY__xgb_d2__0.0100,2024,TRUE,30,NQ_ONLY,xgb_d2,2,0.01,0.0617753434181213,1,224,0.0107951807228916,123,0.549107142857143,124,0.553571428571429,-0.00446428571428571,0,47,106,0.0625,0.214285714285714,200,0.892857142857143,211,117,0.554502369668246,13,6,0.461538461538462,0.553571428571429,0.446428571428571
30__NQ_ONLY__xgb_d2__0.0050,2024,TRUE,30,NQ_ONLY,xgb_d2,2,0.005,0.0661017832159997,1,119,0.00573493975903614,61,0.512605042016807,63,0.529411764705882,-0.0168067226890756,0,34,64,0.0672268907563025,0.252100840336134,104,0.873949579831933,113,59,0.52212389380531,6,2,0.333333333333333,0.529411764705882,0.470588235294118
30__NQ_ONLY__xgb_d3__0.5000,2024,TRUE,30,NQ_ONLY,xgb_d3,3,0.5,0.0201112329959869,1,10404,0.501397590361446,5525,0.531045751633987,5548,0.533256439830834,-0.00221068819684737,0.0066320645905421,53,312,0.0063437139561707,0.0298923490965013,6307,0.606209150326797,9519,5096,0.535350351927724,885,429,0.484745762711864,0.533256439830834,0.460111495578624
30__NQ_ONLY__xgb_d3__0.2000,2024,TRUE,30,NQ_ONLY,xgb_d3,3,0.2,0.0372907757759094,1,4306,0.207518072289157,2347,0.545053413841152,2344,0.544356711565258,0.000696702275894101,0.00603808639108221,53,298,0.0111472364143056,0.0462145843009754,3000,0.696702275894101,4069,2227,0.547308921110838,237,120,0.506329113924051,0.544356711565258,0.44960520204366
30__NQ_ONLY__xgb_d3__0.1000,2024,TRUE,30,NQ_ONLY,xgb_d3,3,0.1,0.0475435554981232,1,2198,0.105927710843373,1217,0.55368516833485,1212,0.551410373066424,0.00227479526842584,0.00454959053685168,53,279,0.0172884440400364,0.0673339399454049,1651,0.751137397634213,2075,1153,0.55566265060241,123,64,0.520325203252033,0.551410373066424,0.444040036396724
30__NQ_ONLY__xgb_d3__0.0500,2024,TRUE,30,NQ_ONLY,xgb_d3,3,0.05,0.0563345342874527,1,1104,0.0532048192771084,614,0.556159420289855,608,0.550724637681159,0.00543478260869565,0.0036231884057971,53,241,0.0226449275362319,0.105978260869565,881,0.798007246376812,1026,572,0.557504873294347,78,42,0.538461538461538,0.550724637681159,0.445652173913043
30__NQ_ONLY__xgb_d3__0.0200,2024,TRUE,30,NQ_ONLY,xgb_d3,3,0.02,0.0668543004989624,1,447,0.0215421686746988,260,0.58165548098434,256,0.572706935123042,0.00894854586129754,0.00447427293064877,53,161,0.0447427293064877,0.192393736017897,368,0.823266219239374,405,237,0.585185185185185,42,23,0.547619047619048,0.572706935123042,0.422818791946309
30__NQ_ONLY__xgb_d3__0.0100,2024,TRUE,30,NQ_ONLY,xgb_d3,3,0.01,0.0743743872642517,1,202,0.00973493975903614,119,0.589108910891089,117,0.579207920792079,0.0099009900990099,0.00495049504950495,45,92,0.0742574257425743,0.287128712871287,173,0.856435643564356,174,104,0.597701149425287,28,15,0.535714285714286,0.579207920792079,0.415841584158416
30__NQ_ONLY__xgb_d3__0.0050,2024,TRUE,30,NQ_ONLY,xgb_d3,3,0.005,0.0795755872130397,1,110,0.00530120481927711,64,0.581818181818182,62,0.563636363636364,0.0181818181818182,0,37,59,0.0727272727272727,0.3,94,0.854545454545455,88,52,0.590909090909091,22,12,0.545454545454545,0.563636363636364,0.436363636363636
30__NQ_ONLY__xgb_d4__0.5000,2024,TRUE,30,NQ_ONLY,xgb_d4,4,0.5,0.0207152664661407,1,10398,0.50110843373494,5481,0.527120600115407,5447,0.523850740527024,0.00326985958838238,0.00663589151759954,53,313,0.00586651279092133,0.0288517022504328,6431,0.618484323908444,9155,4845,0.529219006007646,1243,636,0.511665325824618,0.523850740527024,0.469513367955376
30__NQ_ONLY__xgb_d4__0.2000,2024,TRUE,30,NQ_ONLY,xgb_d4,4,0.2,0.0398254632949829,1,4361,0.210168674698795,2359,0.540930979133226,2350,0.538867232286173,0.00206374684705343,0.00642054574638844,53,301,0.00940151341435451,0.0405870213253841,3052,0.69983948635634,4065,2207,0.542927429274293,296,152,0.513513513513514,0.538867232286173,0.454712221967439
30__NQ_ONLY__xgb_d4__0.1000,2024,TRUE,30,NQ_ONLY,xgb_d4,4,0.1,0.0520402193069458,1,2136,0.102939759036145,1182,0.553370786516854,1176,0.550561797752809,0.00280898876404494,0.00655430711610487,53,284,0.0135767790262172,0.0622659176029963,1624,0.760299625468165,1987,1105,0.556114745848012,149,77,0.516778523489933,0.550561797752809,0.442883895131086
30__NQ_ONLY__xgb_d4__0.0500,2024,TRUE,30,NQ_ONLY,xgb_d4,4,0.05,0.0624874591827392,1,1067,0.051421686746988,634,0.5941893158388,627,0.587628865979382,0.00656044985941893,0.0028116213683224,53,243,0.0224929709465792,0.101218369259606,855,0.801312089971884,984,589,0.598577235772358,83,45,0.542168674698795,0.587628865979382,0.409559512652296
30__NQ_ONLY__xgb_d4__0.0200,2024,TRUE,30,NQ_ONLY,xgb_d4,4,0.02,0.0765214693546295,1,405,0.0195180722891566,247,0.609876543209877,234,0.577777777777778,0.0320987654320988,0.00246913580246914,53,149,0.037037037037037,0.167901234567901,341,0.841975308641975,356,216,0.606741573033708,49,31,0.63265306122449,0.577777777777778,0.419753086419753
30__NQ_ONLY__xgb_d4__0.0100,2024,TRUE,30,NQ_ONLY,xgb_d4,4,0.01,0.0860833925008774,1,186,0.00896385542168675,112,0.602150537634409,108,0.580645161290323,0.021505376344086,0,44,91,0.0537634408602151,0.21505376344086,165,0.887096774193548,158,96,0.607594936708861,28,16,0.571428571428571,0.580645161290323,0.419354838709677
30__NQ_ONLY__xgb_d4__0.0050,2024,TRUE,30,NQ_ONLY,xgb_d4,4,0.005,0.0942478784918787,1,90,0.00433734939759036,53,0.588888888888889,55,0.611111111111111,-0.0222222222222222,0,37,61,0.0555555555555556,0.2,85,0.944444444444444,76,47,0.618421052631579,14,6,0.428571428571429,0.611111111111111,0.388888888888889
30__NQ_ONLY__xgb_d5__0.5000,2024,TRUE,30,NQ_ONLY,xgb_d5,5,0.5,0.0217949748039246,1,10406,0.501493975903614,5506,0.529117816644244,5523,0.530751489525274,-0.00163367288103018,0.00711128195271959,53,313,0.00634249471458774,0.029982702287142,6537,0.628195271958485,8810,4720,0.535754824063564,1596,786,0.492481203007519,0.530751489525274,0.462137228522007
30__NQ_ONLY__xgb_d5__0.2000,2024,TRUE,30,NQ_ONLY,xgb_d5,5,0.2,0.0428016185760498,1,4338,0.209060240963855,2337,0.538727524204703,2345,0.540571692023974,-0.00184416781927155,0.00599354541263255,53,300,0.00945136007376671,0.0410327339787921,3131,0.721761180267404,3903,2124,0.544196771714066,435,213,0.489655172413793,0.540571692023974,0.453434762563393
30__NQ_ONLY__xgb_d5__0.1000,2024,TRUE,30,NQ_ONLY,xgb_d5,5,0.1,0.0568518519401551,1,2112,0.10178313253012,1175,0.556344696969697,1164,0.551136363636364,0.00520833333333333,0.00473484848484849,53,283,0.0123106060606061,0.0568181818181818,1655,0.783617424242424,1908,1068,0.559748427672956,204,107,0.524509803921569,0.551136363636364,0.444128787878788
30__NQ_ONLY__xgb_d5__0.0500,2024,TRUE,30,NQ_ONLY,xgb_d5,5,0.05,0.06886186003685,1,1058,0.0509879518072289,601,0.568052930056711,586,0.553875236294896,0.0141776937618147,0.00756143667296786,53,242,0.0217391304347826,0.0916824196597354,885,0.83648393194707,944,537,0.56885593220339,114,64,0.56140350877193,0.553875236294896,0.438563327032136
30__NQ_ONLY__xgb_d5__0.0200,2024,TRUE,30,NQ_ONLY,xgb_d5,5,0.02,0.0836607444286347,1,438,0.0211084337349398,246,0.561643835616438,235,0.536529680365297,0.0251141552511416,0.0045662100456621,53,162,0.0365296803652968,0.141552511415525,378,0.863013698630137,387,215,0.555555555555556,51,31,0.607843137254902,0.536529680365297,0.458904109589041
30__NQ_ONLY__xgb_d5__0.0100,2024,TRUE,30,NQ_ONLY,xgb_d5,5,0.01,0.0941185745596884,1,221,0.0106506024096386,124,0.561085972850679,120,0.542986425339367,0.0180995475113122,0.00452488687782806,49,106,0.0407239819004525,0.171945701357466,196,0.886877828054299,189,106,0.560846560846561,32,18,0.5625,0.542986425339367,0.452488687782805
30__NQ_ONLY__xgb_d5__0.0050,2024,TRUE,30,NQ_ONLY,xgb_d5,5,0.005,0.106399045586586,1,98,0.00472289156626506,50,0.510204081632653,52,0.530612244897959,-0.0204081632653061,0,42,67,0.0612244897959184,0.23469387755102,94,0.959183673469388,82,43,0.524390243902439,16,7,0.4375,0.530612244897959,0.469387755102041
30__NQ_ES__logit__0.5000,2024,TRUE,30,NQ_ES,logit,,0.5,0.0197982501099967,1,10351,0.498843373493976,5475,0.528934402473191,5461,0.527581876147232,0.00135252632595884,0.00550671432711815,53,313,0.00666602260651145,0.030431842334074,6573,0.635011110037678,9096,4844,0.532541776605101,1255,631,0.502788844621514,0.527581876147232,0.46691140952565
30__NQ_ES__logit__0.2000,2024,TRUE,30,NQ_ES,logit,,0.2,0.0378845009330391,1,4131,0.199084337349398,2267,0.54877753570564,2276,0.550956184943113,-0.00217864923747277,0.00338900992495764,53,303,0.0108932461873638,0.0501089324618736,2971,0.71919632050351,3846,2129,0.5535621424857,285,138,0.48421052631579,0.550956184943113,0.445654805131929
30__NQ_ES__logit__0.1000,2024,TRUE,30,NQ_ES,logit,,0.1,0.0490978120498715,1,1893,0.0912289156626506,1038,0.548335974643423,1046,0.55256207078711,-0.00422609614368727,0.00316957210776545,53,278,0.01743264659271,0.0723718964606445,1430,0.755414685684099,1777,984,0.55374226223973,116,54,0.46551724137931,0.55256207078711,0.444268357105124
30__NQ_ES__logit__0.0500,2024,TRUE,30,NQ_ES,logit,,0.05,0.0584158462287368,1,925,0.0445783132530121,504,0.544864864864865,506,0.547027027027027,-0.00216216216216216,0.00216216216216216,53,219,0.0227027027027027,0.100540540540541,731,0.79027027027027,867,476,0.549019607843137,58,28,0.482758620689655,0.547027027027027,0.450810810810811
30__NQ_ES__logit__0.0200,2024,TRUE,30,NQ_ES,logit,,0.02,0.0700615296890536,1,344,0.0165783132530121,189,0.549418604651163,194,0.563953488372093,-0.0145348837209302,0.00581395348837209,50,131,0.0406976744186047,0.162790697674419,285,0.828488372093023,313,176,0.562300319488818,31,13,0.419354838709677,0.563953488372093,0.430232558139535
30__NQ_ES__logit__0.0100,2024,TRUE,30,NQ_ES,logit,,0.01,0.0778674958641508,1,175,0.00843373493975904,91,0.52,90,0.514285714285714,0.00571428571428571,0,41,86,0.0571428571428571,0.205714285714286,156,0.891428571428572,156,81,0.519230769230769,19,10,0.526315789473684,0.514285714285714,0.485714285714286
30__NQ_ES__logit__0.0050,2024,TRUE,30,NQ_ES,logit,,0.005,0.0856906353143041,1,81,0.00390361445783133,44,0.54320987654321,44,0.54320987654321,0,0,36,54,0.0740740740740741,0.271604938271605,76,0.938271604938272,69,38,0.550724637681159,12,6,0.5,0.54320987654321,0.45679012345679
30__NQ_ES__ranger__0.5000,2024,TRUE,30,NQ_ES,ranger,,0.5,0.016770852693807,1,9888,0.476530120481928,5285,0.534486245954693,5275,0.533474919093851,0.00101132686084142,0.0059668284789644,53,310,0.00647249190938511,0.0286205501618123,5918,0.598503236245955,9394,5033,0.535767511177347,494,252,0.510121457489879,0.533474919093851,0.460558252427185
30__NQ_ES__ranger__0.2000,2024,TRUE,30,NQ_ES,ranger,,0.2,0.0331635433698575,1,3899,0.187903614457831,2146,0.550397537830213,2148,0.550910489869197,-0.000512952038984355,0.00538599640933573,53,293,0.0107719928186715,0.0451397794306232,2637,0.676327263400872,3835,2115,0.551499348109518,64,31,0.484375,0.550910489869197,0.443703513721467
30__NQ_ES__ranger__0.1000,2024,TRUE,30,NQ_ES,ranger,,0.1,0.0428856962579427,1,1920,0.0925301204819277,1062,0.553125,1067,0.555729166666667,-0.00260416666666667,0.00520833333333333,53,277,0.0166666666666667,0.0729166666666667,1449,0.7546875,1891,1050,0.555261766261237,29,12,0.413793103448276,0.555729166666667,0.4390625
30__NQ_ES__ranger__0.0500,2024,TRUE,30,NQ_ES,ranger,,0.05,0.0506487558786014,1,954,0.0459759036144578,515,0.539832285115304,514,0.538784067085954,0.0010482180293501,0.00628930817610063,53,241,0.0262054507337526,0.109014675052411,777,0.814465408805032,939,507,0.539936102236422,15,8,0.533333333333333,0.538784067085954,0.454926624737946
30__NQ_ES__ranger__0.0200,2024,TRUE,30,NQ_ES,ranger,,0.02,0.0593126515110628,1,379,0.0182650602409639,222,0.585751978891821,220,0.580474934036939,0.00527704485488127,0.0105540897097625,52,161,0.0527704485488127,0.205804749340369,324,0.854881266490765,371,217,0.584905660377359,8,5,0.625,0.580474934036939,0.408970976253298
30__NQ_ES__ranger__0.0100,2024,TRUE,30,NQ_ES,ranger,,0.01,0.0644500608125833,1,197,0.00949397590361446,112,0.568527918781726,110,0.558375634517767,0.0101522842639594,0,47,109,0.0812182741116751,0.253807106598985,174,0.883248730964467,191,108,0.565445026178011,6,4,0.666666666666667,0.558375634517767,0.441624365482233
30__NQ_ES__ranger__0.0050,2024,TRUE,30,NQ_ES,ranger,,0.005,0.0700940443801661,1,96,0.00462650602409639,60,0.625,59,0.614583333333333,0.0104166666666667,0,37,63,0.114583333333333,0.28125,87,0.90625,95,59,0.621052631578947,1,1,1,0.614583333333333,0.385416666666667
30__NQ_ES__xgb_d2__0.5000,2024,TRUE,30,NQ_ES,xgb_d2,2,0.5,0.0179534107446671,1,10208,0.491951807228916,5405,0.529486677115988,5447,0.533601097178683,-0.00411442006269593,0.00626959247648903,53,313,0.00626959247648903,0.0288009404388715,6208,0.608150470219436,8818,4736,0.537083238829667,1390,669,0.481294964028777,0.533601097178683,0.460129310344828
30__NQ_ES__xgb_d2__0.2000,2024,TRUE,30,NQ_ES,xgb_d2,2,0.2,0.0348382830619812,1,3994,0.192481927710843,2187,0.547571357035553,2196,0.549824737105659,-0.00225338007010516,0.0042563845768653,53,299,0.0100150225338007,0.0453179769654482,2744,0.687030545818728,3829,2109,0.550796552624706,165,78,0.472727272727273,0.549824737105659,0.445918878317476
30__NQ_ES__xgb_d2__0.1000,2024,TRUE,30,NQ_ES,xgb_d2,2,0.1,0.0439844846725464,1,1958,0.0943614457831325,1069,0.545965270684372,1067,0.544943820224719,0.00102145045965271,0.00408580183861083,53,278,0.0163432073544433,0.0740551583248213,1471,0.751276813074566,1890,1034,0.547089947089947,68,35,0.514705882352941,0.544943820224719,0.45097037793667
30__NQ_ES__xgb_d2__0.0500,2024,TRUE,30,NQ_ES,xgb_d2,2,0.05,0.0513160169124603,1,1024,0.0493493975903614,552,0.5390625,559,0.5458984375,-0.0068359375,0.0048828125,53,241,0.025390625,0.11328125,809,0.7900390625,993,540,0.54380664652568,31,12,0.387096774193548,0.5458984375,0.44921875
30__NQ_ES__xgb_d2__0.0200,2024,TRUE,30,NQ_ES,xgb_d2,2,0.02,0.0595425188541412,1,402,0.0193734939759036,219,0.544776119402985,226,0.562189054726368,-0.0174129353233831,0.00248756218905473,53,170,0.0472636815920398,0.17910447761194,344,0.855721393034826,393,218,0.55470737913486,9,1,0.111111111111111,0.562189054726368,0.435323383084577
30__NQ_ES__xgb_d2__0.0100,2024,TRUE,30,NQ_ES,xgb_d2,2,0.01,0.0647248798608779,1,220,0.0106024096385542,124,0.563636363636364,126,0.572727272727273,-0.00909090909090909,0.00454545454545455,49,110,0.0545454545454545,0.204545454545455,191,0.868181818181818,216,123,0.569444444444445,4,1,0.25,0.572727272727273,0.422727272727273
30__NQ_ES__xgb_d2__0.0050,2024,TRUE,30,NQ_ES,xgb_d2,2,0.005,0.069427188038826,1,113,0.00544578313253012,59,0.52212389380531,61,0.539823008849558,-0.0176991150442478,0,39,68,0.0442477876106195,0.194690265486726,100,0.88495575221239,111,59,0.531531531531532,2,0,0,0.539823008849558,0.460176991150443
30__NQ_ES__xgb_d3__0.5000,2024,TRUE,30,NQ_ES,xgb_d3,3,0.5,0.0191664546728134,1,10449,0.503566265060241,5522,0.528471624078859,5555,0.531629821035506,-0.00315819695664657,0.00641209685137334,53,313,0.00622069097521294,0.0294765049287013,6420,0.614412862474878,8449,4544,0.53781512605042,2000,978,0.489,0.531629821035506,0.461958082113121
30__NQ_ES__xgb_d3__0.2000,2024,TRUE,30,NQ_ES,xgb_d3,3,0.2,0.0374512910842896,1,4151,0.200048192771084,2260,0.54444712117562,2256,0.543483497952301,0.000963623223319682,0.00505902192242833,53,300,0.0105998554565165,0.0467357263310046,2914,0.701999518188388,3709,2037,0.549204637368563,442,223,0.504524886877828,0.543483497952301,0.451457480125271
30__NQ_ES__xgb_d3__0.1000,2024,TRUE,30,NQ_ES,xgb_d3,3,0.1,0.0482622742652893,1,1962,0.0945542168674699,1060,0.54026503567788,1060,0.54026503567788,0,0.00509683995922528,53,276,0.0158002038735984,0.0693170234454638,1497,0.762996941896025,1802,980,0.543840177580466,160,80,0.5,0.54026503567788,0.454638124362895
30__NQ_ES__xgb_d3__0.0500,2024,TRUE,30,NQ_ES,xgb_d3,3,0.05,0.0567495435476303,1,1062,0.0511807228915663,597,0.562146892655367,597,0.562146892655367,0,0.00564971751412429,53,245,0.0244821092278719,0.0998116760828625,857,0.806967984934087,976,554,0.567622950819672,86,43,0.5,0.562146892655367,0.432203389830509
30__NQ_ES__xgb_d3__0.0200,2024,TRUE,30,NQ_ES,xgb_d3,3,0.02,0.0665023970603943,1,424,0.020433734939759,242,0.570754716981132,248,0.584905660377359,-0.0141509433962264,0.00235849056603774,52,171,0.0377358490566038,0.150943396226415,367,0.865566037735849,390,228,0.584615384615385,34,14,0.411764705882353,0.584905660377359,0.412735849056604
30__NQ_ES__xgb_d3__0.0100,2024,TRUE,30,NQ_ES,xgb_d3,3,0.01,0.073582152724266,1,234,0.0112771084337349,132,0.564102564102564,135,0.576923076923077,-0.0128205128205128,0.00427350427350427,51,126,0.047008547008547,0.175213675213675,207,0.884615384615385,215,124,0.576744186046512,19,8,0.421052631578947,0.576923076923077,0.418803418803419
30__NQ_ES__xgb_d3__0.0050,2024,TRUE,30,NQ_ES,xgb_d3,3,0.005,0.079174144268036,1,147,0.00708433734939759,87,0.591836734693878,90,0.612244897959184,-0.0204081632653061,0,47,91,0.0476190476190476,0.17687074829932,134,0.91156462585034,136,83,0.610294117647059,11,4,0.363636363636364,0.612244897959184,0.387755102040816
30__NQ_ES__xgb_d4__0.5000,2024,TRUE,30,NQ_ES,xgb_d4,4,0.5,0.0209430456161499,1,10668,0.514120481927711,5614,0.526246719160105,5666,0.531121109861267,-0.00487439070116236,0.00693663292088489,53,313,0.00590551181102362,0.0281214848143982,6710,0.628983877015373,8005,4319,0.539537788881949,2663,1295,0.486293653773939,0.531121109861267,0.461942257217848
30__NQ_ES__xgb_d4__0.2000,2024,TRUE,30,NQ_ES,xgb_d4,4,0.2,0.0407577037811279,1,4178,0.201349397590361,2218,0.530876017233126,2217,0.530636668262327,0.000239348970799426,0.00622307324078506,53,302,0.0100526567735759,0.0447582575394926,3022,0.723312589755864,3498,1879,0.537164093767867,680,339,0.498529411764706,0.530636668262327,0.463140258496888
30__NQ_ES__xgb_d4__0.1000,2024,TRUE,30,NQ_ES,xgb_d4,4,0.1,0.0527984142303467,1,2008,0.0967710843373494,1100,0.547808764940239,1106,0.550796812749004,-0.00298804780876494,0.00697211155378486,53,279,0.0164342629482072,0.0697211155378486,1565,0.779382470119522,1747,973,0.55695477962221,261,127,0.486590038314176,0.550796812749004,0.442231075697211
30__NQ_ES__xgb_d4__0.0500,2024,TRUE,30,NQ_ES,xgb_d4,4,0.05,0.0630423992872238,1,995,0.0479518072289157,535,0.537688442211055,543,0.54572864321608,-0.00804020100502513,0.00603015075376884,53,249,0.0271356783919598,0.110552763819095,821,0.825125628140704,877,480,0.547320410490308,118,55,0.466101694915254,0.54572864321608,0.448241206030151
30__NQ_ES__xgb_d4__0.0200,2024,TRUE,30,NQ_ES,xgb_d4,4,0.02,0.0760648190975189,1,427,0.020578313253012,231,0.540983606557377,242,0.566744730679157,-0.0257611241217799,0.00468384074941452,53,186,0.0562060889929742,0.175644028103045,370,0.866510538641686,376,211,0.561170212765958,51,20,0.392156862745098,0.566744730679157,0.428571428571429
30__NQ_ES__xgb_d4__0.0100,2024,TRUE,30,NQ_ES,xgb_d4,4,0.01,0.0869269198179243,1,212,0.0102168674698795,125,0.589622641509434,126,0.59433962264151,-0.00471698113207547,0,49,115,0.080188679245283,0.216981132075472,188,0.886792452830189,187,113,0.60427807486631,25,12,0.48,0.59433962264151,0.405660377358491
30__NQ_ES__xgb_d4__0.0050,2024,TRUE,30,NQ_ES,xgb_d4,4,0.005,0.0969224318861962,1,95,0.00457831325301205,56,0.589473684210526,56,0.589473684210526,0,0,40,61,0.105263157894737,0.294736842105263,85,0.894736842105263,85,51,0.6,10,5,0.5,0.589473684210526,0.410526315789474
30__NQ_ES__xgb_d5__0.5000,2024,TRUE,30,NQ_ES,xgb_d5,5,0.5,0.0225827395915985,1,10859,0.523325301204819,5647,0.520029468643522,5679,0.522976332995672,-0.00294686435215029,0.00635417625932406,53,313,0.00589372870430058,0.02882401694447,6845,0.630352702827148,7862,4177,0.531289748155686,2997,1470,0.490490490490491,0.522976332995672,0.470669490745004
30__NQ_ES__xgb_d5__0.2000,2024,TRUE,30,NQ_ES,xgb_d5,5,0.2,0.0444546818733215,1,4379,0.211036144578313,2344,0.535282027860242,2344,0.535282027860242,0,0.00593742863667504,53,304,0.00981959351450103,0.0445307147750628,3191,0.728705183831925,3484,1900,0.545350172215844,895,444,0.49608938547486,0.535282027860242,0.458780543503083
30__NQ_ES__xgb_d5__0.1000,2024,TRUE,30,NQ_ES,xgb_d5,5,0.1,0.0581294298171997,1,2176,0.104867469879518,1167,0.536305147058824,1167,0.536305147058824,0,0.00689338235294118,53,286,0.0142463235294118,0.0625,1723,0.791819852941177,1785,972,0.54453781512605,391,195,0.498721227621483,0.536305147058824,0.456801470588235
30__NQ_ES__xgb_d5__0.0500,2024,TRUE,30,NQ_ES,xgb_d5,5,0.05,0.0701158285140991,1,1089,0.0524819277108434,578,0.530762167125804,592,0.543617998163453,-0.0128558310376492,0.00550964187327824,53,251,0.0229568411386593,0.0918273645546373,920,0.844811753902663,899,490,0.545050055617353,190,88,0.463157894736842,0.543617998163453,0.450872359963269
30__NQ_ES__xgb_d5__0.0200,2024,TRUE,30,NQ_ES,xgb_d5,5,0.02,0.0852642333507538,1,423,0.0203855421686747,241,0.569739952718676,236,0.557919621749409,0.0118203309692671,0.00472813238770686,53,171,0.0472813238770686,0.156028368794326,370,0.874704491725768,350,202,0.577142857142857,73,39,0.534246575342466,0.557919621749409,0.437352245862884
30__NQ_ES__xgb_d5__0.0100,2024,TRUE,30,NQ_ES,xgb_d5,5,0.01,0.0957089930772781,1,215,0.0103614457831325,117,0.544186046511628,116,0.53953488372093,0.00465116279069768,0.00465116279069768,51,117,0.0651162790697674,0.190697674418605,194,0.902325581395349,186,102,0.548387096774194,29,15,0.517241379310345,0.53953488372093,0.455813953488372
30__NQ_ES__xgb_d5__0.0050,2024,TRUE,30,NQ_ES,xgb_d5,5,0.005,0.107406605184078,1,103,0.00496385542168675,60,0.58252427184466,60,0.58252427184466,0,0,41,67,0.0970873786407767,0.252427184466019,92,0.893203883495146,91,54,0.593406593406593,12,6,0.5,0.58252427184466,0.41747572815534
60__NQ_ONLY__logit__0.5000,2024,TRUE,60,NQ_ONLY,logit,,0.5,0.0243728483991068,1,10969,0.547519217330538,5853,0.533594675904823,5856,0.533868173944753,-0.000273498039930714,0.00410247059896071,53,312,0.00656395295833713,0.0309964445254809,3702,0.337496581274501,10580,5660,0.534971644612476,389,193,0.496143958868895,0.533868173944753,0.462029355456286
60__NQ_ONLY__logit__0.2000,2024,TRUE,60,NQ_ONLY,logit,,0.2,0.041758445127206,1,4511,0.225167215733253,2443,0.541565063178896,2445,0.542008423852804,-0.000443360673908224,0.00221680336954112,53,302,0.013744180891155,0.0498780758146752,1819,0.40323653291953,4385,2381,0.542987457240593,126,62,0.492063492063492,0.542008423852804,0.455774772777655
60__NQ_ONLY__logit__0.1000,2024,TRUE,60,NQ_ONLY,logit,,0.1,0.0541278322302768,1,2138,0.106718578416692,1185,0.554256314312442,1180,0.551917680074836,0.00233863423760524,0.00233863423760524,53,243,0.0219831618334892,0.0776426566884939,876,0.409728718428438,2065,1146,0.554963680387409,73,39,0.534246575342466,0.551917680074836,0.445743685687558
60__NQ_ONLY__logit__0.0500,2024,TRUE,60,NQ_ONLY,logit,,0.05,0.0659407551241054,1,993,0.0495657382449835,563,0.566968781470292,559,0.56294058408862,0.0040281973816717,0.00302114803625378,53,155,0.0312185297079557,0.127895266868077,456,0.459214501510574,947,538,0.568109820485744,46,25,0.543478260869565,0.56294058408862,0.434038267875126
60__NQ_ONLY__logit__0.0200,2024,TRUE,60,NQ_ONLY,logit,,0.02,0.0788715826578196,1,392,0.0195667365478686,220,0.561224489795918,222,0.566326530612245,-0.00510204081632653,0.00255102040816327,45,83,0.0561224489795918,0.24234693877551,189,0.482142857142857,370,210,0.567567567567568,22,10,0.454545454545455,0.566326530612245,0.431122448979592
60__NQ_ONLY__logit__0.0100,2024,TRUE,60,NQ_ONLY,logit,,0.01,0.0870974988228073,1,211,0.0105320954377558,122,0.578199052132701,126,0.597156398104265,-0.018957345971564,0.004739336492891,34,57,0.0853080568720379,0.336492890995261,112,0.530805687203792,195,116,0.594871794871795,16,6,0.375,0.597156398104265,0.398104265402844
60__NQ_ONLY__logit__0.0050,2024,TRUE,60,NQ_ONLY,logit,,0.005,0.094041107095919,1,119,0.00593990216631726,73,0.613445378151261,72,0.605042016806723,0.00840336134453782,0,27,37,0.117647058823529,0.453781512605042,62,0.521008403361345,108,67,0.62037037037037,11,6,0.545454545454545,0.605042016806723,0.394957983193277
60__NQ_ONLY__ranger__0.5000,2024,TRUE,60,NQ_ONLY,ranger,,0.5,0.0253743073459659,1,10043,0.501297793750624,5392,0.536891367121378,5377,0.535397789505128,0.00149357761625012,0.00368415812008364,53,310,0.00677088519366723,0.031763417305586,3423,0.340834412028278,9922,5324,0.536585365853659,121,68,0.56198347107438,0.535397789505128,0.460918052374788
60__NQ_ONLY__ranger__0.2000,2024,TRUE,60,NQ_ONLY,ranger,,0.2,0.0354436588283354,1,3928,0.196066686632724,2168,0.55193482688391,2153,0.548116089613035,0.00381873727087576,0.00254582484725051,53,276,0.00992871690427699,0.0442973523421589,1516,0.385947046843177,3859,2126,0.550919927442343,69,42,0.608695652173913,0.548116089613035,0.449338085539715
60__NQ_ONLY__ranger__0.1000,2024,TRUE,60,NQ_ONLY,ranger,,0.1,0.0441428322729465,1,1885,0.0940900469202356,1074,0.569761273209549,1070,0.56763925729443,0.00212201591511936,0.00371352785145889,53,208,0.0137931034482759,0.0647214854111406,709,0.376127320954907,1845,1052,0.570189701897019,40,22,0.55,0.56763925729443,0.428647214854111
