candidate_id,horizon,feature_set,model_id,xgb_depth,target_coverage,selected_n,wins,overall_wr,base_wins,overall_baseline_wr,overall_edge,total_nonoverlap_n,nonoverlap_fraction,avg_active_weeks_full,min_active_weeks_full,folds_over_50,full_years_over_50,min_full_year_wr,max_full_year_wr,max_top_day_share_all,max_top5_day_share_all,max_top5_day_share_full,long_n,long_wins,long_wr,short_n,short_wins,short_wr,mean_actual_coverage,temporal_ok,persistence_ok,wr_block_lower,wr_block_upper,edge_block_lower,edge_block_upper,statistically_robust
3__NQ_ONLY__xgb_d2__0.2000,3,NQ_ONLY,xgb_d2,2,0.2,14312,7575,0.529276131917272,7110,0.49678591391839,0.0324902179988821,14312,1,52.6666666666667,52,4,3,0.516466045877811,0.543043275942299,0.0342163355408389,0.143487858719647,0.0316684378320935,9778,5131,0.524749437512784,4534,2444,0.539038376709307,0.206947409400348,TRUE,TRUE,0.519701915962379,0.538665457321196,0.023651148667939,0.0423074518939142,TRUE
10__NQ_ONLY__xgb_d2__0.5000,10,NQ_ONLY,xgb_d2,2,0.5,34816,18280,0.525045955882353,17905,0.514275045955882,0.0107709099264706,34816,1,52.6666666666667,52,4,3,0.523690078037904,0.528773072747014,0.0260791366906475,0.12410071942446,0.0270539268910604,27385,14433,0.527040350556874,7431,3847,0.517696137801103,0.505095367976261,TRUE,TRUE,0.519692816644096,0.530474213837208,0.0059489041235117,0.0154152504844965,TRUE
15__NQ_ONLY__ranger__0.1000,15,NQ_ONLY,ranger,,0.1,7588,4039,0.532287822878229,3992,0.526093832366895,0.00619399051133368,7588,1,52.6666666666667,52,4,3,0.524590163934426,0.544559099437148,0.0601851851851852,0.219907407407407,0.0469043151969981,7291,3868,0.530517075846935,297,171,0.575757575757576,0.109119642615055,TRUE,TRUE,0.519678776341886,0.545083146221782,0.0020803243409661,0.0105539816234377,TRUE
7__NQ_ONLY__ranger__0.5000,7,NQ_ONLY,ranger,,0.5,35607,18684,0.524728283764428,18193,0.510938860336451,0.0137894234279776,35607,1,52.6666666666667,52,4,3,0.51626578195558,0.53164908384231,0.0250990752972259,0.119330691325407,0.0260966129927818,24832,13131,0.528793492268041,10775,5553,0.515359628770302,0.516179360884743,TRUE,TRUE,0.519639316016575,0.52982699421953,0.00834395806524315,0.0192281817868834,TRUE
10__NQ_ONLY__ranger__0.5000,10,NQ_ONLY,ranger,,0.5,35220,18488,0.524929017603634,18196,0.516638273708121,0.00829074389551391,35220,1,52.6666666666667,52,4,3,0.52214777591662,0.532126696832579,0.0257842715943275,0.123334765792866,0.0270588235294118,28032,14800,0.52796803652968,7188,3688,0.51307735114079,0.514489101256823,TRUE,TRUE,0.519609251371022,0.530273418899556,0.00361076202351314,0.012739704198303,TRUE
15__NQ_ONLY__logit__0.5000,15,NQ_ONLY,logit,,0.5,34323,18042,0.525653351979722,17724,0.516388427585001,0.00926492439472074,34323,1,52.6666666666667,52,3,3,0.520356584872714,0.536022531116562,0.0277777777777778,0.123294346978558,0.0281228931907926,28783,15137,0.525900705277421,5540,2905,0.524368231046931,0.497984437301345,TRUE,TRUE,0.519592969838996,0.531069712620734,0.00545049211520284,0.0131216825781188,TRUE
10__NQ_ONLY__xgb_d4__0.5000,10,NQ_ONLY,xgb_d4,4,0.5,34159,17969,0.52603998946105,17635,0.516262185661173,0.00977780379987705,34159,1,52.6666666666667,52,4,3,0.524637953733308,0.528391734052111,0.0254893035958125,0.122439690487028,0.0269660717787802,26048,13806,0.530021498771499,8111,4163,0.513253606213784,0.49616812739482,TRUE,TRUE,0.51955343797378,0.531985675554387,0.004568157912693,0.014406337124823,TRUE
10__NQ_ES__ranger__0.5000,10,NQ_ES,ranger,,0.5,35636,18706,0.524918621618588,18421,0.516921091031541,0.00799753058704681,35636,1,52.6666666666667,52,4,3,0.523069894929192,0.528885709175461,0.0256183745583039,0.124558303886926,0.0267394026113397,27946,14773,0.528626637085808,7690,3933,0.511443433029909,0.516466761865182,TRUE,TRUE,0.519458455601778,0.530068056948032,0.00336028323400006,0.012901794259072,TRUE
10__NQ_ONLY__xgb_d4__0.0500,10,NQ_ONLY,xgb_d4,4,0.05,3377,1815,0.537459283387622,1720,0.509327805744744,0.0281314776428783,3377,1,52.6666666666667,52,4,3,0.528446389496718,0.548104956268222,0.0614035087719298,0.228070175438597,0.0765864332603939,2638,1402,0.531463229719484,739,413,0.558863328822733,0.0495154950489222,TRUE,TRUE,0.519339386969031,0.555439699990207,0.0134343981281196,0.0430088694655155,TRUE
3__NQ_ONLY__xgb_d5__0.0500,3,NQ_ONLY,xgb_d5,5,0.05,3329,1788,0.537098227696005,1618,0.486031841393812,0.0510663863021929,3329,1,52.6666666666667,52,4,3,0.515126050420168,0.564007421150278,0.045,0.205,0.0569105691056911,1915,1013,0.528981723237598,1414,775,0.548090523338048,0.0476078559098308,TRUE,TRUE,0.519315756421218,0.554457425200207,0.0290887111331533,0.0740929542399926,TRUE
7__NQ_ES__xgb_d5__0.5000,7,NQ_ES,xgb_d5,5,0.5,34489,18092,0.524573052277538,17527,0.508191017425846,0.0163820348516918,34489,1,52.6666666666667,52,4,3,0.515689590379557,0.530921488777346,0.0256872465074358,0.122577737719694,0.0269911923477602,22523,11904,0.528526395240421,11966,6188,0.517131873641986,0.500694939996374,TRUE,TRUE,0.519229933981932,0.529708615031394,0.0104903740046599,0.0216361076125468,TRUE
7__NQ_ONLY__logit__0.5000,7,NQ_ONLY,logit,,0.5,34475,18086,0.524612037708485,17646,0.511849166062364,0.0127628716461204,34475,1,52.6666666666667,52,4,3,0.520831434041389,0.530596803177906,0.0252501191043354,0.118151500714626,0.0277829056673435,23180,12297,0.530500431406385,11295,5789,0.51252766710934,0.495141317774979,TRUE,TRUE,0.519196575166266,0.529802875906176,0.00710531196291466,0.0181143288978445,TRUE
3__NQ_ES__xgb_d3__0.1000,3,NQ_ES,xgb_d3,3,0.1,6882,3659,0.531676838128451,3385,0.491862830572508,0.039814007555943,6882,1,52.6666666666667,52,4,3,0.512797485406376,0.550369685767098,0.0375,0.1675,0.0411286465805835,4339,2283,0.526158100944918,2543,1376,0.541093197011404,0.0978676524565068,TRUE,TRUE,0.519112446403763,0.543188740048563,0.0239981183695758,0.0551238949981466,TRUE
5__NQ_ONLY__ranger__0.0200,5,NQ_ONLY,ranger,,0.02,1520,824,0.542105263157895,773,0.508552631578947,0.0335526315789474,1520,1,52.6666666666667,52,3,2,0.495934959349594,0.582159624413146,0.0731707317073171,0.219512195121951,0.0610328638497653,1120,601,0.536607142857143,400,223,0.5575,0.0213428732557141,TRUE,TRUE,0.519109570300296,0.566829519463991,0.00939270850452387,0.058270636637818,TRUE
15__NQ_ES__xgb_d5__0.1000,15,NQ_ES,xgb_d5,5,0.1,7052,3735,0.529636982416336,3620,0.51332955190017,0.0163074305161656,7052,1,52.6666666666667,52,3,3,0.527733755942948,0.539157990040742,0.064367816091954,0.222988505747126,0.0534178361249434,5687,3001,0.527694742394936,1365,734,0.537728937728938,0.102853518919702,TRUE,TRUE,0.519106908321847,0.540639069261046,0.00656189379852122,0.025782209315112,TRUE
15__NQ_ES__xgb_d4__0.0500,15,NQ_ES,xgb_d4,4,0.05,3651,1950,0.534100246507806,1898,0.519857573267598,0.0142426732402082,3651,1,52.6666666666667,52,4,3,0.519027484143763,0.54639175257732,0.124423963133641,0.304147465437788,0.0743362831858407,3005,1603,0.533444259567388,646,347,0.537151702786378,0.0528609225956658,TRUE,TRUE,0.518765641399179,0.549608039308562,0.000509378190099055,0.0278112678307428,TRUE
3__NQ_ES__xgb_d4__0.0200,3,NQ_ES,xgb_d4,4,0.02,1308,712,0.54434250764526,640,0.489296636085627,0.055045871559633,1308,1,52.6666666666667,52,3,2,0.482435597189696,0.585972850678733,0.0689655172413793,0.252873563218391,0.0738636363636364,716,387,0.540502793296089,592,325,0.548986486486487,0.0190954714640949,TRUE,TRUE,0.518622597683124,0.569389019007297,0.019134595381735,0.0896344706436994,TRUE
15__NQ_ONLY__ranger__0.5000,15,NQ_ONLY,ranger,,0.5,34999,18353,0.524386411040315,18139,0.518271950627161,0.00611446041315466,34999,1,52.6666666666667,52,4,3,0.522935779816514,0.529163935961052,0.0263876251137398,0.126478616924477,0.0279936335549106,31456,16495,0.524383265513734,3543,1858,0.524414338131527,0.512724735552423,TRUE,TRUE,0.518516902364486,0.530284826675121,0.0027048994912448,0.00938356257540979,TRUE
10__NQ_ES__xgb_d3__0.0200,10,NQ_ES,xgb_d3,3,0.02,1274,697,0.547095761381476,649,0.509419152276295,0.0376766091051805,1274,1,52.6666666666667,52,4,3,0.535545023696682,0.567695961995249,0.0869565217391304,0.271739130434783,0.0855457227138643,1000,538,0.538,274,159,0.58029197080292,0.0189578914317284,TRUE,TRUE,0.518515735871108,0.575765180765181,0.0107860518783145,0.0614177890976063,TRUE
1__NQ_ES__xgb_d5__0.5000,1,NQ_ES,xgb_d5,5,0.5,35017,18347,0.523945512179798,17235,0.49218950795328,0.0317560042265186,35017,1,52.6666666666667,52,4,3,0.521707406056184,0.52863154043176,0.0245566166439291,0.118235561618918,0.0258194469877312,20574,10834,0.526586954408477,14443,7513,0.52018278750952,0.505214532784109,TRUE,TRUE,0.518454670334777,0.529204283696819,0.0252375286385474,0.038815971430158,TRUE
10__NQ_ES__xgb_d4__0.5000,10,NQ_ES,xgb_d4,4,0.5,34710,18181,0.523797176606165,17869,0.514808412561222,0.00898876404494382,34710,1,52.6666666666667,52,4,3,0.518755803156917,0.528248084120478,0.0262189512419503,0.121895124195032,0.0273141122913505,25137,13306,0.529339221068544,9573,4875,0.509244750861799,0.501549290125631,TRUE,TRUE,0.518431394082771,0.529293649994332,0.00381446327214101,0.0137965497236206,TRUE
5__NQ_ONLY__logit__0.5000,5,NQ_ONLY,logit,,0.5,34330,17979,0.523711039906787,17457,0.508505680163123,0.0152053597436644,34330,1,52.6666666666667,52,4,3,0.519391985260249,0.527219796215429,0.0245207311636202,0.119037004012483,0.0268143131692139,23397,12338,0.527332564003932,10933,5641,0.515960852465014,0.499727059548959,TRUE,TRUE,0.518426985783893,0.52954878640569,0.00934063631120845,0.021337463199557,TRUE
3__NQ_ONLY__xgb_d2__0.0100,3,NQ_ONLY,xgb_d2,2,0.01,676,376,0.556213017751479,331,0.489644970414201,0.0665680473372781,676,1,50.3333333333333,48,4,3,0.520833333333333,0.590909090909091,0.0666666666666667,0.266666666666667,0.09375,388,211,0.543814432989691,288,165,0.572916666666667,0.00987864406267922,TRUE,TRUE,0.518406936464146,0.595569173630455,0.0136523219576007,0.119709556461381,TRUE
30__NQ_ONLY__xgb_d4__0.5000,30,NQ_ONLY,xgb_d4,4,0.5,32592,17115,0.525128865979382,16971,0.520710603829161,0.00441826215022091,20138,0.617881688757977,52.6666666666667,52,4,3,0.519257801518133,0.532386303402947,0.0267942583732057,0.120574162679426,0.0319092547439839,29393,15453,0.525737420474263,3199,1662,0.51953735542357,0.48676205143446,TRUE,TRUE,0.518388365521852,0.53144490474405,0.00100786003589956,0.00780204053370784,TRUE
3__NQ_ES__xgb_d4__0.2000,3,NQ_ES,xgb_d4,4,0.2,13805,7274,0.526910539659544,6841,0.495545092357841,0.0313654473017023,13805,1,52.6666666666667,52,4,3,0.513814616755793,0.544103992571959,0.0337601862630966,0.153667054714785,0.0349397590361446,9103,4761,0.523014390860156,4702,2513,0.534453424074862,0.198877825256756,TRUE,TRUE,0.518356874390211,0.535927338329611,0.0221477245705391,0.0414872162412932,TRUE
3__NQ_ONLY__logit__0.1000,3,NQ_ONLY,logit,,0.1,6871,3650,0.531218163295008,3402,0.495124436035512,0.0360937272594964,6871,1,52.6666666666667,52,4,3,0.521695257315843,0.54858934169279,0.0379464285714286,0.165178571428571,0.0448369565217391,4621,2422,0.524128976412032,2250,1228,0.545777777777778,0.0999135626066147,TRUE,TRUE,0.518311149175818,0.544106834202353,0.0225753119984689,0.0493544550121404,TRUE
5__NQ_ES__logit__0.5000,5,NQ_ES,logit,,0.5,34390,18007,0.523611514975284,17578,0.511136958418145,0.0124745565571387,34390,1,52.6666666666667,52,4,3,0.517453798767967,0.52820562187139,0.0235457063711911,0.11449676823638,0.0272429726607624,22977,12171,0.529703616660139,11413,5836,0.511346709892228,0.496901967782577,TRUE,TRUE,0.518108167615533,0.529227791960719,0.00680474880573817,0.0186056168735916,TRUE
3__NQ_ONLY__xgb_d4__0.0500,3,NQ_ONLY,xgb_d4,4,0.05,3421,1833,0.535808243203742,1678,0.490499853843905,0.0453083893598363,3421,1,52.6666666666667,52,4,3,0.512345679012346,0.56322869955157,0.0621761658031088,0.196891191709845,0.0520939734422881,1995,1064,0.533333333333333,1426,769,0.539270687237027,0.0483771087062327,TRUE,TRUE,0.518054250221635,0.553883648857017,0.0219753506005399,0.0688841860168238,TRUE
3__NQ_ES__logit__0.0500,3,NQ_ES,logit,,0.05,3330,1781,0.534834834834835,1645,0.493993993993994,0.0408408408408408,3330,1,52.6666666666667,52,3,3,0.529276693455798,0.554945054945055,0.0483091787439614,0.207729468599034,0.0672413793103448,2256,1187,0.526152482269504,1074,594,0.553072625698324,0.0479428839661719,TRUE,TRUE,0.517964024972201,0.551902113208796,0.0233309573752198,0.0617395963165856,TRUE
5__NQ_ONLY__xgb_d4__0.5000,5,NQ_ONLY,xgb_d4,4,0.5,34334,17961,0.523125764548261,17378,0.506145511737636,0.016980252810625,34334,1,52.6666666666667,52,4,3,0.516812310030395,0.526385473803669,0.0251946862116354,0.123224919835089,0.026763760166446,24112,12641,0.524261778367618,10222,5320,0.520446096654275,0.497043308704281,TRUE,TRUE,0.517949066170789,0.528389204204684,0.0102809710186097,0.0234987411666894,TRUE
10__NQ_ONLY__xgb_d5__0.5000,10,NQ_ONLY,xgb_d5,5,0.5,33874,17737,0.523616933341206,17434,0.514672019838224,0.00894491350298164,33874,1,52.6666666666667,52,4,3,0.521710952689566,0.526838160826413,0.0257352941176471,0.125,0.0270407129835933,25220,13324,0.528310864393339,8654,4413,0.509937601109314,0.491900880841101,TRUE,TRUE,0.517874395188882,0.529658242471188,0.00387840894086981,0.0141682232266078,TRUE
10__NQ_ES__xgb_d5__0.0500,10,NQ_ES,xgb_d5,5,0.05,3270,1751,0.535474006116208,1692,0.517431192660551,0.0180428134556575,3270,1,52.6666666666667,52,3,3,0.531592249368155,0.543417366946779,0.0904977375565611,0.244343891402715,0.0670037926675095,2315,1251,0.540388768898488,955,500,0.523560209424084,0.0479490192526592,TRUE,TRUE,0.517870918731837,0.551792196126806,0.00153945835059996,0.0353371678675285,TRUE
7__NQ_ONLY__xgb_d2__0.5000,7,NQ_ONLY,xgb_d2,2,0.5,35361,18493,0.522977291366194,18050,0.510449365119765,0.0125279262464297,35361,1,52.6666666666667,52,4,3,0.517662170841362,0.528235836020267,0.0247524752475248,0.118811881188119,0.0255181943804698,24488,12916,0.527442012414244,10873,5577,0.512921916674331,0.511069924604144,TRUE,TRUE,0.517870899333748,0.528443942836872,0.00678876369554545,0.0182793881204687,TRUE
3__NQ_ES__logit__0.5000,3,NQ_ES,logit,,0.5,34663,18159,0.523872717306638,17320,0.499668234140149,0.0242044831664888,34663,1,52.6666666666667,52,4,3,0.52003771805752,0.525263742365353,0.0231187669990934,0.112420670897552,0.0264026402640264,22922,11993,0.523209144053748,11741,6166,0.525168213951111,0.501639991669217,TRUE,TRUE,0.517870385909042,0.529523659281375,0.018068978899214,0.0303984310886382,TRUE
30__NQ_ONLY__xgb_d4__0.2000,30,NQ_ONLY,xgb_d4,4,0.2,12910,6816,0.527962819519752,6764,0.523934934159566,0.0040278853601859,9168,0.710147172734315,52.6666666666667,52,3,3,0.522573363431151,0.540930979133226,0.0420382165605096,0.169426751592357,0.0476904619076185,12160,6418,0.527796052631579,750,398,0.530666666666667,0.190757589588624,TRUE,TRUE,0.517844432795429,0.537019376274187,7.7081192189106e-05,0.00781420854184727,TRUE
5__NQ_ONLY__xgb_d5__0.5000,5,NQ_ONLY,xgb_d5,5,0.5,34269,17934,0.523330123435175,17394,0.507572441565263,0.0157576818699116,34269,1,52.6666666666667,52,4,3,0.516580066131318,0.528249400479616,0.0258121940364931,0.123275478415665,0.0269544364508393,23696,12462,0.525911546252532,10573,5472,0.517544689302942,0.499186972657736,TRUE,TRUE,0.517834424802921,0.529132018307428,0.0101881332178802,0.02144552731559,TRUE
15__NQ_ONLY__logit__0.1000,15,NQ_ONLY,logit,,0.1,6760,3588,0.530769230769231,3518,0.520414201183432,0.0103550295857988,6760,1,52.6666666666667,52,3,3,0.526473099914603,0.542874396135266,0.044973544973545,0.193121693121693,0.0542271562766866,6123,3236,0.528499101747509,637,352,0.552590266875981,0.096821868775579,TRUE,TRUE,0.517824617963306,0.544326734432261,0.00297147975612355,0.0178380891073375,TRUE
15__NQ_ONLY__xgb_d5__0.0500,15,NQ_ONLY,xgb_d5,5,0.05,3363,1796,0.534046981861433,1744,0.518584597085935,0.0154623847754981,3363,1,52.6666666666667,52,4,3,0.505938242280285,0.55244122965642,0.0852272727272727,0.261363636363636,0.0831353919239905,2858,1518,0.531140657802659,505,278,0.550495049504951,0.0475991057863292,TRUE,TRUE,0.517793438881084,0.549443952058355,0.00182003359875932,0.0284496925839,TRUE
10__NQ_ES__xgb_d5__0.5000,10,NQ_ES,xgb_d5,5,0.5,34458,18041,0.523564919612282,17754,0.515235939404492,0.00832898020778919,34458,1,52.6666666666667,52,4,3,0.521835883171071,0.526325119659635,0.0278293135435993,0.12847866419295,0.0269662921348315,24290,12883,0.530382873610539,10168,5158,0.507277734067663,0.497768919584499,TRUE,TRUE,0.517784118634248,0.529667971400568,0.00323520111382987,0.0133079578413338,TRUE
5__NQ_ONLY__ranger__0.5000,5,NQ_ONLY,ranger,,0.5,35304,18460,0.522886924994335,17886,0.506628144119647,0.0162587808746884,35304,1,52.6666666666667,52,4,3,0.519282594554409,0.526253310199982,0.0241228070175439,0.114035087719298,0.0253858095151128,25192,13202,0.52405525563671,10112,5258,0.519976265822785,0.512787621830174,TRUE,TRUE,0.51770999475154,0.528910653699944,0.0107990570139629,0.022420658051182,TRUE
5__NQ_ONLY__xgb_d3__0.5000,5,NQ_ONLY,xgb_d3,3,0.5,34909,18267,0.523274800194792,17708,0.507261737660775,0.016013062534017,34909,1,52.6666666666667,52,4,3,0.521325244983668,0.524206708975521,0.026268115942029,0.119565217391304,0.026013143483023,24695,12965,0.525005061753391,10214,5302,0.51909144311729,0.504893225296605,TRUE,TRUE,0.517662685410732,0.528384210171972,0.00975076908234298,0.0218441064820559,TRUE
7__NQ_ONLY__xgb_d5__0.5000,7,NQ_ONLY,xgb_d5,5,0.5,34628,18109,0.522958299641908,17528,0.506179969966501,0.0167783296754072,34628,1,52.6666666666667,52,4,3,0.517040653459769,0.531232466803815,0.024367816091954,0.117701149425287,0.0272115204787731,23624,12391,0.524508973924822,11004,5718,0.519629225736096,0.50031799991752,TRUE,TRUE,0.517649937970919,0.527888308570167,0.0113030869918745,0.0223802609612553,TRUE
1__NQ_ES__ranger__0.5000,1,NQ_ES,ranger,,0.5,34995,18298,0.522874696385198,17117,0.489127018145449,0.0337476782397485,34995,1,52.6666666666667,52,4,3,0.52235316124205,0.526067639858555,0.0241071428571429,0.116517857142857,0.0254395809951366,21532,11227,0.5214099944269,13463,7071,0.525217262125826,0.506864231599403,TRUE,TRUE,0.51760559924406,0.528129665562294,0.0275802189460877,0.040737601593209,TRUE
15__NQ_ONLY__xgb_d3__0.5000,15,NQ_ONLY,xgb_d3,3,0.5,34169,17883,0.523369135766338,17640,0.516257426322105,0.00711170944423308,34169,1,52.6666666666667,52,4,3,0.521916790490342,0.527296811429653,0.0265906932573599,0.124406457739791,0.0277829573000186,29072,15239,0.524181342872867,5097,2644,0.518736511673533,0.498673438168996,TRUE,TRUE,0.517573375441268,0.529142220587704,0.00332221993993937,0.0115112682031165,TRUE
5__NQ_ES__xgb_d5__0.5000,5,NQ_ES,xgb_d5,5,0.5,34380,17972,0.522745782431646,17398,0.506050029086678,0.016695753344968,34380,1,52.6666666666667,52,4,3,0.51922177532504,0.529234318161654,0.0237551393330288,0.116034719049794,0.0275686772900577,22838,12012,0.525965496102986,11542,5960,0.516374978339976,0.497791121483235,TRUE,TRUE,0.517569107765663,0.528314901266621,0.0104956115041695,0.0228372137932646,TRUE
15__NQ_ES__xgb_d4__0.1000,15,NQ_ES,xgb_d4,4,0.1,7050,3728,0.528794326241135,3650,0.517730496453901,0.011063829787234,7050,1,52.6666666666667,52,4,3,0.521719250114312,0.537390407426508,0.0709534368070954,0.23059866962306,0.056241426611797,5935,3136,0.528390901432182,1115,592,0.530941704035875,0.103576388830253,TRUE,TRUE,0.517522935026345,0.539395653190189,0.00212042130414323,0.0199236447999272,TRUE
1__NQ_ES__xgb_d4__0.0200,1,NQ_ES,xgb_d4,4,0.02,1348,729,0.54080118694362,638,0.473293768545994,0.0675074183976261,1348,1,52.6666666666667,52,4,3,0.514511873350924,0.570743405275779,0.0888888888888889,0.322222222222222,0.0712401055408971,559,304,0.543828264758497,789,425,0.538656527249683,0.0196985583549796,TRUE,TRUE,0.517482019050088,0.565152328499721,0.0310410564510589,0.105311963979417,TRUE
10__NQ_ES__xgb_d5__0.0200,10,NQ_ES,xgb_d5,5,0.02,1233,671,0.544201135442011,631,0.511759935117599,0.032441200324412,1233,1,52.3333333333333,52,4,3,0.522267206477733,0.578692493946731,0.121951219512195,0.341463414634146,0.105263157894737,826,451,0.546004842615012,407,220,0.540540540540541,0.0180084928969368,TRUE,TRUE,0.517463029040508,0.571927916180235,0.0078598834876095,0.0605375871493322,TRUE
1__NQ_ONLY__ranger__0.5000,1,NQ_ONLY,ranger,,0.5,35267,18425,0.52244307709757,17256,0.489295942382397,0.0331471347151728,35267,1,52.6666666666667,52,3,3,0.522348350478893,0.525728909606069,0.0238738738738739,0.115315315315315,0.0261311172668513,21927,11414,0.520545446253478,13340,7011,0.525562218890555,0.509104802070969,TRUE,TRUE,0.517461779935315,0.527724755670286,0.0258992009315413,0.0401252920105618,TRUE
