candidate_id,horizon,feature_set,model_id,xgb_depth,target_coverage,selected_n,coverage,win_rate,baseline_wr,edge,active_weeks,unique_days,top_day_share,top5_day_share,nonoverlap_n,long_n,long_wr,short_n,short_wr,viewed_in_v5
7__NQ_ES__xgb_d4__0.0050,7,NQ_ES,xgb_d4,4,0.005,18,0.004102096627165,0.555555555555556,0.5,0.0555555555555556,10,17,0.111111111111111,0.333333333333333,18,13,0.538461538461538,5,0.6,TRUE
7__NQ_ES__xgb_d5__0.5000,7,NQ_ES,xgb_d5,5,0.5,2219,0.505697356426618,0.511491662911221,0.506985128436233,0.00450653447498873,11,62,0.0256872465074358,0.122577737719694,2219,1461,0.516769336071184,758,0.50131926121372,TRUE
7__NQ_ES__xgb_d5__0.2000,7,NQ_ES,xgb_d5,5,0.2,863,0.196672743846855,0.541135573580533,0.526071842410197,0.015063731170336,11,62,0.0324449594438007,0.156431054461182,863,606,0.54950495049505,257,0.521400778210117,TRUE
7__NQ_ES__xgb_d5__0.1000,7,NQ_ES,xgb_d5,5,0.1,409,0.0932087511394713,0.508557457212714,0.528117359413203,-0.019559902200489,11,62,0.0415647921760391,0.188264058679707,409,283,0.530035335689046,126,0.46031746031746,TRUE
7__NQ_ES__xgb_d5__0.0500,7,NQ_ES,xgb_d5,5,0.05,213,0.0485414767547858,0.492957746478873,0.52112676056338,-0.028169014084507,11,60,0.0563380281690141,0.220657276995305,213,151,0.509933774834437,62,0.451612903225806,TRUE
7__NQ_ES__xgb_d5__0.0200,7,NQ_ES,xgb_d5,5,0.02,79,0.018003646308113,0.493670886075949,0.443037974683544,0.0506329113924051,11,44,0.0759493670886076,0.253164556962025,79,55,0.454545454545455,24,0.583333333333333,TRUE
7__NQ_ES__xgb_d5__0.0100,7,NQ_ES,xgb_d5,5,0.01,36,0.00820419325432999,0.444444444444444,0.416666666666667,0.0277777777777778,11,27,0.0833333333333333,0.333333333333333,36,25,0.4,11,0.545454545454545,TRUE
7__NQ_ES__xgb_d5__0.0050,7,NQ_ES,xgb_d5,5,0.005,13,0.00296262534184139,0.461538461538462,0.461538461538462,0,9,13,0.0769230769230769,0.384615384615385,13,9,0.444444444444444,4,0.5,TRUE
10__NQ_ONLY__logit__0.5000,10,NQ_ONLY,logit,,0.5,2114,0.481768459434822,0.512771996215705,0.512298959318827,0.000473036896877956,11,62,0.0255439924314097,0.123462630085147,2114,1684,0.517814726840855,430,0.493023255813954,TRUE
10__NQ_ONLY__logit__0.2000,10,NQ_ONLY,logit,,0.2,860,0.195989061075661,0.524418604651163,0.524418604651163,0,11,61,0.0313953488372093,0.146511627906977,860,743,0.528936742934051,117,0.495726495726496,TRUE
10__NQ_ONLY__logit__0.1000,10,NQ_ONLY,logit,,0.1,429,0.0977666362807657,0.508158508158508,0.510489510489511,-0.00233100233100233,11,60,0.0372960372960373,0.17016317016317,429,375,0.512,54,0.481481481481482,TRUE
10__NQ_ONLY__logit__0.0500,10,NQ_ONLY,logit,,0.05,187,0.042616226071103,0.459893048128342,0.508021390374332,-0.0481283422459893,11,52,0.0481283422459893,0.213903743315508,187,167,0.485029940119761,20,0.25,TRUE
10__NQ_ONLY__logit__0.0200,10,NQ_ONLY,logit,,0.02,79,0.018003646308113,0.455696202531646,0.506329113924051,-0.0506329113924051,11,37,0.0759493670886076,0.341772151898734,79,72,0.486111111111111,7,0.142857142857143,TRUE
10__NQ_ONLY__logit__0.0100,10,NQ_ONLY,logit,,0.01,31,0.00706472196900638,0.548387096774194,0.580645161290323,-0.032258064516129,11,19,0.0967741935483871,0.387096774193548,31,28,0.571428571428571,3,0.333333333333333,TRUE
10__NQ_ONLY__logit__0.0050,10,NQ_ONLY,logit,,0.005,6,0.00136736554238833,0.666666666666667,0.666666666666667,0,4,5,0.333333333333333,1,6,6,0.666666666666667,0,,TRUE
10__NQ_ONLY__ranger__0.5000,10,NQ_ONLY,ranger,,0.5,2327,0.530309936189608,0.512247529007306,0.5118177911474,0.000429737859905458,11,62,0.0257842715943275,0.123334765792866,2327,1936,0.516012396694215,391,0.493606138107417,TRUE
10__NQ_ONLY__ranger__0.2000,10,NQ_ONLY,ranger,,0.2,937,0.213536918869645,0.51760939167556,0.506937033084312,0.0106723585912487,11,62,0.0394877267876201,0.154749199573106,937,832,0.515625,105,0.533333333333333,TRUE
10__NQ_ONLY__ranger__0.1000,10,NQ_ONLY,ranger,,0.1,443,0.100957155879672,0.514672686230248,0.507900677200903,0.00677200902934537,11,61,0.0519187358916479,0.191873589164786,443,415,0.513253012048193,28,0.535714285714286,TRUE
10__NQ_ONLY__ranger__0.0500,10,NQ_ONLY,ranger,,0.05,224,0.0510483135824977,0.504464285714286,0.477678571428571,0.0267857142857143,11,58,0.0491071428571429,0.200892857142857,224,216,0.490740740740741,8,0.875,TRUE
10__NQ_ONLY__ranger__0.0200,10,NQ_ONLY,ranger,,0.02,78,0.0177757520510483,0.538461538461538,0.538461538461538,0,10,45,0.0769230769230769,0.256410256410256,78,78,0.538461538461538,0,,TRUE
10__NQ_ONLY__ranger__0.0100,10,NQ_ONLY,ranger,,0.01,44,0.0100273473108478,0.522727272727273,0.522727272727273,0,9,30,0.0681818181818182,0.272727272727273,44,44,0.522727272727273,0,,TRUE
10__NQ_ONLY__ranger__0.0050,10,NQ_ONLY,ranger,,0.005,19,0.00432999088422972,0.631578947368421,0.631578947368421,0,9,15,0.105263157894737,0.473684210526316,19,19,0.631578947368421,0,,TRUE
10__NQ_ONLY__xgb_d2__0.5000,10,NQ_ONLY,xgb_d2,2,0.5,2224,0.506836827711942,0.517086330935252,0.510341726618705,0.00674460431654676,11,62,0.0260791366906475,0.12410071942446,2224,1824,0.518640350877193,400,0.51,TRUE
10__NQ_ONLY__xgb_d2__0.2000,10,NQ_ONLY,xgb_d2,2,0.2,889,0.202597994530538,0.520809898762655,0.507311586051744,0.0134983127109111,11,62,0.0348706411698538,0.154105736782902,889,800,0.51625,89,0.561797752808989,TRUE
10__NQ_ONLY__xgb_d2__0.1000,10,NQ_ONLY,xgb_d2,2,0.1,455,0.103691886964448,0.523076923076923,0.520879120879121,0.0021978021978022,11,61,0.0483516483516484,0.197802197802198,455,436,0.522935779816514,19,0.526315789473684,TRUE
10__NQ_ONLY__xgb_d2__0.0500,10,NQ_ONLY,xgb_d2,2,0.05,241,0.054922515952598,0.49792531120332,0.502074688796681,-0.004149377593361,11,58,0.0580912863070539,0.211618257261411,241,238,0.5,3,0.333333333333333,TRUE
10__NQ_ONLY__xgb_d2__0.0200,10,NQ_ONLY,xgb_d2,2,0.02,97,0.022105742935278,0.515463917525773,0.515463917525773,0,10,46,0.0721649484536082,0.257731958762887,97,97,0.515463917525773,0,,TRUE
10__NQ_ONLY__xgb_d2__0.0100,10,NQ_ONLY,xgb_d2,2,0.01,39,0.00888787602552416,0.538461538461538,0.538461538461538,0,10,27,0.128205128205128,0.384615384615385,39,39,0.538461538461538,0,,TRUE
10__NQ_ONLY__xgb_d2__0.0050,10,NQ_ONLY,xgb_d2,2,0.005,17,0.00387420237010027,0.352941176470588,0.352941176470588,0,8,14,0.176470588235294,0.470588235294118,17,17,0.352941176470588,0,,TRUE
10__NQ_ONLY__xgb_d3__0.5000,10,NQ_ONLY,xgb_d3,3,0.5,2220,0.505925250683683,0.521621621621622,0.515315315315315,0.00630630630630631,11,62,0.0256756756756757,0.123423423423423,2220,1775,0.525070422535211,445,0.507865168539326,TRUE
10__NQ_ONLY__xgb_d3__0.2000,10,NQ_ONLY,xgb_d3,3,0.2,877,0.199863263445761,0.521094640820981,0.510832383124287,0.0102622576966933,11,62,0.0410490307867731,0.166476624857469,877,739,0.520974289580514,138,0.521739130434783,TRUE
10__NQ_ONLY__xgb_d3__0.1000,10,NQ_ONLY,xgb_d3,3,0.1,447,0.101868732907931,0.512304250559284,0.498881431767338,0.0134228187919463,11,61,0.0536912751677852,0.190156599552573,447,387,0.506459948320413,60,0.55,TRUE
10__NQ_ONLY__xgb_d3__0.0500,10,NQ_ONLY,xgb_d3,3,0.05,219,0.0499088422971741,0.502283105022831,0.488584474885845,0.0136986301369863,11,56,0.0593607305936073,0.219178082191781,219,200,0.495,19,0.578947368421053,TRUE
10__NQ_ONLY__xgb_d3__0.0200,10,NQ_ONLY,xgb_d3,3,0.02,90,0.020510483135825,0.477777777777778,0.488888888888889,-0.0111111111111111,10,44,0.0777777777777778,0.288888888888889,90,83,0.481927710843373,7,0.428571428571429,TRUE
10__NQ_ONLY__xgb_d3__0.0100,10,NQ_ONLY,xgb_d3,3,0.01,35,0.00797629899726527,0.514285714285714,0.571428571428571,-0.0571428571428571,10,21,0.114285714285714,0.457142857142857,35,31,0.548387096774194,4,0.25,TRUE
10__NQ_ONLY__xgb_d3__0.0050,10,NQ_ONLY,xgb_d3,3,0.005,17,0.00387420237010027,0.470588235294118,0.470588235294118,0,8,13,0.176470588235294,0.529411764705882,17,15,0.466666666666667,2,0.5,TRUE
10__NQ_ONLY__xgb_d4__0.5000,10,NQ_ONLY,xgb_d4,4,0.5,2197,0.500683682771194,0.512061902594447,0.50978607191625,0.00227583067819754,11,62,0.0254893035958125,0.122439690487028,2197,1699,0.516774573278399,498,0.495983935742972,TRUE
10__NQ_ONLY__xgb_d4__0.2000,10,NQ_ONLY,xgb_d4,4,0.2,854,0.194621695533273,0.518735362997658,0.503512880562061,0.0152224824355972,11,62,0.0398126463700234,0.163934426229508,854,686,0.517492711370262,168,0.523809523809524,TRUE
10__NQ_ONLY__xgb_d4__0.1000,10,NQ_ONLY,xgb_d4,4,0.1,416,0.0948040109389243,0.497596153846154,0.478365384615385,0.0192307692307692,11,60,0.0552884615384615,0.1875,416,351,0.49002849002849,65,0.538461538461538,TRUE
10__NQ_ONLY__xgb_d4__0.0500,10,NQ_ONLY,xgb_d4,4,0.05,228,0.0519598906107566,0.504385964912281,0.5,0.0043859649122807,11,58,0.0614035087719298,0.228070175438597,228,199,0.50251256281407,29,0.517241379310345,TRUE
10__NQ_ONLY__xgb_d4__0.0200,10,NQ_ONLY,xgb_d4,4,0.02,88,0.0200546946216955,0.488636363636364,0.5,-0.0113636363636364,11,46,0.102272727272727,0.306818181818182,88,77,0.493506493506494,11,0.454545454545455,TRUE
10__NQ_ONLY__xgb_d4__0.0100,10,NQ_ONLY,xgb_d4,4,0.01,43,0.00979945305378305,0.511627906976744,0.558139534883721,-0.0465116279069768,11,31,0.0697674418604651,0.302325581395349,43,35,0.542857142857143,8,0.375,TRUE
10__NQ_ONLY__xgb_d4__0.0050,10,NQ_ONLY,xgb_d4,4,0.005,20,0.00455788514129444,0.6,0.55,0.05,8,16,0.15,0.45,20,17,0.588235294117647,3,0.666666666666667,TRUE
10__NQ_ONLY__xgb_d5__0.5000,10,NQ_ONLY,xgb_d5,5,0.5,2176,0.495897903372835,0.511948529411765,0.512408088235294,-0.000459558823529412,11,62,0.0257352941176471,0.125,2176,1651,0.519079345850999,525,0.48952380952381,TRUE
10__NQ_ONLY__xgb_d5__0.2000,10,NQ_ONLY,xgb_d5,5,0.2,863,0.196672743846855,0.502896871378911,0.488991888760139,0.0139049826187717,11,62,0.0370799536500579,0.157589803012746,863,678,0.498525073746313,185,0.518918918918919,TRUE
10__NQ_ONLY__xgb_d5__0.1000,10,NQ_ONLY,xgb_d5,5,0.1,440,0.100273473108478,0.502272727272727,0.484090909090909,0.0181818181818182,11,61,0.0545454545454545,0.177272727272727,440,363,0.495867768595041,77,0.532467532467532,TRUE
10__NQ_ONLY__xgb_d5__0.0500,10,NQ_ONLY,xgb_d5,5,0.05,223,0.050820419325433,0.506726457399103,0.511210762331839,-0.00448430493273543,11,58,0.0582959641255605,0.2152466367713,223,190,0.515789473684211,33,0.454545454545455,TRUE
10__NQ_ONLY__xgb_d5__0.0200,10,NQ_ONLY,xgb_d5,5,0.02,76,0.0173199635369189,0.486842105263158,0.539473684210526,-0.0526315789473684,11,44,0.0657894736842105,0.276315789473684,76,62,0.516129032258065,14,0.357142857142857,TRUE
10__NQ_ONLY__xgb_d5__0.0100,10,NQ_ONLY,xgb_d5,5,0.01,41,0.0093436645396536,0.536585365853659,0.609756097560976,-0.0731707317073171,11,27,0.0975609756097561,0.341463414634146,41,36,0.583333333333333,5,0.2,TRUE
10__NQ_ONLY__xgb_d5__0.0050,10,NQ_ONLY,xgb_d5,5,0.005,23,0.00524156791248861,0.521739130434783,0.608695652173913,-0.0869565217391304,10,17,0.130434782608696,0.478260869565217,23,19,0.578947368421053,4,0.25,TRUE
10__NQ_ES__logit__0.5000,10,NQ_ES,logit,,0.5,2130,0.485414767547858,0.515962441314554,0.521596244131455,-0.00563380281690141,11,62,0.0258215962441315,0.12112676056338,2130,1685,0.525816023738872,445,0.478651685393258,TRUE
10__NQ_ES__logit__0.2000,10,NQ_ES,logit,,0.2,817,0.186189608021878,0.533659730722154,0.529987760097919,0.00367197062423501,11,61,0.0367197062423501,0.152998776009792,817,692,0.539017341040462,125,0.504,TRUE
10__NQ_ES__logit__0.1000,10,NQ_ES,logit,,0.1,413,0.0941203281677302,0.501210653753027,0.506053268765133,-0.00484261501210654,11,59,0.0484261501210654,0.184019370460048,413,360,0.505555555555556,53,0.471698113207547,TRUE
10__NQ_ES__logit__0.0500,10,NQ_ES,logit,,0.05,191,0.0435278030993619,0.49738219895288,0.539267015706806,-0.0418848167539267,11,55,0.0523560209424084,0.230366492146597,191,170,0.523529411764706,21,0.285714285714286,TRUE
10__NQ_ES__logit__0.0200,10,NQ_ES,logit,,0.02,75,0.0170920692798541,0.466666666666667,0.52,-0.0533333333333333,11,32,0.08,0.32,75,69,0.492753623188406,6,0.166666666666667,TRUE
10__NQ_ES__logit__0.0100,10,NQ_ES,logit,,0.01,25,0.00569735642661805,0.4,0.48,-0.08,9,17,0.12,0.44,25,21,0.428571428571429,4,0.25,TRUE
10__NQ_ES__logit__0.0050,10,NQ_ES,logit,,0.005,8,0.00182315405651778,0.375,0.375,0,5,6,0.25,0.875,8,8,0.375,0,,TRUE
10__NQ_ES__ranger__0.5000,10,NQ_ES,ranger,,0.5,2264,0.515952597994531,0.51678445229682,0.511042402826855,0.00574204946996466,11,62,0.0256183745583039,0.124558303886926,2264,1896,0.517932489451477,368,0.510869565217391,TRUE
10__NQ_ES__ranger__0.2000,10,NQ_ES,ranger,,0.2,919,0.20943482224248,0.52557127312296,0.522306855277476,0.00326441784548422,11,62,0.0369967355821545,0.151251360174102,919,825,0.527272727272727,94,0.51063829787234,TRUE
10__NQ_ES__ranger__0.1000,10,NQ_ES,ranger,,0.1,449,0.10232452142206,0.534521158129176,0.523385300668152,0.0111358574610245,11,61,0.0534521158129176,0.180400890868597,449,431,0.531322505800464,18,0.611111111111111,TRUE
10__NQ_ES__ranger__0.0500,10,NQ_ES,ranger,,0.05,210,0.0478577939835916,0.514285714285714,0.514285714285714,0,10,55,0.0571428571428571,0.223809523809524,210,208,0.514423076923077,2,0.5,TRUE
10__NQ_ES__ranger__0.0200,10,NQ_ES,ranger,,0.02,73,0.0166362807657247,0.452054794520548,0.452054794520548,0,9,36,0.0821917808219178,0.26027397260274,73,73,0.452054794520548,0,,TRUE
10__NQ_ES__ranger__0.0100,10,NQ_ES,ranger,,0.01,34,0.00774840474020055,0.441176470588235,0.441176470588235,0,9,26,0.117647058823529,0.382352941176471,34,34,0.441176470588235,0,,TRUE
10__NQ_ES__ranger__0.0050,10,NQ_ES,ranger,,0.005,12,0.00273473108477666,0.416666666666667,0.416666666666667,0,7,10,0.166666666666667,0.583333333333333,12,12,0.416666666666667,0,,TRUE
10__NQ_ES__xgb_d2__0.5000,10,NQ_ES,xgb_d2,2,0.5,2227,0.507520510483136,0.517287831163,0.510552312528065,0.00673551863493489,11,62,0.0264930399640772,0.126627750336776,2227,1828,0.518599562363239,399,0.511278195488722,TRUE
10__NQ_ES__xgb_d2__0.2000,10,NQ_ES,xgb_d2,2,0.2,900,0.20510483135825,0.52,0.511111111111111,0.00888888888888889,11,62,0.0388888888888889,0.164444444444444,900,800,0.51875,100,0.53,TRUE
10__NQ_ES__xgb_d2__0.1000,10,NQ_ES,xgb_d2,2,0.1,436,0.0993618960802188,0.511467889908257,0.513761467889908,-0.00229357798165138,11,61,0.055045871559633,0.192660550458716,436,413,0.513317191283293,23,0.478260869565217,TRUE
10__NQ_ES__xgb_d2__0.0500,10,NQ_ES,xgb_d2,2,0.05,242,0.0551504102096627,0.528925619834711,0.520661157024794,0.00826446280991736,11,58,0.0495867768595041,0.190082644628099,242,236,0.525423728813559,6,0.666666666666667,TRUE
10__NQ_ES__xgb_d2__0.0200,10,NQ_ES,xgb_d2,2,0.02,97,0.022105742935278,0.556701030927835,0.54639175257732,0.0103092783505155,11,46,0.0618556701030928,0.237113402061856,97,96,0.552083333333333,1,1,TRUE
10__NQ_ES__xgb_d2__0.0100,10,NQ_ES,xgb_d2,2,0.01,51,0.0116226071103008,0.470588235294118,0.470588235294118,0,10,32,0.0980392156862745,0.333333333333333,51,51,0.470588235294118,0,,TRUE
10__NQ_ES__xgb_d2__0.0050,10,NQ_ES,xgb_d2,2,0.005,19,0.00432999088422972,0.473684210526316,0.473684210526316,0,10,19,0.0526315789473684,0.263157894736842,19,19,0.473684210526316,0,,TRUE
10__NQ_ES__xgb_d3__0.5000,10,NQ_ES,xgb_d3,3,0.5,2206,0.502734731084777,0.514052583862194,0.504079782411605,0.0099728014505893,11,62,0.0267452402538531,0.125113327289211,2206,1774,0.512965050732807,432,0.518518518518519,TRUE
10__NQ_ES__xgb_d3__0.2000,10,NQ_ES,xgb_d3,3,0.2,876,0.199635369188696,0.549086757990868,0.53310502283105,0.0159817351598174,11,62,0.0422374429223744,0.171232876712329,876,744,0.551075268817204,132,0.537878787878788,TRUE
10__NQ_ES__xgb_d3__0.1000,10,NQ_ES,xgb_d3,3,0.1,452,0.103008204193254,0.542035398230089,0.52212389380531,0.0199115044247788,11,61,0.0575221238938053,0.205752212389381,452,394,0.538071065989848,58,0.568965517241379,TRUE
10__NQ_ES__xgb_d3__0.0500,10,NQ_ES,xgb_d3,3,0.05,229,0.0521877848678213,0.524017467248908,0.497816593886463,0.0262008733624454,11,57,0.0786026200873363,0.25764192139738,229,211,0.511848341232227,18,0.666666666666667,TRUE
10__NQ_ES__xgb_d3__0.0200,10,NQ_ES,xgb_d3,3,0.02,92,0.0209662716499544,0.521739130434783,0.532608695652174,-0.0108695652173913,11,41,0.0869565217391304,0.271739130434783,92,87,0.528735632183908,5,0.4,TRUE
10__NQ_ES__xgb_d3__0.0100,10,NQ_ES,xgb_d3,3,0.01,41,0.0093436645396536,0.585365853658537,0.609756097560976,-0.024390243902439,9,24,0.0731707317073171,0.365853658536585,41,38,0.605263157894737,3,0.333333333333333,TRUE
10__NQ_ES__xgb_d3__0.0050,10,NQ_ES,xgb_d3,3,0.005,19,0.00432999088422972,0.526315789473684,0.526315789473684,0,8,14,0.105263157894737,0.526315789473684,19,17,0.529411764705882,2,0.5,TRUE
10__NQ_ES__xgb_d4__0.5000,10,NQ_ES,xgb_d4,4,0.5,2174,0.495442114858706,0.521619135234591,0.50689972401104,0.0147194112235511,11,62,0.0262189512419503,0.121895124195032,2174,1679,0.520547945205479,495,0.525252525252525,TRUE
10__NQ_ES__xgb_d4__0.2000,10,NQ_ES,xgb_d4,4,0.2,869,0.198040109389243,0.520138089758343,0.513233601841197,0.00690448791714614,11,62,0.0425776754890679,0.162255466052934,869,703,0.522048364153627,166,0.512048192771084,TRUE
10__NQ_ES__xgb_d4__0.1000,10,NQ_ES,xgb_d4,4,0.1,447,0.101868732907931,0.523489932885906,0.532438478747204,-0.00894854586129754,11,60,0.058165548098434,0.190156599552573,447,372,0.53494623655914,75,0.466666666666667,TRUE
10__NQ_ES__xgb_d4__0.0500,10,NQ_ES,xgb_d4,4,0.05,222,0.0505925250683683,0.518018018018018,0.522522522522523,-0.00450450450450451,11,56,0.0675675675675676,0.22972972972973,222,189,0.523809523809524,33,0.484848484848485,TRUE
10__NQ_ES__xgb_d4__0.0200,10,NQ_ES,xgb_d4,4,0.02,82,0.0186873290793072,0.487804878048781,0.5,-0.0121951219512195,11,43,0.0975609756097561,0.317073170731707,82,71,0.492957746478873,11,0.454545454545455,TRUE
10__NQ_ES__xgb_d4__0.0100,10,NQ_ES,xgb_d4,4,0.01,36,0.00820419325432999,0.5,0.555555555555556,-0.0555555555555556,11,25,0.166666666666667,0.444444444444444,36,32,0.53125,4,0.25,TRUE
10__NQ_ES__xgb_d4__0.0050,10,NQ_ES,xgb_d4,4,0.005,17,0.00387420237010027,0.764705882352941,0.823529411764706,-0.0588235294117647,9,13,0.294117647058824,0.529411764705882,17,14,0.857142857142857,3,0.333333333333333,TRUE
10__NQ_ES__xgb_d5__0.5000,10,NQ_ES,xgb_d5,5,0.5,2156,0.491340018231541,0.514842300556586,0.503246753246753,0.011595547309833,11,62,0.0278293135435993,0.12847866419295,2156,1652,0.51452784503632,504,0.515873015873016,TRUE
10__NQ_ES__xgb_d5__0.2000,10,NQ_ES,xgb_d5,5,0.2,851,0.193938012762078,0.520564042303173,0.518213866039953,0.00235017626321974,11,62,0.0399529964747356,0.162162162162162,851,688,0.527616279069768,163,0.49079754601227,TRUE
10__NQ_ES__xgb_d5__0.1000,10,NQ_ES,xgb_d5,5,0.1,414,0.0943482224247949,0.509661835748792,0.516908212560387,-0.0072463768115942,11,61,0.0555555555555556,0.185990338164251,414,342,0.517543859649123,72,0.472222222222222,TRUE
10__NQ_ES__xgb_d5__0.0500,10,NQ_ES,xgb_d5,5,0.05,221,0.0503646308113036,0.497737556561086,0.48868778280543,0.00904977375565611,11,56,0.0904977375565611,0.244343891402715,221,185,0.491891891891892,36,0.527777777777778,TRUE
10__NQ_ES__xgb_d5__0.0200,10,NQ_ES,xgb_d5,5,0.02,82,0.0186873290793072,0.51219512195122,0.573170731707317,-0.0609756097560976,11,38,0.121951219512195,0.341463414634146,82,69,0.550724637681159,13,0.307692307692308,TRUE
10__NQ_ES__xgb_d5__0.0100,10,NQ_ES,xgb_d5,5,0.01,35,0.00797629899726527,0.542857142857143,0.628571428571429,-0.0857142857142857,11,24,0.142857142857143,0.4,35,28,0.607142857142857,7,0.285714285714286,TRUE
10__NQ_ES__xgb_d5__0.0050,10,NQ_ES,xgb_d5,5,0.005,23,0.00524156791248861,0.608695652173913,0.608695652173913,0,9,19,0.130434782608696,0.391304347826087,23,19,0.631578947368421,4,0.5,TRUE
15__NQ_ONLY__logit__0.5000,15,NQ_ONLY,logit,,0.5,2052,0.473029045643154,0.492202729044834,0.497563352826511,-0.00536062378167641,11,62,0.0277777777777778,0.123294346978558,2052,1730,0.494219653179191,322,0.481366459627329,TRUE
15__NQ_ONLY__logit__0.2000,15,NQ_ONLY,logit,,0.2,801,0.184647302904564,0.491885143570537,0.499375780274657,-0.00749063670411985,11,61,0.0424469413233458,0.161048689138577,801,731,0.495212038303694,70,0.457142857142857,TRUE
15__NQ_ONLY__logit__0.1000,15,NQ_ONLY,logit,,0.1,378,0.0871369294605809,0.470899470899471,0.489417989417989,-0.0185185185185185,11,60,0.044973544973545,0.193121693121693,378,349,0.478510028653295,29,0.379310344827586,TRUE
15__NQ_ONLY__logit__0.0500,15,NQ_ONLY,logit,,0.05,174,0.0401106500691563,0.413793103448276,0.436781609195402,-0.0229885057471264,11,47,0.0574712643678161,0.218390804597701,174,164,0.420731707317073,10,0.3,TRUE
15__NQ_ONLY__logit__0.0200,15,NQ_ONLY,logit,,0.02,64,0.0147533425541724,0.359375,0.390625,-0.03125,11,35,0.109375,0.3125,64,60,0.366666666666667,4,0.25,TRUE
15__NQ_ONLY__logit__0.0100,15,NQ_ONLY,logit,,0.01,26,0.00599354541263255,0.423076923076923,0.423076923076923,0,10,19,0.115384615384615,0.423076923076923,26,26,0.423076923076923,0,,TRUE
15__NQ_ONLY__logit__0.0050,15,NQ_ONLY,logit,,0.005,11,0.00253573075149839,0.272727272727273,0.272727272727273,0,5,8,0.181818181818182,0.727272727272727,11,11,0.272727272727273,0,,TRUE
15__NQ_ONLY__ranger__0.5000,15,NQ_ONLY,ranger,,0.5,2198,0.506685108344859,0.504094631483167,0.501364877161056,0.00272975432211101,11,62,0.0263876251137398,0.126478616924477,2198,2006,0.503489531405783,192,0.510416666666667,TRUE
15__NQ_ONLY__ranger__0.2000,15,NQ_ONLY,ranger,,0.2,899,0.207238358690641,0.50055617352614,0.502780867630701,-0.00222469410456062,11,62,0.0389321468298109,0.166852057842047,899,871,0.501722158438576,28,0.464285714285714,TRUE
15__NQ_ONLY__ranger__0.1000,15,NQ_ONLY,ranger,,0.1,432,0.0995850622406639,0.523148148148148,0.516203703703704,0.00694444444444444,11,61,0.0601851851851852,0.219907407407407,432,429,0.51981351981352,3,1,TRUE
15__NQ_ONLY__ranger__0.0500,15,NQ_ONLY,ranger,,0.05,214,0.0493314891655141,0.551401869158879,0.551401869158879,0,10,51,0.0794392523364486,0.280373831775701,214,214,0.551401869158879,0,,TRUE
15__NQ_ONLY__ranger__0.0200,15,NQ_ONLY,ranger,,0.02,81,0.0186721991701245,0.506172839506173,0.506172839506173,0,10,39,0.111111111111111,0.345679012345679,81,81,0.506172839506173,0,,TRUE
15__NQ_ONLY__ranger__0.0100,15,NQ_ONLY,ranger,,0.01,39,0.00899031811894882,0.564102564102564,0.564102564102564,0,10,26,0.0769230769230769,0.333333333333333,39,39,0.564102564102564,0,,TRUE
15__NQ_ONLY__ranger__0.0050,15,NQ_ONLY,ranger,,0.005,9,0.0020746887966805,0.666666666666667,0.666666666666667,0,4,8,0.222222222222222,0.666666666666667,9,9,0.666666666666667,0,,TRUE
15__NQ_ONLY__xgb_d2__0.5000,15,NQ_ONLY,xgb_d2,2,0.5,2147,0.494928538497003,0.501164415463437,0.495575221238938,0.0055891942244993,11,62,0.0265486725663717,0.128085700978109,2147,1913,0.498693152117094,234,0.521367521367521,TRUE
15__NQ_ONLY__xgb_d2__0.2000,15,NQ_ONLY,xgb_d2,2,0.2,863,0.198939603503919,0.509849362688297,0.505214368482039,0.00463499420625724,11,61,0.0440324449594438,0.178447276940904,863,821,0.507917174177832,42,0.547619047619048,TRUE
15__NQ_ONLY__xgb_d2__0.1000,15,NQ_ONLY,xgb_d2,2,0.1,408,0.0940525587828492,0.517156862745098,0.517156862745098,0,11,61,0.0588235294117647,0.245098039215686,408,402,0.517412935323383,6,0.5,TRUE
15__NQ_ONLY__xgb_d2__0.0500,15,NQ_ONLY,xgb_d2,2,0.05,196,0.0451821115721531,0.525510204081633,0.530612244897959,-0.00510204081632653,11,53,0.0918367346938776,0.306122448979592,196,195,0.528205128205128,1,0,TRUE
15__NQ_ONLY__xgb_d2__0.0200,15,NQ_ONLY,xgb_d2,2,0.02,81,0.0186721991701245,0.469135802469136,0.481481481481482,-0.0123456790123457,10,36,0.0987654320987654,0.37037037037037,81,80,0.475,1,0,TRUE
15__NQ_ONLY__xgb_d2__0.0100,15,NQ_ONLY,xgb_d2,2,0.01,33,0.00760719225449516,0.454545454545455,0.454545454545455,0,10,20,0.151515151515152,0.454545454545455,33,33,0.454545454545455,0,,TRUE
15__NQ_ONLY__xgb_d2__0.0050,15,NQ_ONLY,xgb_d2,2,0.005,15,0.00345781466113416,0.266666666666667,0.266666666666667,0,7,9,0.266666666666667,0.733333333333333,15,15,0.266666666666667,0,,TRUE
15__NQ_ONLY__xgb_d3__0.5000,15,NQ_ONLY,xgb_d3,3,0.5,2106,0.485477178423237,0.506172839506173,0.503798670465337,0.00237416904083571,11,62,0.0265906932573599,0.124406457739791,2106,1847,0.506226312939903,259,0.505791505791506,TRUE
