candidate_id,horizon,feature_set,model_id,xgb_depth,target_coverage,selected_n,wins,overall_wr,base_wins,overall_baseline_wr,overall_edge,total_nonoverlap_n,nonoverlap_fraction,avg_active_weeks_full,min_active_weeks_full,folds_over_50,full_years_over_50,min_full_year_wr,max_full_year_wr,max_top_day_share_all,max_top5_day_share_all,max_top5_day_share_full,long_n,long_wins,long_wr,short_n,short_wins,short_wr,mean_actual_coverage,temporal_ok,persistence_ok,wr_block_lower,wr_block_upper,edge_block_lower,edge_block_upper,statistically_robust
7__NQ_ES__xgb_d2__0.2000,7,NQ_ES,xgb_d2,2,0.2,14317,7721,0.539288957183768,7371,0.51484249493609,0.0244464622476776,14317,1,52.6666666666667,52,4,3,0.53679354094579,0.546562959848644,0.0379041248606466,0.157190635451505,0.033271719038817,10606,5719,0.53922308127475,3711,2002,0.539477229857181,0.206822177543487,TRUE,TRUE,0.531300955944757,0.54783116078777,0.0163632195903957,0.0331039322444041,TRUE
1__NQ_ES__xgb_d4__0.0500,1,NQ_ES,xgb_d4,4,0.05,3478,1901,0.546578493387004,1659,0.476998274870615,0.0695802185163887,3478,1,52.6666666666667,52,4,3,0.52116935483871,0.576782449725777,0.042654028436019,0.18957345971564,0.0493951612903226,1722,932,0.54123112659698,1756,969,0.551822323462415,0.049861439265175,TRUE,TRUE,0.531245797538228,0.562450421667125,0.0461146021954791,0.0924051750883198,TRUE
1__NQ_ONLY__logit__0.0500,1,NQ_ONLY,logit,,0.05,3217,1762,0.547715262667081,1596,0.496114392290954,0.0516008703761268,3217,1,52.6666666666667,52,4,3,0.546532846715328,0.555102040816327,0.0683760683760684,0.239316239316239,0.108506944444444,1894,1038,0.5480464625132,1323,724,0.54724111866969,0.0478239258895597,TRUE,TRUE,0.531234878566811,0.564277730415838,0.0264586826347305,0.075829333422397,TRUE
3__NQ_ES__xgb_d5__0.0100,3,NQ_ES,xgb_d5,5,0.01,585,330,0.564102564102564,272,0.464957264957265,0.0991452991452991,585,1,49,45,4,3,0.512437810945274,0.595588235294118,0.0930232558139535,0.395348837209302,0.125,257,140,0.544747081712062,328,190,0.579268292682927,0.00872284951268158,TRUE,TRUE,0.531147197123364,0.599284750888953,0.04630964195014,0.154269903912148,TRUE
7__NQ_ONLY__xgb_d3__0.0200,7,NQ_ONLY,xgb_d3,3,0.02,1583,880,0.555906506632975,780,0.49273531269741,0.0631711939355654,1583,1,52.6666666666667,52,4,3,0.526530612244898,0.578947368421053,0.0512820512820513,0.217948717948718,0.0645933014354067,1056,570,0.539772727272727,527,310,0.588235294117647,0.0219085953464825,TRUE,TRUE,0.5310502903177,0.580941214815747,0.0368332356866191,0.0892704075290983,TRUE
1__NQ_ONLY__xgb_d4__0.1000,1,NQ_ONLY,xgb_d4,4,0.1,7199,3908,0.542853174051952,3463,0.481039033199055,0.0618141408528962,7199,1,52.6666666666667,52,4,3,0.536119945479328,0.55188246097337,0.0356294536817102,0.152019002375297,0.0376492194674013,4240,2258,0.532547169811321,2959,1650,0.557620817843866,0.102470956984876,TRUE,TRUE,0.530965669600231,0.554612899648996,0.0478353179689825,0.0759499982228672,TRUE
5__NQ_ONLY__logit__0.1000,5,NQ_ONLY,logit,,0.1,6684,3633,0.543536804308797,3432,0.513464991023339,0.0300718132854578,6684,1,52.6666666666667,52,4,3,0.535376295628662,0.552330694810906,0.0366132723112128,0.169336384439359,0.0482199188823795,4638,2521,0.54355325571367,2046,1112,0.543499511241447,0.0972795356188021,TRUE,TRUE,0.530849213005259,0.555460022517735,0.0156181069827705,0.0438098385261133,TRUE
5__NQ_ONLY__xgb_d3__0.0500,5,NQ_ONLY,xgb_d3,3,0.05,3672,2016,0.549019607843137,1863,0.507352941176471,0.0416666666666667,3672,1,52.6666666666667,52,4,3,0.53125,0.562560620756547,0.0490196078431373,0.205882352941176,0.0494812450119713,2538,1380,0.543735224586288,1134,636,0.560846560846561,0.0518282400540616,TRUE,TRUE,0.530774869420925,0.565614556331862,0.0240788984807231,0.0596341124234567,TRUE
7__NQ_ONLY__xgb_d3__0.2000,7,NQ_ONLY,xgb_d3,3,0.2,14222,7665,0.538953733652088,7301,0.513359583743496,0.0255941499085923,14222,1,52.6666666666667,52,4,3,0.534451495920218,0.546655120155878,0.030751708428246,0.149202733485194,0.0335570469798658,10165,5486,0.539695031972455,4057,2179,0.53709637663298,0.204831332301566,TRUE,TRUE,0.530706167853979,0.546954980514351,0.0172798734723094,0.0339717712426323,TRUE
5__NQ_ES__xgb_d4__0.0500,5,NQ_ES,xgb_d4,4,0.05,3550,1951,0.549577464788732,1764,0.496901408450704,0.0526760563380282,3550,1,52.6666666666667,52,4,3,0.539837398373984,0.562078922040424,0.0625,0.240384615384615,0.0512581547064306,2441,1313,0.537894305612454,1109,638,0.575293056807935,0.0505714635203228,TRUE,TRUE,0.530629554481164,0.567523504894834,0.0345298933160939,0.0715369271783373,TRUE
7__NQ_ONLY__logit__0.1000,7,NQ_ONLY,logit,,0.1,6725,3653,0.543197026022305,3473,0.516431226765799,0.0267657992565056,6725,1,52.6666666666667,52,4,3,0.539795464650956,0.552831029870709,0.0344827586206897,0.16710875331565,0.0549568965517241,4654,2541,0.545981951009884,2071,1112,0.536938676967649,0.0950802383891548,TRUE,TRUE,0.530491076536872,0.555711587411713,0.0132522009174549,0.0397314633631715,TRUE
1__NQ_ONLY__xgb_d3__0.1000,1,NQ_ONLY,xgb_d3,3,0.1,7145,3872,0.541917424772568,3422,0.478936319104269,0.0629811056682995,7145,1,52.6666666666667,52,4,3,0.530085959885387,0.550866281652599,0.0296803652968037,0.139269406392694,0.0401146131805158,4284,2267,0.529178338001867,2861,1605,0.560992659909123,0.102632129072599,TRUE,TRUE,0.530455446685096,0.554658715794914,0.0484197179488978,0.0787686659262002,TRUE
7__NQ_ES__xgb_d4__0.0500,7,NQ_ES,xgb_d4,4,0.05,3628,1983,0.546582138919515,1816,0.500551267916207,0.0460308710033076,3628,1,52.6666666666667,52,3,3,0.543117744610282,0.555860805860806,0.0567685589519651,0.231441048034935,0.0499545867393279,2280,1236,0.542105263157895,1348,747,0.554154302670623,0.0524602500886724,TRUE,TRUE,0.53042502929798,0.560364235614548,0.0287611720475489,0.0631417754062251,TRUE
1__NQ_ES__logit__0.1000,1,NQ_ES,logit,,0.1,6607,3583,0.542303617375511,3237,0.48993491751173,0.0523686998637808,6607,1,52.6666666666667,52,4,3,0.538650306748466,0.550351288056206,0.0528541226215645,0.186046511627907,0.0756646216768916,3961,2127,0.536985609694522,2646,1456,0.55026455026455,0.0978693779328842,TRUE,TRUE,0.530414946783444,0.554598627251752,0.0375619583142241,0.0695065889752734,TRUE
1__NQ_ES__ranger__0.0500,1,NQ_ES,ranger,,0.05,3783,2066,0.546127412106794,1808,0.477927570711076,0.0681998413957177,3783,1,52.6666666666667,52,4,3,0.516666666666667,0.569230769230769,0.0428571428571429,0.2,0.046078431372549,1935,1046,0.540568475452196,1848,1020,0.551948051948052,0.053365801014157,TRUE,TRUE,0.530219180261382,0.560892392852773,0.0468937886826565,0.0899491721571258,TRUE
1__NQ_ONLY__xgb_d3__0.2000,1,NQ_ONLY,xgb_d3,3,0.2,14259,7668,0.537765621712603,6898,0.483764639876569,0.0540009818360334,14259,1,52.6666666666667,52,4,3,0.531139835487662,0.545821815862216,0.028169014084507,0.128927410617551,0.0314923619271445,8679,4602,0.53024541997926,5580,3066,0.549462365591398,0.207020365055849,TRUE,TRUE,0.529938027196016,0.545586122833127,0.0443585791177877,0.0644353414064036,TRUE
7__NQ_ES__xgb_d5__0.1000,7,NQ_ES,xgb_d5,5,0.1,6982,3777,0.540962474935549,3523,0.504583213978803,0.0363792609567459,6982,1,52.6666666666667,52,4,3,0.534582132564842,0.547038327526132,0.0415647921760391,0.188264058679707,0.0417867435158501,4480,2416,0.539285714285714,2502,1361,0.54396482813749,0.099525230978348,TRUE,TRUE,0.529892964558324,0.552304640386221,0.0212559219611005,0.0505569669350871,TRUE
7__NQ_ONLY__xgb_d5__0.1000,7,NQ_ONLY,xgb_d5,5,0.1,6828,3693,0.540861159929701,3437,0.503368482718219,0.0374926772114821,6828,1,52.6666666666667,52,4,3,0.529965753424658,0.55357978474497,0.0441176470588235,0.198529411764706,0.0411792232101076,4622,2476,0.5356988316746,2206,1217,0.551677243880326,0.0976715628274648,TRUE,TRUE,0.529684034135883,0.552127873315529,0.023941964287293,0.0505266542789045,TRUE
5__NQ_ONLY__xgb_d5__0.1000,5,NQ_ONLY,xgb_d5,5,0.1,6803,3682,0.541231809495811,3483,0.511980008819638,0.0292518006761723,6803,1,52.6666666666667,52,4,3,0.531998258598172,0.548071979434447,0.0389016018306636,0.167048054919908,0.0437853107344633,4680,2540,0.542735042735043,2123,1142,0.537918040508714,0.0986588292648884,TRUE,TRUE,0.52958336657867,0.552644817227136,0.015636487751823,0.0418225909016695,TRUE
1__NQ_ES__xgb_d3__0.2000,1,NQ_ES,xgb_d3,3,0.2,14255,7656,0.53707471062785,6899,0.483970536653806,0.0531041739740442,14255,1,52.6666666666667,52,4,3,0.53208174904943,0.543939739785437,0.0302351623740202,0.138857782754759,0.0327946768060837,8377,4453,0.531574549361347,5878,3203,0.544913235794488,0.205626025425805,TRUE,TRUE,0.529489864908862,0.545314244679887,0.0436283560042921,0.0636437971752399,TRUE
5__NQ_ONLY__xgb_d3__0.1000,5,NQ_ONLY,xgb_d3,3,0.1,7272,3948,0.542904290429043,3737,0.513888888888889,0.029015401540154,7272,1,52.6666666666667,52,4,3,0.532541776605101,0.548770491803279,0.04337899543379,0.178082191780822,0.0389344262295082,5153,2798,0.542984669124782,2119,1150,0.542708824917414,0.104192947766435,TRUE,TRUE,0.529467909727819,0.555917491019452,0.0150525867415366,0.0420308252471467,TRUE
5__NQ_ONLY__xgb_d2__0.1000,5,NQ_ONLY,xgb_d2,2,0.1,7046,3817,0.541725801873403,3645,0.517314788532501,0.0244110133409026,7046,1,52.6666666666667,52,4,3,0.527930402930403,0.550643776824034,0.0364963503649635,0.167883211678832,0.0407725321888412,5334,2888,0.54143232095988,1712,929,0.542640186915888,0.100350333810824,TRUE,TRUE,0.529447231790793,0.55483898293506,0.01187904841067,0.0372497285945648,TRUE
10__NQ_ES__ranger__0.1000,10,NQ_ES,ranger,,0.1,7503,4063,0.541516726642676,3978,0.530187924830068,0.0113288018126083,7503,1,52.6666666666667,52,4,3,0.535729037587774,0.54801124949779,0.0534521158129176,0.180400890868597,0.0413052457662123,6461,3506,0.542640458133416,1042,557,0.534548944337812,0.107460083252753,TRUE,TRUE,0.529379822863786,0.552816156371154,0.00347241384801298,0.0195418874444411,TRUE
7__NQ_ONLY__xgb_d5__0.2000,7,NQ_ONLY,xgb_d5,5,0.2,13900,7467,0.537194244604317,7145,0.514028776978417,0.0231654676258993,13900,1,52.6666666666667,52,4,3,0.528396679772827,0.548995886765062,0.0338600451467269,0.148984198645598,0.0370191144447133,9640,5201,0.539522821576763,4260,2266,0.531924882629108,0.20138786392785,TRUE,TRUE,0.529373912432904,0.544543227226921,0.0152873287623282,0.0314919563956289,TRUE
1__NQ_ONLY__logit__0.2000,1,NQ_ONLY,logit,,0.2,13408,7215,0.538111575178998,6628,0.494331742243437,0.0437798329355609,13408,1,52.6666666666667,52,3,3,0.53647111309391,0.545498431088583,0.035140562248996,0.152610441767068,0.0468436314967656,8456,4528,0.535477767265847,4952,2687,0.542609046849758,0.200352592106542,TRUE,TRUE,0.52935736584638,0.54599929966624,0.0334136790360368,0.0549339814801439,TRUE
1__NQ_ES__xgb_d2__0.0500,1,NQ_ES,xgb_d2,2,0.05,3567,1945,0.545276142416597,1722,0.482758620689655,0.0625175217269414,3567,1,52.6666666666667,52,3,3,0.541420118343195,0.556126820908312,0.0393700787401575,0.169291338582677,0.0512820512820513,2005,1081,0.539152119700748,1562,864,0.553137003841229,0.0528439525291826,TRUE,TRUE,0.529325675750543,0.56171214116813,0.0407136035796365,0.0839591276912027,TRUE
1__NQ_ONLY__xgb_d3__0.0500,1,NQ_ONLY,xgb_d3,3,0.05,3618,1971,0.544776119402985,1724,0.476506357103372,0.068269762299613,3618,1,52.6666666666667,52,4,3,0.525505293551492,0.563275434243176,0.0454545454545455,0.181818181818182,0.0488006617038875,2027,1081,0.53330044400592,1591,890,0.559396605908234,0.0518931067463044,TRUE,TRUE,0.529202133698209,0.560059417047245,0.0481259014331576,0.0897487902077996,TRUE
10__NQ_ES__xgb_d5__0.1000,10,NQ_ES,xgb_d5,5,0.1,6721,3635,0.540842136586818,3524,0.524326737092695,0.0165153994941229,6721,1,52.6666666666667,52,4,3,0.53660797034291,0.547445255474453,0.0555555555555556,0.185990338164251,0.0460415496911847,4772,2620,0.549036043587594,1949,1015,0.520779887121601,0.0967503586585526,TRUE,TRUE,0.52903415544293,0.552859437493509,0.00369747321999376,0.0300324349434986,TRUE
5__NQ_ONLY__xgb_d5__0.2000,5,NQ_ONLY,xgb_d5,5,0.2,13641,7321,0.536690858441463,6973,0.511179532292354,0.0255113261491093,13641,1,52.6666666666667,52,4,3,0.52669452181987,0.547914032869785,0.0328227571115974,0.150984682713348,0.0361567635903919,9573,5142,0.537135694139768,4068,2179,0.535644051130777,0.199566413570219,TRUE,TRUE,0.528675630510583,0.545189382477202,0.0155385209506273,0.0352277549672617,TRUE
7__NQ_ES__logit__0.2000,7,NQ_ES,logit,,0.2,13506,7266,0.537983118613949,7001,0.51836220938842,0.0196209092255294,13506,1,52.6666666666667,52,4,3,0.537259615384615,0.54235807860262,0.0325945241199479,0.151238591916558,0.0449781659388646,9091,4955,0.545044549554504,4415,2311,0.523442808607022,0.191397219188697,TRUE,TRUE,0.528651236687147,0.546635729190487,0.00995111366857304,0.0288876323020422,TRUE
5__NQ_ONLY__ranger__0.2000,5,NQ_ONLY,ranger,,0.2,14296,7687,0.53770285394516,7417,0.518816452154449,0.0188864017907107,14296,1,52.6666666666667,52,4,3,0.531013962005036,0.542736842105263,0.0347144456886898,0.151175811870101,0.0322728313115129,10886,5874,0.539592136689326,3410,1813,0.531671554252199,0.206297560015896,TRUE,TRUE,0.528591751769089,0.546749568141333,0.0111970600113702,0.0268871797705878,TRUE
5__NQ_ES__ranger__0.2000,5,NQ_ES,ranger,,0.2,14370,7727,0.537717466945024,7442,0.517884481558803,0.0198329853862213,14370,1,52.6666666666667,52,4,3,0.532868077442593,0.545951629863302,0.0289855072463768,0.141583054626533,0.0321766561514196,11004,5927,0.53862231915667,3366,1800,0.53475935828877,0.20732640327135,TRUE,TRUE,0.528551551619458,0.546493488696416,0.0116668877489188,0.0278047030182841,TRUE
5__NQ_ES__xgb_d3__0.1000,5,NQ_ES,xgb_d3,3,0.1,7249,3924,0.54131604359222,3739,0.515795282107877,0.0255207614843427,7249,1,52.6666666666667,52,4,3,0.537611559711007,0.544223444773593,0.0466666666666667,0.202222222222222,0.0408065290446471,5244,2847,0.542906178489703,2005,1077,0.53715710723192,0.104449822131576,TRUE,TRUE,0.528524590258529,0.554010032130161,0.0128357222282948,0.0384865371794361,TRUE
5__NQ_ONLY__logit__0.0200,5,NQ_ONLY,logit,,0.02,1252,693,0.553514376996805,653,0.521565495207668,0.0319488817891374,1252,1,52,51,4,3,0.543396226415094,0.561247216035635,0.0833333333333333,0.333333333333333,0.133630289532294,821,460,0.560292326431181,431,233,0.540603248259861,0.0172217743706735,TRUE,TRUE,0.528469506167533,0.579127215896253,0.00145055679177903,0.0630948944188708,TRUE
10__NQ_ONLY__ranger__0.1000,10,NQ_ONLY,ranger,,0.1,7271,3931,0.540640902214276,3818,0.525099711181406,0.0155411910328703,7271,1,52.6666666666667,52,4,3,0.536575398447078,0.545679012345679,0.0519187358916479,0.191873589164786,0.0390123456790123,6391,3440,0.538256923799093,880,491,0.557954545454546,0.104510139131928,TRUE,TRUE,0.528436335683575,0.552900272525183,0.00771525663818154,0.0234436119548261,TRUE
5__NQ_ONLY__xgb_d5__0.0500,5,NQ_ONLY,xgb_d5,5,0.05,3403,1856,0.545401116661769,1726,0.507199529826624,0.0382015868351455,3403,1,52.6666666666667,52,4,3,0.53531914893617,0.548237476808905,0.0558375634517767,0.223350253807107,0.0535152151101784,2254,1226,0.543921916592724,1149,630,0.548302872062663,0.0483664646518476,TRUE,TRUE,0.528321898117885,0.562466288780948,0.019662950826508,0.0595145946041512,TRUE
1__NQ_ES__logit__0.2000,1,NQ_ES,logit,,0.2,13420,7205,0.536885245901639,6610,0.492548435171386,0.0443368107302534,13420,1,52.6666666666667,52,4,3,0.535394456289979,0.543307086614173,0.0391937290033595,0.156774916013438,0.0488272921108742,8199,4384,0.534699353579705,5221,2821,0.540317946753496,0.19578460670926,TRUE,TRUE,0.528069585249789,0.54556340363341,0.0335143642511981,0.0550339859845743,TRUE
15__NQ_ONLY__xgb_d3__0.1000,15,NQ_ONLY,xgb_d3,3,0.1,7358,3962,0.538461538461538,3906,0.530850774667029,0.00761076379450938,7358,1,52.6666666666667,52,4,3,0.527257594673325,0.546027131782946,0.0681818181818182,0.247474747474748,0.061531007751938,6765,3639,0.537915742793792,593,323,0.54468802698145,0.104738320210658,TRUE,TRUE,0.528043847412031,0.549047249437243,0.000814814676023487,0.0144191121943454,TRUE
10__NQ_ONLY__logit__0.1000,10,NQ_ONLY,logit,,0.1,6866,3706,0.539761141858433,3625,0.527963879988348,0.0117972618700845,6866,1,52.6666666666667,52,4,3,0.539741989180191,0.546745562130178,0.0372960372960373,0.17016317016317,0.0591715976331361,5493,2988,0.54396504642272,1373,718,0.522942461762564,0.0991230198973552,TRUE,TRUE,0.527870402792884,0.551267007884201,0.00102554489595919,0.0226809326489001,TRUE
