horizon_min,model,tau,n,wins,base_wins_selected,full_n,full_model_wins,full_base_wins,n_long,long_wins,n_short,short_wins,win_rate,selected_baseline_win_rate,full_model_win_rate,full_baseline_win_rate,selected_directional_edge,selection_gain_vs_full_baseline,coverage,long_win_rate,short_win_rate
720,Full,0.025,99999,54412,54941,128821,69691,70606,96324,52839,3675,1573,0.544125441254413,0.549415494154942,0.540990987494275,0.548093866683227,-0.00529005290052897,-0.00396842542881459,0.776263186902757,0.548554877289149,0.428027210884354
720,Full,0.05,58118,31881,32207,128821,69691,70606,56430,31200,1688,681,0.54855638528511,0.554165662961561,0.540990987494275,0.548093866683227,-0.00560927767645136,0.000462518601882511,0.451153150495649,0.552897395002658,0.403436018957346
720,Full,0.075,27319,15146,15318,128821,69691,70606,26409,14777,910,369,0.554412679819906,0.560708664299572,0.540990987494275,0.548093866683227,-0.00629598447966617,0.00631881313667848,0.212069460724571,0.559544094816161,0.405494505494505
720,Full,0.1,9205,5195,5319,128821,69691,70606,8547,4928,658,267,0.564367191743618,0.577838131450299,0.540990987494275,0.548093866683227,-0.0134709397066811,0.0162733250603905,0.0714557409118079,0.576576576576577,0.405775075987842
720,Full,0.15,617,344,377,110427,59623,60347,486,295,131,49,0.557536466774716,0.611021069692058,0.539931357367311,0.546487724922347,-0.053484602917342,0.0110487418523695,0.00558740163184728,0.606995884773663,0.374045801526718
720,Market-state,0.15,122,91,91,74108,39755,39757,122,91,0,0,0.745901639344262,0.745901639344262,0.536446807362228,0.536473795001889,0,0.209427844342373,0.00164624601932315,0.745901639344262,
720,Calendar-only,0.1,1802,971,971,106444,57759,58130,1802,971,0,0,0.538845726970033,0.538845726970033,0.542623351245726,0.546108752019841,0,-0.00726302504980814,0.0169290894742776,0.538845726970033,
960,Calendar-only,0,123565,68681,68793,123565,68681,68793,122721,68315,844,366,0.555828915955165,0.556735321490713,0.555828915955165,0.556735321490713,-0.000906405535548105,-0.000906405535548105,1,0.556669192721702,0.433649289099526
960,Calendar-only,0.025,115704,64447,64447,123565,68681,68793,115704,64447,0,0,0.556998893728825,0.556998893728825,0.555828915955165,0.556735321490713,0,0.000263572238111909,0.936381661473718,0.556998893728825,
960,Calendar-only,0.05,85421,47927,47927,123565,68681,68793,85421,47927,0,0,0.561068121422133,0.561068121422133,0.555828915955165,0.556735321490713,0,0.00433279993141933,0.691304171893336,0.561068121422133,
960,Calendar-only,0.075,33624,18807,18807,123565,68681,68793,33624,18807,0,0,0.559332619557459,0.559332619557459,0.555828915955165,0.556735321490713,0,0.00259729806674558,0.272115890422045,0.559332619557459,
960,Market-state,0,123565,68801,68793,123565,68801,68793,123541,68785,24,16,0.556800064743253,0.556735321490713,0.556800064743253,0.556735321490713,6.47432525391345e-05,6.47432525391345e-05,1,0.556778721234246,0.666666666666667
960,Market-state,0.025,121243,67370,67370,123565,68801,68793,121243,67370,0,0,0.555660945374166,0.555660945374166,0.556800064743253,0.556735321490713,0,-0.00107437611654748,0.981208270950512,0.555660945374166,
960,Market-state,0.05,91539,51014,51014,123565,68801,68793,91539,51014,0,0,0.557292520128033,0.557292520128033,0.556800064743253,0.556735321490713,0,0.000557198637319512,0.74081657427265,0.557292520128033,
960,Market-state,0.075,17848,10347,10347,123565,68801,68793,17848,10347,0,0,0.579728821156432,0.579728821156432,0.556800064743253,0.556735321490713,0,0.0229934996657187,0.144442196414842,0.579728821156432,
960,Market-state,0.1,3284,1921,1921,123565,68801,68793,3284,1921,0,0,0.584957369062119,0.584957369062119,0.556800064743253,0.556735321490713,0,0.028222047571406,0.0265771051673208,0.584957369062119,
960,Full,0,123565,68119,68793,123565,68119,68793,119369,66358,4196,1761,0.55128070246429,0.556735321490713,0.55128070246429,0.556735321490713,-0.0054546190264233,-0.0054546190264233,1,0.555906474880413,0.419685414680648
960,Full,0.025,109053,60387,60732,123565,68119,68793,107250,59658,1803,729,0.553739924623807,0.556903523974581,0.55128070246429,0.556735321490713,-0.00316359935077448,-0.00299539686690664,0.882555739893983,0.556251748251748,0.40432612312812
960,Full,0.05,75832,42565,42801,123565,68119,68793,74852,42193,980,372,0.561306572423252,0.564418715054331,0.55128070246429,0.556735321490713,-0.00311214263107917,0.00457125093253807,0.613701290818598,0.563685673061508,0.379591836734694
960,Full,0.075,40283,22776,22936,123565,68119,68793,39699,22564,584,212,0.565399796440186,0.569371695256063,0.55128070246429,0.556735321490713,-0.00397189881587767,0.00866447494947231,0.32600655525432,0.568377037204967,0.363013698630137
960,Full,0.1,13199,7491,7590,123565,68119,68793,12792,7337,407,154,0.567542995681491,0.575043563906357,0.55128070246429,0.556735321490713,-0.00750056822486556,0.0108076741907777,0.106818273783029,0.573561601000625,0.378378378378378
960,Full,0.15,698,448,462,120636,66594,67268,614,413,84,35,0.641833810888252,0.66189111747851,0.552024271361783,0.557611326635499,-0.0200573065902578,0.0842224842527537,0.00578600086209755,0.672638436482085,0.416666666666667
960,Calendar-only,0.1,4372,2443,2443,103231,56466,56563,4372,2443,0,0,0.558783165599268,0.558783165599268,0.546986854723872,0.547926494948223,0,0.0108566706510452,0.0423516191841598,0.558783165599268,
960,Market-state,0.15,338,238,238,99307,54854,54845,338,238,0,0,0.70414201183432,0.70414201183432,0.552367909613622,0.552277281561219,0,0.1518647302731,0.00340358685691845,0.70414201183432,
1200,Calendar-only,0,126129,70553,70559,126129,70553,70559,126079,70531,50,22,0.559371754315027,0.559419324659674,0.559371754315027,0.559419324659674,-4.75703446470854e-05,-4.75703446470854e-05,1,0.559419094377335,0.44
1200,Calendar-only,0.025,124674,69733,69733,126129,70553,70559,124674,69733,0,0,0.559322713637166,0.559322713637166,0.559371754315027,0.559419324659674,0,-9.66110225081307e-05,0.988464191423067,0.559322713637166,
1200,Calendar-only,0.05,99870,56098,56098,126129,70553,70559,99870,56098,0,0,0.561710223290277,0.561710223290277,0.559371754315027,0.559419324659674,0,0.0022908986306035,0.791808386651761,0.561710223290277,
1200,Calendar-only,0.075,39563,22296,22296,126129,70553,70559,39563,22296,0,0,0.563556858681091,0.563556858681091,0.559371754315027,0.559419324659674,0,0.00413753402141714,0.313670924212513,0.563556858681091,
1200,Market-state,0,126129,70554,70559,126129,70554,70559,126102,70543,27,11,0.559379682705801,0.559419324659674,0.559379682705801,0.559419324659674,-3.96419538726267e-05,-3.96419538726267e-05,1,0.559412221852151,0.407407407407407
1200,Market-state,0.025,123794,69111,69112,126129,70554,70559,123793,69111,1,0,0.558274229768809,0.558282307704735,0.559379682705801,0.559419324659674,-8.07793592583206e-06,-0.00114509489086434,0.981487207541485,0.558278739508696,0
1200,Market-state,0.05,102029,56900,56900,126129,70554,70559,102029,56900,0,0,0.55768457987435,0.55768457987435,0.559379682705801,0.559419324659674,0,-0.00173474478532432,0.80892578233396,0.55768457987435,
1200,Market-state,0.075,25477,14697,14697,126129,70554,70559,25477,14697,0,0,0.576873258232916,0.576873258232916,0.559379682705801,0.559419324659674,0,0.0174539335732421,0.201991611762561,0.576873258232916,
1200,Market-state,0.1,5093,3008,3008,126129,70554,70559,5093,3008,0,0,0.590614569016297,0.590614569016297,0.559379682705801,0.559419324659674,0,0.031195244356623,0.0403792942146533,0.590614569016297,
1200,Full,0,126129,70321,70559,126129,70321,70559,124853,69802,1276,519,0.557532367655337,0.559419324659674,0.557532367655337,0.559419324659674,-0.00188695700433683,-0.00188695700433683,1,0.559073470401192,0.406739811912226
1200,Full,0.025,118011,65787,65891,126129,70321,70559,117577,65622,434,165,0.557464982077942,0.558346255857505,0.557532367655337,0.559419324659674,-0.00088127377956293,-0.00195434258173188,0.93563732369241,0.558119360078927,0.380184331797235
1200,Full,0.05,86545,48595,48627,126129,70321,70559,86431,48554,114,41,0.561499797793056,0.561869547634179,0.557532367655337,0.559419324659674,-0.000369749841123146,0.00208047313338178,0.686162579581222,0.56176603302056,0.359649122807018
1200,Full,0.075,46472,26604,26633,126129,70321,70559,46383,26574,89,30,0.572473747632983,0.57309777930797,0.557532367655337,0.559419324659674,-0.000624031674987036,0.0130544229733095,0.368448176073702,0.572925425263566,0.337078651685393
1200,Full,0.1,17313,10042,10066,126129,70321,70559,17245,10020,68,22,0.580026569629758,0.581412811182349,0.557532367655337,0.559419324659674,-0.00138624155259059,0.0206072449700841,0.137264229479343,0.581037982023775,0.323529411764706
1200,Full,0.15,1355,851,863,123167,68814,69054,1317,838,38,13,0.628044280442805,0.63690036900369,0.558704847889451,0.560653421776937,-0.0088560885608856,0.0673908586658675,0.0110013234064319,0.636294608959757,0.342105263157895
1200,Calendar-only,0.1,5696,3164,3164,104926,57586,57592,5696,3164,0,0,0.555477528089888,0.555477528089888,0.548824886110211,0.548882069267865,0,0.00659545882202262,0.0542858776661647,0.555477528089888,
1200,Market-state,0.15,542,340,340,116402,64807,64807,542,340,0,0,0.627306273062731,0.627306273062731,0.556751602206148,0.556751602206148,0,0.0705546708565831,0.00465627738355011,0.627306273062731,
1380,Calendar-only,0,125910,70165,70165,125910,70165,70165,125910,70165,0,0,0.557263124453975,0.557263124453975,0.557263124453975,0.557263124453975,0,0,1,0.557263124453975,
1380,Calendar-only,0.025,124389,69299,69299,125910,70165,70165,124389,69299,0,0,0.557115178994927,0.557115178994927,0.557263124453975,0.557263124453975,0,-0.000147945459047838,0.987919942816297,0.557115178994927,
1380,Calendar-only,0.05,99879,55800,55800,125910,70165,70165,99879,55800,0,0,0.558675997957529,0.558675997957529,0.557263124453975,0.557263124453975,0,0.00141287350355357,0.793257088396474,0.558675997957529,
1380,Calendar-only,0.075,41819,23379,23379,125910,70165,70165,41819,23379,0,0,0.559052105502284,0.559052105502284,0.557263124453975,0.557263124453975,0,0.0017889810483086,0.332134064013978,0.559052105502284,
1380,Calendar-only,0.1,4974,2746,2746,125910,70165,70165,4974,2746,0,0,0.552070767993567,0.552070767993567,0.557263124453975,0.557263124453975,0,-0.0051923564604085,0.0395044079104122,0.552070767993567,
1380,Market-state,0,125910,70124,70165,125910,70124,70165,125785,70082,125,42,0.556937495036137,0.557263124453975,0.556937495036137,0.557263124453975,-0.000325629417838202,-0.000325629417838202,1,0.557157053702747,0.336
1380,Market-state,0.025,122748,68209,68209,125910,70124,70165,122748,68209,0,0,0.555683188320787,0.555683188320787,0.556937495036137,0.557263124453975,0,-0.00157993613318774,0.974886823921849,0.555683188320787,
1380,Market-state,0.05,101887,56581,56581,125910,70124,70165,101887,56581,0,0,0.555330905807414,0.555330905807414,0.556937495036137,0.557263124453975,0,-0.00193221864656101,0.80920498768962,0.555330905807414,
1380,Market-state,0.075,24871,13994,13994,125910,70124,70165,24871,13994,0,0,0.562663342849101,0.562663342849101,0.556937495036137,0.557263124453975,0,0.00540021839512628,0.197529981732984,0.562663342849101,
1380,Market-state,0.1,4569,2590,2590,122946,68643,68684,4569,2590,0,0,0.566863646312103,0.566863646312103,0.558318286076814,0.558651765815887,0,0.00821188049621668,0.0371626567761456,0.566863646312103,
1380,Full,0,125910,69860,70165,125910,69860,70165,124901,69508,1009,352,0.554840759272496,0.557263124453975,0.554840759272496,0.557263124453975,-0.00242236518147887,-0.00242236518147887,1,0.556504751763397,0.348860257680872
1380,Full,0.025,119438,66217,66307,125910,69860,70165,119260,66173,178,44,0.554404795793634,0.555158324821246,0.554840759272496,0.557263124453975,-0.000753529027612609,-0.00285832866034153,0.948598205067112,0.554863323830287,0.247191011235955
1380,Full,0.05,91201,50841,50899,125910,69860,70165,91083,50811,118,30,0.557460992752272,0.55809695069133,0.554840759272496,0.557263124453975,-0.000635957939057685,0.000197868298297377,0.724334842347709,0.557853825631567,0.254237288135593
1380,Full,0.075,49057,27792,27828,125910,69860,70165,48981,27772,76,20,0.566524654993171,0.567258495219846,0.554840759272496,0.557263124453975,-0.000733840226675109,0.00926153053919609,0.389619569533794,0.566995365549907,0.263157894736842
1380,Full,0.1,17403,9998,10019,125910,69860,70165,17368,9991,35,7,0.574498649658105,0.575705338160087,0.554840759272496,0.557263124453975,-0.00120668850198236,0.0172355252041299,0.138217774600905,0.575253339474896,0.2
1380,Full,0.15,1337,797,797,122946,68382,68684,1333,795,4,2,0.596110695587135,0.596110695587135,0.556195402859792,0.558651765815887,0,0.0374589297712488,0.0108746929546305,0.596399099774944,0.5
1380,Market-state,0.15,500,308,308,86194,47787,47787,500,308,0,0,0.616,0.616,0.554412140056152,0.554412140056152,0,0.0615878599438476,0.00580086780982435,0.616,
